src,record_type,start_date,duration,record_length,ano,record_number,call_reference,bno
nokia,91,2024-09-04 12-33-52,-23921,82,40710416148,-377741246,JNDgGskh,40732596501
nokia,98,2024-09-04 12-33-54,-3379,60,40787250976,887250214,HNjCPuVr,40757477405
nokia,-106,2024-09-04 12-31-43,-27519,87,40745262187,1316314399,KxLhuVGQ,40743267549
nokia,-31,2024-09-04 12-33-10,6438,5,40718474701,-64567488,LAyQfjkp,40719239920
nokia,-29,2024-09-04 12-30-37,-23861,78,40752886279,1876645101,ZyrtZrqS,40790585016
nokia,14,2024-09-04 12-30-01,-27844,-39,40785085277,928794503,hfaTEOHy,40730787890
nokia,117,2024-09-04 12-34-45,12897,-48,40711783221,-560911165,rYKqODps,40722271373
nokia,58,2024-09-04 12-31-59,16515,-102,40717305885,-1067151264,TcGxIwJD,40740271540
nokia,10,2024-09-04 12-33-39,12150,-113,40766150923,-1269738923,CmrZeuME,40716388732
nokia,126,2024-09-04 12-33-46,21133,-27,40758352786,64430711,CZgAEPxO,40774262365
nokia,123,2024-09-04 12-30-04,-8180,69,40727452989,1998854898,hYsQKewh,40724033128
nokia,96,2024-09-04 12-34-03,-17771,26,40757368931,239282712,hFbyRXXb,40793022038
nokia,123,2024-09-04 12-35-01,-7495,-86,40727141582,1419346135,nxLiJrTb,40701937061
nokia,-3,2024-09-04 12-34-34,-3738,-44,40782416121,1994498855,XJkyiqzK,40741974556
nokia,72,2024-09-04 12-30-08,-32209,-98,40786821745,2035862902,eqRmcaBB,40748000066
nokia,24,2024-09-04 12-31-17,-21512,-28,40792711421,-2103760905,KYuqNBPC,40759227366
nokia,-54,2024-09-04 12-32-37,9277,-75,40725495774,-1796651914,qetqhOgb,40706594916
nokia,-81,2024-09-04 12-32-43,139,-87,40737190716,-110261384,uZupHkom,40758615669
nokia,11,2024-09-04 12-33-07,27465,64,40732161914,1398933018,GEEIwxqe,40768224738
nokia,75,2024-09-04 12-34-41,-21757,52,40777072768,-1280314413,BqKKJxoO,40738438551
nokia,-5,2024-09-04 12-30-01,-9453,-34,40735134175,-821976362,bQWVoQXY,40719258958
nokia,18,2024-09-04 12-31-39,-20855,72,40789202792,201553106,wtxHAUAo,40741716717
nokia,-86,2024-09-04 12-33-48,10300,-73,40733563250,-1856345248,HUTJhUBT,40711375797
nokia,-78,2024-09-04 12-32-43,-32439,32,40715019082,1405785708,fCDGeaYM,40776012103
nokia,16,2024-09-04 12-34-35,-19945,-91,40798263040,694420522,himxBUvb,40743173654
nokia,109,2024-09-04 12-34-44,-25001,110,40701022401,-367334382,OEKJfYjH,40781350127
nokia,-19,2024-09-04 12-33-32,-19221,-11,40701513179,240136980,UNWuaxkk,40700410136
nokia,122,2024-09-04 12-30-42,27514,24,40799211692,770743728,CmqnFiOu,40775740867
nokia,67,2024-09-04 12-32-04,-11970,-106,40732646641,428169200,xOdbwqvJ,40799636567
nokia,100,2024-09-04 12-31-02,-32682,101,40770939757,-1417080999,lANBSoCP,40703838840
nokia,50,2024-09-04 12-31-56,20055,-54,40710072616,-2101283871,vyKltVsB,40711413393
nokia,67,2024-09-04 12-30-50,28757,-27,40761226719,-651465704,txAJLChd,40738169260
nokia,-16,2024-09-04 12-31-29,-10909,108,40755262803,-28674664,bmlwNaqO,40767155223
nokia,111,2024-09-04 12-33-14,-19487,-29,40758746171,799922766,mYkPutuO,40753774898
nokia,96,2024-09-04 12-33-10,-8862,-100,40767788610,-2131884761,MyOFJSvs,40757915847
nokia,37,2024-09-04 12-30-18,556,-79,40701281750,1966044236,zbUSSHAt,40710219594
nokia,-83,2024-09-04 12-32-55,10089,-65,40712451397,1935297771,kmXtBURl,40748332220
nokia,-84,2024-09-04 12-30-06,10371,61,40763267592,-920573130,PZyjmFlg,40734400652
nokia,-80,2024-09-04 12-30-49,30551,-126,40723738764,-1071477429,kJMyAKPe,40734657421
nokia,122,2024-09-04 12-30-35,26897,92,40736720904,2098623614,pzxfcHeY,40762901309
nokia,72,2024-09-04 12-34-33,22833,110,40715284302,24584097,CtoYiZQu,40782308383
nokia,-71,2024-09-04 12-32-11,13471,28,40717325436,805466733,ozbsNouU,40770858927
nokia,16,2024-09-04 12-32-53,19546,87,40734058120,-2085209584,IrEzehIf,40744442923
nokia,-48,2024-09-04 12-30-52,-27082,36,40722683485,1748765791,ZVAPfHBy,40740771842
nokia,82,2024-09-04 12-33-21,-32498,-21,40734557412,1055480189,uiorayJL,40725916889
nokia,-50,2024-09-04 12-32-25,-31801,-48,40704507421,-1757178474,aIYBKEmV,40766547587
nokia,-37,2024-09-04 12-33-24,20302,8,40773605127,1411576423,dLkpsXca,40780578421
nokia,104,2024-09-04 12-33-52,30798,114,40731380298,-957341634,yKTzOGuP,40765195598
nokia,37,2024-09-04 12-30-21,-1132,90,40776745879,487229932,ZNQRRxru,40760358268
nokia,-15,2024-09-04 12-31-37,6918,-12,40718844407,366095355,UeVXQQcl,40760388219
nokia,-70,2024-09-04 12-34-19,15282,-4,40716218337,-1885468636,xAibNbMs,40772588908
nokia,-47,2024-09-04 12-31-50,-3808,97,40774083948,1379580507,JdaaiWGv,40769715405
nokia,51,2024-09-04 12-33-47,-21938,127,40728347443,-1988677104,PveXBcRR,40768638609
nokia,-27,2024-09-04 12-31-57,3423,9,40715024745,-823962073,oSmaBDPH,40719898966
nokia,40,2024-09-04 12-33-08,12048,-116,40759391675,-266185514,tAqHfNZk,40790761753
nokia,-94,2024-09-04 12-32-43,-16623,-87,40771982688,1172246710,JhppCjTF,40741990188
nokia,47,2024-09-04 12-32-45,-4323,107,40711083505,1722048424,ANZieNIS,40770229009
nokia,-6,2024-09-04 12-31-23,-27844,80,40791333423,-1524157087,uxSuLEPX,40771497200
nokia,26,2024-09-04 12-34-10,26315,-94,40717227182,-1934037052,mLBAVvMj,40708045978
nokia,44,2024-09-04 12-30-17,25463,-44,40724835043,895799007,gHMHqkcR,40755325287
nokia,79,2024-09-04 12-30-37,23381,-3,40773670816,-1423930562,sejgAzuv,40729765125
nokia,-4,2024-09-04 12-34-14,12928,9,40737924632,877782528,UXMiXObL,40764896988
nokia,-20,2024-09-04 12-30-26,27489,127,40743430475,719793596,DriockaE,40716874735
nokia,-5,2024-09-04 12-30-40,-28280,-65,40758706714,1153724770,nmiLaiNV,40784416187
nokia,-70,2024-09-04 12-34-04,-25957,96,40732834399,2082467124,CRTUBrFW,40777280539
nokia,-120,2024-09-04 12-34-25,14327,60,40767953649,1752133352,YwNWPKCx,40767295954
nokia,49,2024-09-04 12-31-54,-31756,73,40745743288,-2008306346,uxEOoZgf,40759441364
nokia,-23,2024-09-04 12-34-25,32591,-50,40784046609,-126326788,ulTtSZlV,40757322314
nokia,69,2024-09-04 12-31-21,17911,-120,40758711256,-1840808998,HrFUboEr,40743442140
nokia,102,2024-09-04 12-30-24,-13989,-100,40743432243,-1594660553,uMfhHtAz,40777782752
nokia,-73,2024-09-04 12-31-49,-17271,109,40735879425,-1930322588,cpJcaWCX,40780025848
nokia,-27,2024-09-04 12-32-27,-19600,-115,40776003984,1354398976,JXqjUJRE,40799666227
nokia,-125,2024-09-04 12-34-00,-15894,61,40741074280,141566855,oJbBiaCc,40724585350
nokia,-77,2024-09-04 12-34-41,-24485,110,40726198143,-110541517,KUbguswU,40704059320
nokia,-22,2024-09-04 12-34-22,-9950,31,40795647984,-1915574223,MMOsHrXM,40726509937
nokia,-35,2024-09-04 12-34-45,-17723,90,40776644492,-496699604,OrrHdZHO,40701174078
nokia,40,2024-09-04 12-32-13,5413,-66,40724529048,1426639274,LfeiqclC,40753393556
nokia,112,2024-09-04 12-32-47,-28652,-56,40771543436,-1422238968,qKzrHquw,40735405751
nokia,117,2024-09-04 12-31-09,-15428,103,40797028027,-1906245128,zaPafRxp,40712912735
nokia,-5,2024-09-04 12-31-01,25235,-42,40735775978,-298842131,EtzqNlWE,40743096075
nokia,71,2024-09-04 12-30-02,342,-59,40799424135,950264147,AezCYaJC,40779685785
nokia,-90,2024-09-04 12-34-52,22517,17,40754363647,480170717,PYUdQHDc,40740087940
nokia,86,2024-09-04 12-31-50,-28517,-88,40786409478,158404537,OsWaNhZo,40783986830
nokia,-81,2024-09-04 12-33-35,-27920,-52,40742019954,933832273,jwvViIto,40775084407
nokia,56,2024-09-04 12-33-54,8825,-3,40732034119,455717587,MQDsjftC,40769013870
nokia,104,2024-09-04 12-31-09,-20632,-10,40760923701,134332362,mUaMffUO,40733963552
nokia,-102,2024-09-04 12-31-50,9403,82,40702561922,1627171382,jrXXJmVn,40724962567
nokia,75,2024-09-04 12-31-35,28468,-84,40741379243,-1601123382,JJtzREUs,40743030830
nokia,30,2024-09-04 12-32-54,-18100,-36,40702965440,514253676,UmabpkCa,40749614984
nokia,77,2024-09-04 12-31-10,6058,-6,40740312293,-1509261945,mfrVVegQ,40734817442
nokia,53,2024-09-04 12-33-26,9182,-22,40749495698,-852438032,KReivZoS,40769256972
nokia,-87,2024-09-04 12-32-48,-21084,127,40790232833,-117700739,pKcUVRWO,40706623777
nokia,-62,2024-09-04 12-30-21,-29597,51,40727464373,542656735,gVjPfCcL,40748513724
nokia,-52,2024-09-04 12-30-52,-23096,24,40742870366,-845920952,levqwHqc,40736183911
nokia,57,2024-09-04 12-31-46,31408,18,40711015106,807452435,NQgFjraT,40759419291
nokia,101,2024-09-04 12-33-25,-12150,114,40756898451,1165139327,FuQIhPtI,40714916412
nokia,67,2024-09-04 12-33-33,-26098,-95,40755653430,-1124352069,pqeLGNOi,40797236531
nokia,-67,2024-09-04 12-31-16,701,-20,40745716567,-19546688,OOBSTZzW,40725075380
nokia,-88,2024-09-04 12-31-25,26626,-95,40734093791,1455824904,wDtRwVpA,40769171538
nokia,-71,2024-09-04 12-32-26,-11514,92,40700572647,-1077129584,tEqSCGDX,40773884298
nokia,-127,2024-09-04 12-34-44,-10231,-1,40712311640,763495015,dPgAhEtl,40734666952
nokia,-34,2024-09-04 12-34-37,-15297,-127,40790864772,959596655,wNjpLVyV,40790888143
nokia,86,2024-09-04 12-31-43,-18727,116,40755851265,1126896745,EluEWHUN,40734779213
nokia,-120,2024-09-04 12-30-26,9087,-50,40788486156,-2005741822,MycVtWRO,40756592666
nokia,38,2024-09-04 12-34-50,7344,-119,40736685848,1277162260,tabzdQkT,40786807718
nokia,-100,2024-09-04 12-32-21,-13710,81,40759343493,-160709167,hhMMejNy,40791044473
nokia,16,2024-09-04 12-33-34,14994,44,40719172204,75453311,bYTtsCmB,40788149072
nokia,-70,2024-09-04 12-32-08,-11342,124,40741768069,39341765,NIlMJNTm,40792541482
nokia,-65,2024-09-04 12-30-30,-9629,-84,40765050909,-1326242598,HfdJCmpo,40798699981
nokia,-32,2024-09-04 12-32-09,21805,-71,40717155189,813979306,nBkvyaSz,40714665354
nokia,40,2024-09-04 12-33-46,-17008,-4,40731299611,-707867205,DcTBfsYC,40753820581
nokia,110,2024-09-04 12-30-55,31720,-104,40764173766,-1354394833,zgPhLCQw,40737615600
nokia,119,2024-09-04 12-31-28,14591,26,40791914563,-1288911252,IhpjvUIB,40771346470
nokia,12,2024-09-04 12-30-47,5880,-27,40784822863,-268478991,MBoBCsfs,40774305329
nokia,-125,2024-09-04 12-31-47,17196,-109,40732347148,-688170320,OPQjOZSC,40765681596
nokia,-20,2024-09-04 12-30-22,22412,-45,40738170296,1519888243,fEAdkAXn,40779907710
nokia,53,2024-09-04 12-33-18,-27823,40,40752182871,313922408,csIPuCgg,40776643283
nokia,-14,2024-09-04 12-33-31,-9801,111,40791657561,-973120697,FCmFGWas,40713340170
nokia,92,2024-09-04 12-31-42,7333,-25,40714793838,419989324,zeZPcndi,40784971029
nokia,13,2024-09-04 12-33-16,6611,-10,40716352032,750297566,Dpbonrjg,40783897666
nokia,114,2024-09-04 12-34-29,26618,-75,40743173730,-1860327337,uKshtcyk,40753513096
nokia,-71,2024-09-04 12-30-51,26380,38,40755636854,-433658389,nHshOGfw,40701565794
nokia,87,2024-09-04 12-30-56,12181,71,40725136072,1803532451,yFGdMlCn,40723872131
nokia,24,2024-09-04 12-30-09,-14478,26,40723574591,1064393915,yugMmxgi,40758335966
nokia,-96,2024-09-04 12-32-08,15892,108,40785137620,-894364824,fxEtgBhX,40770916050
nokia,122,2024-09-04 12-30-44,4877,-66,40799555448,435664059,CpcbeppU,40729874529
nokia,-30,2024-09-04 12-30-57,24064,13,40726511638,1206786276,HUqxLuhv,40747448160
nokia,39,2024-09-04 12-33-31,19186,0,40780238661,-2068831285,ePJFRKro,40737537683
nokia,-105,2024-09-04 12-34-28,7474,4,40701407408,-14611886,bYiHMPDC,40714906011
nokia,12,2024-09-04 12-30-39,17279,61,40702285991,258705639,AAwGHYqk,40759024979
nokia,62,2024-09-04 12-34-08,25291,-79,40730063223,663130903,ZGrogXQg,40709223480
nokia,102,2024-09-04 12-34-08,6908,-40,40729336469,288080857,dVNvUtQo,40716150407
nokia,60,2024-09-04 12-34-07,-24043,113,40705861122,-488279004,KptFjiMS,40710457574
nokia,82,2024-09-04 12-30-58,-15230,35,40722284408,-7408617,XacDNKND,40787203363
nokia,-20,2024-09-04 12-30-02,4172,98,40700666682,-587369200,IPCiAWhV,40706380179
nokia,70,2024-09-04 12-32-48,25122,-20,40708788850,1742584395,JBCLOmRl,40761812012
nokia,-85,2024-09-04 12-30-57,-29636,-1,40713520791,1521154508,lrFDbBjf,40754286656
nokia,-85,2024-09-04 12-34-58,9808,-123,40756513722,847934834,CKbvWiTk,40701364121
nokia,-111,2024-09-04 12-31-32,32007,91,40708891442,-1101664942,AHPfviow,40763490559
nokia,18,2024-09-04 12-32-31,2868,78,40722580989,-535925962,IUJzcADF,40786216278
nokia,51,2024-09-04 12-34-53,-3614,73,40713501614,-1346517769,grMKdjSm,40724919978
nokia,-16,2024-09-04 12-30-21,-18221,0,40789469168,2119943257,KYxTyJxM,40790625264
nokia,-80,2024-09-04 12-31-42,26391,-80,40758521140,1641425089,rbvJVraQ,40790903646
nokia,-2,2024-09-04 12-32-26,7208,91,40729647077,-1554717806,LqDkJLLW,40742477737
nokia,41,2024-09-04 12-32-09,-2769,45,40743913908,-226813148,XvpeVctb,40777334749
nokia,65,2024-09-04 12-30-48,-12716,-124,40733186353,703480150,IZuWgsvb,40700158726
nokia,91,2024-09-04 12-31-33,-3719,-105,40791718095,643273571,CBWgBFWX,40736023947
nokia,47,2024-09-04 12-33-29,-26843,-127,40795800820,-2031143822,pFuaBqWQ,40715928264
nokia,-42,2024-09-04 12-30-44,-27609,-2,40741632279,-1198723242,QhVnVJXz,40729374534
nokia,-88,2024-09-04 12-33-04,-18860,79,40745200812,1183387869,gdRImkJK,40774036821
nokia,-28,2024-09-04 12-31-10,20371,-78,40768257846,838423140,TVHqHOIJ,40718243128
nokia,-75,2024-09-04 12-32-42,7302,-35,40783620374,-409793969,gxBUNjzZ,40759287149
nokia,56,2024-09-04 12-32-43,32479,58,40724813517,763792392,kBUgEqFa,40790420530
nokia,-42,2024-09-04 12-31-59,-29023,-33,40746678945,-1979871924,DJogxjdR,40721926435
nokia,60,2024-09-04 12-32-19,29615,125,40766982628,34822793,jECgFhaH,40754559532
nokia,56,2024-09-04 12-34-59,-23368,74,40751639331,-73113231,SeDQGXRf,40737800362
nokia,-116,2024-09-04 12-30-30,-6501,50,40794361024,1284101080,QIxmegIZ,40772145886
nokia,-67,2024-09-04 12-33-14,-17556,-76,40740272448,1123128794,qQFBDcrw,40739759452
nokia,38,2024-09-04 12-33-32,-16028,127,40711488849,1210759324,qljyYBFm,40753429862
nokia,34,2024-09-04 12-30-03,-6561,-98,40772910979,-1948301151,pEAERhYe,40767604098
nokia,97,2024-09-04 12-32-54,22811,-31,40761605322,-522432622,yoLkSYwq,40767783147
nokia,200,2024-09-04 12-31-44,-4194,-70,40763752619,-1059927516,KUgrlXNF,40735038077
nokia,-48,2024-09-04 12-34-34,25892,50,40718060310,1382920526,UUsxWtmo,40777985225
nokia,-89,2024-09-04 12-30-26,-29538,40,40742481808,-521939521,dhqrPjpn,40724617948
nokia,-40,2024-09-04 12-33-06,14443,-45,40762182042,1758455880,bLKdRgEl,40734905515
nokia,105,2024-09-04 12-32-03,-12503,82,40739494901,2142387008,tiohaFXY,40738179683
nokia,-122,2024-09-04 12-33-47,-19359,-32,40714385237,884425477,vtGpzjpl,40712263968
nokia,-93,2024-09-04 12-34-31,20487,16,40752403975,-414793637,AGScJtcz,40722125306
nokia,97,2024-09-04 12-32-46,-14616,-103,40738162191,496955926,zmAxHpOV,40732695505
nokia,-85,2024-09-04 12-33-26,10298,-62,40700378550,-445768297,clnIajsc,40792354045
nokia,-19,2024-09-04 12-34-25,14081,24,40794187076,1970647490,WrUDbrtK,40704629413
nokia,126,2024-09-04 12-33-13,12190,-7,40798523995,652947467,xIDeevTK,40795003393
nokia,53,2024-09-04 12-31-43,1326,24,40737241862,-1689221864,yneEhlfY,40750059782
nokia,56,2024-09-04 12-34-40,-4470,-92,40782793679,-564747923,bxAoTjat,40728865824
nokia,-40,2024-09-04 12-33-40,17997,53,40715570250,329925889,plhgvRtU,40737135281
nokia,90,2024-09-04 12-33-57,-10291,18,40751531526,-120075348,LsZwhafJ,40758831100
nokia,-52,2024-09-04 12-32-59,-23121,-85,40783761526,-299639506,colyqWUz,40763078412
nokia,-23,2024-09-04 12-34-27,31363,19,40703692524,319559950,LQwmvECP,40709973433
nokia,-80,2024-09-04 12-33-04,640,91,40781239101,1307040453,FKmwCNJk,40777499122
nokia,-100,2024-09-04 12-32-06,29548,14,40730809837,1036470913,swZdJQgb,40780464233
nokia,106,2024-09-04 12-31-49,-13296,91,40706576530,1054302350,apLdnnMH,40789106579
nokia,126,2024-09-04 12-33-26,2893,-106,40774220571,-1482330487,mvUecRHn,40729109488
nokia,25,2024-09-04 12-34-18,29717,-51,40764833393,-1760018504,beZYEcGm,40702998545
nokia,-48,2024-09-04 12-33-35,-19238,66,40791513711,-1907111594,aNXFsiuT,40778178131
nokia,-100,2024-09-04 12-31-40,210,72,40726803394,1512743040,RlPewdwR,40778229298
nokia,-125,2024-09-04 12-32-56,-24634,81,40767519896,1389933704,wzPCqSHu,40711186813
nokia,99,2024-09-04 12-33-51,14770,60,40757438189,342311315,oUzdqsdm,40733451059
nokia,44,2024-09-04 12-33-28,-30685,-110,40754433771,744030226,ZAwAKKLm,40763890915
nokia,-45,2024-09-04 12-32-55,-11612,-90,40764619101,-934367099,toepYCcq,40742778035
nokia,-69,2024-09-04 12-33-02,-30740,34,40757746433,1270394328,HjVUiKkO,40781180411
nokia,112,2024-09-04 12-33-00,-11689,-69,40760810228,2135387389,Rtnoqtqf,40783906557
nokia,-94,2024-09-04 12-31-28,-23408,-78,40719011882,271570096,dJFVqXpA,40762921374
nokia,-96,2024-09-04 12-34-38,-30641,56,40759828402,2001042769,mzedNRlX,40772080249
nokia,38,2024-09-04 12-34-49,24447,37,40716344124,-2020749784,FsgMUuUY,40767568191
nokia,68,2024-09-04 12-34-19,17249,87,40723588831,-1046061376,SsAzZJIf,40746043565
nokia,-81,2024-09-04 12-30-12,14569,-100,40752289406,891284634,bTjdPzNY,40787737115
nokia,37,2024-09-04 12-31-30,28768,105,40714637549,947696037,NcCNYeDI,40791544660
nokia,92,2024-09-04 12-30-53,-27144,10,40760871270,-367244049,uaFEHYdH,40742800405
nokia,-80,2024-09-04 12-32-19,13761,65,40767562265,-1511862486,VsDuhmth,40718177811
nokia,-9,2024-09-04 12-31-40,13794,60,40713828526,-1317709286,FwszFLEZ,40739443282
nokia,-74,2024-09-04 12-34-53,26961,32,40798246978,-19286012,ZsPfiPop,40707673389
nokia,66,2024-09-04 12-32-57,14304,90,40774563295,1511957684,ngUvMoue,40731562084
nokia,-93,2024-09-04 12-34-40,13380,-98,40796099565,1478744450,XZlBbRnm,40797970745
nokia,84,2024-09-04 12-31-59,-31348,36,40796655333,-774420551,sJAwhNNa,40773313911
nokia,-116,2024-09-04 12-34-33,28291,22,40727671619,181174968,fPgfnxll,40727624278
nokia,-112,2024-09-04 12-33-25,15013,-62,40785773889,-1970556200,nGnEHSFK,40728396165
nokia,43,2024-09-04 12-33-23,28328,-42,40732463144,602457706,HcIhXpsp,40779784792
nokia,-49,2024-09-04 12-32-54,-22476,35,40762719090,1916851390,tptBYlzB,40725446160
nokia,81,2024-09-04 12-33-28,-12155,27,40711663291,-253633243,MMiEOUoy,40701064989
nokia,-60,2024-09-04 12-30-54,-5198,-38,40702939337,1261234854,QCFakIZB,40726222187
nokia,124,2024-09-04 12-30-54,712,72,40733425195,852535150,PnwoKRAQ,40741755125
nokia,11,2024-09-04 12-33-45,-2260,97,40707509336,-2086781672,iKQdHIJk,40754447322
nokia,-123,2024-09-04 12-33-07,24484,-4,40797336737,-1154532193,LyivEHYl,40789913486
nokia,107,2024-09-04 12-30-25,30263,1,40734649514,-2027224188,lkiUGwEz,40798118200
nokia,75,2024-09-04 12-32-39,-24414,-102,40761908624,-467652399,SJFrllsS,40739712795
nokia,0,2024-09-04 12-30-23,-4042,73,40797972953,-572959715,XmdYDPtv,40729913929
nokia,-37,2024-09-04 12-34-09,9840,-110,40786732077,-891678888,HpFCgRiA,40714767905
nokia,-63,2024-09-04 12-31-03,-29175,0,40775732756,-2025531378,FJMvuFky,40734640158
nokia,-74,2024-09-04 12-34-28,2926,52,40704784607,1101413585,uHIKduIk,40766053462
nokia,-112,2024-09-04 12-33-08,19566,-110,40741768894,797767955,guGPqovX,40714207585
nokia,36,2024-09-04 12-31-40,6712,-53,40716820553,-2031628019,IvjhLDhD,40757054060
nokia,-23,2024-09-04 12-30-38,-27381,-46,40760679229,-1796033016,bEmznqQZ,40745613543
nokia,-118,2024-09-04 12-33-49,-28235,17,40798117438,1259818216,caJPNiVB,40735909368
nokia,-44,2024-09-04 12-34-37,13989,76,40794570624,1239815775,DPmPgLFD,40709356008
nokia,110,2024-09-04 12-32-07,9691,58,40763832818,-1463095191,lWqkmaQN,40700474629
nokia,-14,2024-09-04 12-34-11,-14216,72,40775263836,-796663279,hErPWLoF,40713599805
nokia,29,2024-09-04 12-33-05,-30006,-25,40765321878,493541201,rNcYsIeG,40741134135
nokia,76,2024-09-04 12-31-25,-28890,50,40720675651,-938921105,AkphvTIn,40730783348
nokia,-35,2024-09-04 12-32-46,7638,88,40774856035,809706448,wtBHuHfe,40719900346
nokia,-124,2024-09-04 12-34-11,18844,-37,40780035600,-315877229,bAADXcwX,40778804274
nokia,-13,2024-09-04 12-34-48,27920,-99,40735667238,1117067901,qnefbmiy,40738123442
nokia,41,2024-09-04 12-31-19,-14679,-82,40722796314,-503739628,CsBcjBYd,40770098146
nokia,42,2024-09-04 12-33-41,26131,-87,40739196282,-68154128,JlblZvER,40791402065
nokia,-33,2024-09-04 12-33-49,14640,17,40766183615,133693304,kkiIpQBc,40755977371
nokia,21,2024-09-04 12-35-01,-2579,-27,40753051866,-1665343811,xgOgfuaO,40782272795
nokia,-25,2024-09-04 12-31-35,-8583,26,40707237332,-823153799,uMUTpvta,40783911756
nokia,8,2024-09-04 12-32-26,-12424,8,40740322224,857590706,EfFFTspY,40750447902
nokia,79,2024-09-04 12-33-53,-12768,88,40776005161,1487083463,EaRogupT,40787317101
nokia,-51,2024-09-04 12-31-23,-25450,-124,40753199580,385789503,PILeOBmC,40746655271
nokia,28,2024-09-04 12-34-31,-19711,-37,40727050335,1552389219,sbPfBfCw,40716959300
nokia,-72,2024-09-04 12-33-43,26511,-97,40757476504,83022708,NRPmclhN,40744449264
nokia,5,2024-09-04 12-31-02,-27931,97,40776829991,-483353449,FRmcUfUf,40703484790
nokia,-74,2024-09-04 12-30-41,-27296,37,40733018116,-1951001075,gVyasElF,40714106380
nokia,-77,2024-09-04 12-34-39,15150,49,40743572323,1946336450,KVzlkITZ,40729377626
nokia,47,2024-09-04 12-30-41,-26291,-87,40701441411,-459175827,aBDdfedX,40765969492
