src,record_type,start_date,duration,record_length,ano,record_number,call_reference,bno
nokia,-12,2024-09-04 00-38-40,24690,88,40728809250,-84494007,uaheAeDg,40726187338
nokia,117,2024-09-04 00-39-36,-8898,-86,40718258874,-1342970818,KsrgVaqN,40719487657
nokia,-114,2024-09-04 00-36-18,8189,-103,40794585581,-1651600597,ImSSUDWG,40777081273
nokia,-2,2024-09-04 00-36-17,22250,-69,40790776971,-798087525,xWOPQaba,40793481469
nokia,-111,2024-09-04 00-37-12,13798,-24,40730104219,-1111644553,rFHwAOTH,40793885963
nokia,86,2024-09-04 00-39-01,-6718,-44,40795763331,2075285012,TlOlhTpM,40736544449
nokia,121,2024-09-04 00-36-17,-22570,-101,40732731942,1140386506,cGNNPJer,40765769461
nokia,-93,2024-09-04 00-38-46,-185,30,40732333999,-168822318,EshOMXcd,40789964054
nokia,16,2024-09-04 00-35-54,20089,-97,40753308836,-156849639,FqLWlvpN,40770772614
nokia,-117,2024-09-04 00-37-05,12301,76,40793375222,-20525389,uwqyroQh,40701151152
nokia,103,2024-09-04 00-35-44,-32673,-95,40760035922,844997665,FEPucXBV,40733483788
nokia,25,2024-09-04 00-39-30,-25223,-46,40783844837,1798329440,GBLhkoRJ,40711518931
nokia,-47,2024-09-04 00-37-56,31473,-43,40725166618,-1166992037,zQnIfUiT,40735542334
nokia,79,2024-09-04 00-39-17,-16102,-81,40746490516,-1641056966,QJjMzuZu,40773120422
nokia,-21,2024-09-04 00-35-18,-4524,37,40704912700,-914428890,PZNvfXaV,40721517286
nokia,-87,2024-09-04 00-36-39,30918,-128,40794617528,777636991,JDwFyBSt,40715172824
nokia,-95,2024-09-04 00-39-58,9346,71,40712541122,-2140264720,ekpdDXvi,40730615378
nokia,-80,2024-09-04 00-36-52,20164,44,40766939262,194110204,jbnjNlaL,40702624014
nokia,66,2024-09-04 00-35-23,4409,-112,40738878796,-1448317904,qoXNcdhZ,40769587027
nokia,27,2024-09-04 00-39-16,-30036,70,40778803915,1110190780,iCnSAyNL,40750448462
nokia,22,2024-09-04 00-39-15,-14981,64,40716627284,825072362,eMGZrEzZ,40723759423
nokia,39,2024-09-04 00-38-58,-3672,-98,40710717810,418012073,IoJZyqwd,40762058639
nokia,116,2024-09-04 00-39-40,17316,54,40799072341,-1131081035,BhHiKTAA,40735636902
nokia,-8,2024-09-04 00-36-59,1519,36,40749207388,-1865177678,ZvjQTjMp,40741829388
nokia,-109,2024-09-04 00-40-01,13118,34,40721673645,1853409965,NfuaoaTx,40700050895
nokia,19,2024-09-04 00-35-26,-29274,98,40733842558,-295464843,ivDbZOqj,40727733470
nokia,-77,2024-09-04 00-36-26,29578,80,40706722990,-822612133,lrNwpduZ,40721004901
nokia,32,2024-09-04 00-38-26,23578,-51,40794434069,-457107907,XeZmPwcf,40747897919
nokia,-14,2024-09-04 00-37-20,3253,-3,40789095143,-1343577881,FjwEWcPP,40767058683
nokia,-103,2024-09-04 00-36-29,-29009,-48,40743523915,125952513,viCwSFxM,40746570545
nokia,33,2024-09-04 00-37-19,15701,22,40779423301,1691453806,TKYcdHtU,40717174650
nokia,-40,2024-09-04 00-39-28,282,-52,40713058747,-249860785,SESLLNHh,40764725777
nokia,112,2024-09-04 00-35-41,-17157,105,40786941172,1594208580,CZKmMbDC,40784155997
nokia,83,2024-09-04 00-39-40,-6759,-122,40719326160,345484107,qSAdwdRF,40716600004
nokia,-29,2024-09-04 00-35-05,-26263,-97,40799474314,1745405850,IBoSwApm,40717654488
nokia,-48,2024-09-04 00-37-29,-18572,63,40754580916,-865110425,pidqVYHr,40736173540
nokia,15,2024-09-04 00-36-06,19022,125,40747373661,-1248118492,iSltnUQz,40736586419
nokia,-116,2024-09-04 00-38-43,-21290,28,40798254915,433923424,fIrLTTHC,40714190738
nokia,95,2024-09-04 00-39-01,2140,-57,40795130373,-534636321,QYnXZbbT,40794623547
nokia,-99,2024-09-04 00-38-27,29227,23,40742685566,-603807325,HlvePvoK,40772898761
nokia,23,2024-09-04 00-38-45,30559,-52,40734041267,931010500,DwCKHhWX,40777314472
nokia,-108,2024-09-04 00-36-49,-32425,-112,40792242379,-806234574,DvdAWWUw,40750737776
nokia,54,2024-09-04 00-36-39,4515,31,40775222504,-145700615,cLXwlGpk,40700543864
nokia,-37,2024-09-04 00-37-12,6779,99,40770215679,1089896221,ifJwnIRo,40704106650
nokia,48,2024-09-04 00-39-54,-218,35,40785387051,-2028376998,GFgGWhJa,40731574586
nokia,120,2024-09-04 00-37-55,4439,87,40776696927,1686732955,SfqThhep,40793263448
nokia,112,2024-09-04 00-35-36,-19810,80,40741965920,-846399161,FvRdRUUQ,40714434123
nokia,2,2024-09-04 00-38-56,6296,32,40748401197,421743225,KIxWkCiP,40780019784
nokia,0,2024-09-04 00-39-45,-23679,-119,40770522873,-1485563279,vKnPHWRq,40747956170
nokia,46,2024-09-04 00-37-40,-26953,-104,40716609873,-1386687010,HxYbIwPp,40766177642
nokia,89,2024-09-04 00-35-18,-20050,119,40714780085,-1064662990,HmNKWAUB,40774457662
nokia,47,2024-09-04 00-38-49,-21973,-10,40757877187,429450529,orlwXeet,40736430166
nokia,106,2024-09-04 00-37-52,-20857,56,40765261146,-1412208780,OHCEVkAp,40705783505
nokia,-126,2024-09-04 00-38-39,-200,9,40707152949,-1854641380,yaqJghUM,40734869606
nokia,-92,2024-09-04 00-39-27,10591,-32,40732385639,605061974,YHYeTncV,40752094004
nokia,-80,2024-09-04 00-36-58,-8849,109,40725936576,-1087478733,PbHRJfTW,40770409448
nokia,43,2024-09-04 00-39-13,-10417,-44,40789410480,2139128431,LEEgnZwQ,40778937488
nokia,-82,2024-09-04 00-35-46,24948,122,40754929678,-941006113,vnwyebeN,40702199435
nokia,65,2024-09-04 00-36-04,-29111,-27,40733696095,1113842855,LRaQKqxZ,40736088677
nokia,125,2024-09-04 00-36-25,-31343,-31,40794888631,-1027240623,YPlLxoFP,40781499338
nokia,-60,2024-09-04 00-36-05,-5471,-102,40721914563,610785578,HgISdRjU,40742787528
nokia,-101,2024-09-04 00-36-59,7117,62,40709759738,1037426328,RgWtDaPv,40761921331
nokia,91,2024-09-04 00-37-58,28927,85,40750012912,-1079436905,ePHiRlIp,40792790462
nokia,81,2024-09-04 00-35-30,27459,41,40728680250,995012385,uIGOXHtR,40723405094
nokia,-81,2024-09-04 00-37-34,-31290,7,40700950338,-1247592927,ZreZISUd,40761356309
nokia,-83,2024-09-04 00-38-25,-2151,32,40777534821,-562906370,fWVKRKdd,40748250423
nokia,68,2024-09-04 00-38-01,22597,96,40795886341,-284310339,RRxtEvmc,40735762335
nokia,-12,2024-09-04 00-37-55,-11898,-3,40798487928,1460700162,lNrBrikC,40723730006
nokia,123,2024-09-04 00-35-09,-4475,-65,40787119824,1179778095,juhyveSc,40726981526
nokia,56,2024-09-04 00-39-55,25830,-73,40769250663,722188556,pPwBtbOU,40705025918
nokia,-48,2024-09-04 00-36-37,-28997,92,40777140916,-2064939014,cJsVbVsA,40737229093
nokia,-124,2024-09-04 00-39-14,29466,-48,40796086078,-1848134417,lTZzlRnY,40792651991
nokia,110,2024-09-04 00-39-32,13092,72,40785552972,480455369,lOTSRdKO,40784319535
nokia,-67,2024-09-04 00-35-06,-9431,39,40733261998,-611879925,IsuRcqmL,40732207318
nokia,-23,2024-09-04 00-38-33,-30628,62,40769636137,-22054757,nEqEdyqt,40732202243
nokia,50,2024-09-04 00-39-13,6827,41,40706569181,-273728327,uXJnbOoZ,40711774366
nokia,-40,2024-09-04 00-35-40,-26265,-54,40794640615,1763385245,hETPwXzn,40741375467
nokia,-28,2024-09-04 00-38-34,23767,-34,40727040452,1102971897,yKAACctP,40752253226
nokia,80,2024-09-04 00-39-01,-19625,126,40720572038,-585882738,NGRKwzaT,40732763993
nokia,-76,2024-09-04 00-39-42,-21486,-100,40747838549,1839800554,HfirLNOr,40798367164
nokia,65,2024-09-04 00-39-40,-30422,113,40775600144,-1194613839,JwGmTvmX,40776406917
nokia,-116,2024-09-04 00-39-21,26523,5,40754251680,1409644668,HzdOJSVa,40785002801
nokia,24,2024-09-04 00-38-47,-7987,-36,40798662352,174960767,zCNdtwUf,40710505297
nokia,73,2024-09-04 00-39-45,-28174,-91,40718516469,-816809792,FsXSaXKu,40764078049
nokia,119,2024-09-04 00-36-18,-9215,52,40745208782,-1313024936,HkrFNoFA,40796306856
nokia,-90,2024-09-04 00-35-20,26946,-61,40744608396,975865744,FiOOXLhW,40728251355
nokia,89,2024-09-04 00-35-59,17705,69,40760514481,-1381824523,NFMHsaXk,40732984574
nokia,13,2024-09-04 00-35-44,-7923,104,40777912507,1152413609,wcafsuvH,40741730167
nokia,82,2024-09-04 00-38-38,-18960,10,40789091043,375737237,CZiicvaQ,40773134002
nokia,-37,2024-09-04 00-36-28,22125,-73,40707305745,-489090075,gRJQhYTC,40782637543
nokia,-11,2024-09-04 00-35-42,24700,-37,40771509585,1480493434,uLwHNAUi,40706640365
nokia,81,2024-09-04 00-35-36,22073,33,40721879380,-2103828933,pvbMSqTq,40705861608
nokia,56,2024-09-04 00-39-52,-10398,-106,40774883921,-2015461407,wAUzwkSE,40764064617
nokia,88,2024-09-04 00-39-53,22214,-91,40754588340,896809504,pkUjxZYc,40746333009
nokia,-24,2024-09-04 00-37-39,-20403,-108,40704352157,-532418216,jWBmPjfA,40740317569
nokia,-45,2024-09-04 00-37-06,-4745,-108,40765677501,-1745222050,jbuJtLXS,40729464476
nokia,65,2024-09-04 00-36-57,30106,67,40793879193,1358394583,FMtlUeuG,40745573564
nokia,-122,2024-09-04 00-38-35,15888,-70,40723734893,-2101889837,qEOxsoYp,40795611303
nokia,75,2024-09-04 00-36-24,17282,-17,40779057382,132108431,mxwgQNUX,40727202610
nokia,85,2024-09-04 00-39-10,28567,-6,40728222119,-743022578,hcgzAZdB,40743486113
nokia,-95,2024-09-04 00-39-59,32095,74,40752297006,-1034304312,slxGBXHN,40741706987
nokia,-45,2024-09-04 00-39-59,-7762,7,40719624394,-847529078,WawGvUPo,40750182078
nokia,-91,2024-09-04 00-35-31,25928,41,40796635714,-1270759480,exWPixKQ,40771894034
nokia,-107,2024-09-04 00-37-19,-4314,-73,40713168883,860061925,jhUHZFXa,40771117117
nokia,32,2024-09-04 00-39-26,-31841,-45,40703098902,-1881832351,beaBcboF,40735311999
nokia,76,2024-09-04 00-37-08,-3790,116,40760760974,475934844,bTpmiChB,40732144237
nokia,-50,2024-09-04 00-37-54,24076,-96,40791033540,-17730193,wksMNVPU,40765036792
nokia,-50,2024-09-04 00-37-33,8100,-115,40706002010,-178713429,DPDuMDfM,40702099004
nokia,51,2024-09-04 00-39-40,-4278,96,40794432187,-190459772,cqdoDdiJ,40740318976
nokia,26,2024-09-04 00-36-48,12512,-49,40781377725,-1237421241,tKfUOWyR,40781912123
nokia,-61,2024-09-04 00-36-32,26310,111,40731226028,-1074624302,xYJoUdKQ,40719195458
nokia,51,2024-09-04 00-35-49,17175,32,40798630482,2081671630,skEhgxGL,40764554348
nokia,109,2024-09-04 00-35-09,10724,-6,40778426511,1096730372,VCPZZtKC,40777536274
nokia,48,2024-09-04 00-37-23,-22950,0,40715054882,-1171338288,AhGDsJnZ,40799072879
nokia,-121,2024-09-04 00-37-56,10367,-92,40736523838,578552437,KdvtQQhY,40796083771
nokia,72,2024-09-04 00-37-25,25652,41,40728341320,907033332,ZPGrhhrS,40766217569
nokia,-53,2024-09-04 00-38-52,-1573,-70,40718063423,2080527163,EuRJAqjW,40723320095
nokia,84,2024-09-04 00-38-32,-31964,47,40730573371,-332065755,GvxKSefN,40724850908
nokia,-63,2024-09-04 00-36-42,-7939,-83,40764983070,338919285,UqltppLz,40717222270
nokia,-75,2024-09-04 00-36-15,5062,-92,40797443699,-133523085,SiuuaoyB,40708447786
nokia,-81,2024-09-04 00-38-28,11140,83,40735577723,410464786,afultpFO,40752156584
nokia,-39,2024-09-04 00-35-24,7398,33,40720895301,-1855322811,BgLmtlVl,40769354092
nokia,-104,2024-09-04 00-37-07,4686,-96,40770462643,-632438944,zVUxqLoW,40715973452
nokia,-34,2024-09-04 00-37-18,2623,75,40760215137,1083343852,jKFHULSo,40791832937
nokia,-92,2024-09-04 00-37-32,-31530,65,40727944044,1643257391,oDrbnBFv,40723978039
nokia,-126,2024-09-04 00-36-31,19427,-6,40793491259,-1314686053,lkLZTnEc,40708466528
nokia,-80,2024-09-04 00-39-40,-24510,-10,40782511172,-1173200906,hRmCIjTd,40786914202
nokia,90,2024-09-04 00-39-24,6255,16,40786539277,-2052514079,lUGPVigZ,40763292963
nokia,30,2024-09-04 00-35-01,17033,-57,40783680527,987764502,kzuRxvLu,40736657747
nokia,-79,2024-09-04 00-38-35,3565,37,40747317285,1164089574,uDaWVaze,40791835158
nokia,98,2024-09-04 00-35-09,15126,14,40704571495,-1849038165,DXcTLJPd,40727556272
nokia,-74,2024-09-04 00-36-30,-10993,-5,40703571900,1930870175,glIuzohu,40708584330
nokia,-44,2024-09-04 00-38-26,-29448,-101,40705500983,-1167596312,XlrpIiWa,40776778487
nokia,120,2024-09-04 00-35-05,18905,118,40779567743,-479464612,SLIGafEz,40728136841
nokia,-48,2024-09-04 00-37-24,-26011,-25,40733527164,-469894910,QIghidjO,40728739558
nokia,-40,2024-09-04 00-35-08,20622,-65,40753434584,736128379,oEhBEycb,40796481022
nokia,-127,2024-09-04 00-36-53,-8553,28,40749686853,2118613255,cPetOMam,40706932900
nokia,-125,2024-09-04 00-40-00,-9544,-15,40729599833,2082758432,dPHCQanI,40772532229
nokia,-12,2024-09-04 00-35-58,10659,6,40736997621,-2057315303,xwGRSSHC,40724401825
nokia,39,2024-09-04 00-37-15,-3191,45,40748276351,2058849226,fnYInGXT,40703733262
nokia,-117,2024-09-04 00-35-29,-23966,-127,40728380237,406494101,qoBKFTpO,40730169757
nokia,-50,2024-09-04 00-35-52,1439,-116,40724572136,1876517729,gQNLYrJL,40794940658
nokia,-65,2024-09-04 00-35-07,-6426,-26,40792326203,-1652632255,zwgfEEFW,40723785728
nokia,82,2024-09-04 00-37-51,26394,-78,40714626503,-2014373759,RSciqLAo,40724569949
nokia,-53,2024-09-04 00-36-22,5296,-47,40734305235,1651197449,NEjzvWSB,40779416767
nokia,22,2024-09-04 00-38-50,-25952,14,40724296786,363963003,mOaFtZrO,40741198783
nokia,87,2024-09-04 00-35-53,-11382,58,40775618393,-2126927622,bEtCmhsm,40716436948
nokia,-55,2024-09-04 00-37-33,21345,90,40793235662,1954248714,XEwOaiQe,40759860660
nokia,-60,2024-09-04 00-38-06,-17000,118,40752838915,-1374931353,JpnTRvCH,40728226618
nokia,200,2024-09-04 00-37-41,9989,-57,40793124234,-1742760978,VFsArEkY,40796720839
nokia,-76,2024-09-04 00-39-29,-3348,47,40702778026,1194959662,IWDxuAte,40733286843
nokia,14,2024-09-04 00-39-27,2865,13,40736541013,-285708118,jYcICoyf,40738824480
nokia,-68,2024-09-04 00-39-53,31230,82,40749902151,593189719,BitBakZy,40710041324
nokia,83,2024-09-04 00-37-04,-21123,13,40760310859,-1589735449,lGlFKbNb,40783568637
nokia,-116,2024-09-04 00-35-23,19243,1,40781246437,-190400039,FwYUqfgA,40732917635
nokia,64,2024-09-04 00-35-24,-17586,-5,40730684952,-678494497,XddXUAmS,40759102366
nokia,71,2024-09-04 00-37-35,-32192,-61,40774631999,1701653987,zMtDdEBp,40797891103
nokia,-2,2024-09-04 00-36-36,26429,103,40713521412,1604548992,HQpLGOUi,40731758379
nokia,-111,2024-09-04 00-37-56,-11166,110,40780385666,-1229655150,lZjjPpmP,40701790876
nokia,120,2024-09-04 00-39-55,1595,97,40751623989,662269645,BmjcWGgB,40767128468
nokia,36,2024-09-04 00-37-13,31915,9,40740000670,1596717551,XcZOhuwF,40758717989
nokia,-121,2024-09-04 00-35-40,-4835,30,40742026242,-137635553,fdnpkEve,40739166595
nokia,-23,2024-09-04 00-37-24,-17152,55,40795622187,639819588,dtyvmvwk,40769922402
nokia,64,2024-09-04 00-39-51,-15990,73,40721771420,2123837421,YtUKaQfS,40767084903
nokia,-55,2024-09-04 00-38-26,2730,-96,40739481728,-106901795,pFBzUTld,40784575033
nokia,-71,2024-09-04 00-36-53,-31622,13,40753017586,1057992456,ZASTYTpX,40789498392
nokia,-47,2024-09-04 00-36-05,-30085,-118,40786532348,1819646922,mGxLCNYb,40785550530
nokia,-96,2024-09-04 00-35-26,-31681,-33,40750281064,-2055912221,tMySrKuT,40756558733
nokia,-115,2024-09-04 00-39-47,31183,51,40722991862,1562181612,sQsijYMr,40766380208
nokia,33,2024-09-04 00-39-00,-7487,-24,40711765486,1700945011,gwzeDPNL,40779759058
nokia,-24,2024-09-04 00-37-12,-4248,-72,40745628358,1175982059,WBZZYtxX,40765511524
nokia,-102,2024-09-04 00-36-53,17295,56,40710057655,902835228,SRikpvJx,40788818606
nokia,-97,2024-09-04 00-38-07,-17923,77,40756361867,1369817319,dwnHRtiC,40795640434
nokia,-66,2024-09-04 00-38-10,-22436,-53,40785923594,-1025512115,wEcfmvog,40789678707
nokia,53,2024-09-04 00-39-56,-22839,-79,40711281808,-434572920,KTWipmry,40741815911
nokia,64,2024-09-04 00-37-40,-18532,-21,40712733352,-975716863,JkNgXYKi,40752980806
nokia,13,2024-09-04 00-35-26,-24120,-22,40700622681,-1386314572,IRHNSErY,40773585689
nokia,116,2024-09-04 00-35-51,8055,-21,40779114626,-1780858571,ORnYQfci,40758616687
nokia,-12,2024-09-04 00-38-40,-29976,4,40710243083,1272423028,eRbnIMkm,40792893135
nokia,80,2024-09-04 00-38-15,-5181,-44,40714648893,1339934420,fUVEuAKC,40747128515
nokia,-128,2024-09-04 00-38-43,10259,-94,40733057473,1736179866,RTjaEcaV,40796538530
nokia,-58,2024-09-04 00-37-52,-5509,-121,40769637977,1453886161,MQEIKaoG,40739148492
nokia,-83,2024-09-04 00-35-45,10750,121,40759553664,-219952225,ZHveiADe,40718288938
nokia,10,2024-09-04 00-37-42,-27954,103,40739447251,2123482521,tLWflPSV,40740963817
nokia,-6,2024-09-04 00-39-51,-12389,109,40757060120,-927802243,GRnpjyeU,40721479901
nokia,-77,2024-09-04 00-38-23,-2183,-58,40711381750,-412866807,KtNSbKrf,40773832385
nokia,39,2024-09-04 00-38-10,19411,-14,40793868435,-357461881,KaCMAKPj,40775313654
nokia,63,2024-09-04 00-35-54,-9737,-92,40722596911,-1603098846,aEgZsgRQ,40704615333
nokia,85,2024-09-04 00-38-21,13365,-12,40740298382,1303293527,JPUoACSw,40759413234
nokia,-29,2024-09-04 00-37-32,15127,-77,40714804452,-2054512608,IiLWpvyz,40763134989
nokia,33,2024-09-04 00-36-46,-1310,37,40743186056,-884601008,FxeMPyHV,40726531148
nokia,127,2024-09-04 00-39-37,902,-15,40726412721,1012562891,lndjbxQi,40728542842
nokia,-73,2024-09-04 00-38-04,27235,-61,40746753401,1962309987,FSgEdJcj,40757503566
nokia,123,2024-09-04 00-35-11,7236,76,40728435456,1273553072,wivPUKrl,40748628162
nokia,-10,2024-09-04 00-35-38,18605,2,40735236357,-258665444,xonLzSsX,40735238662
nokia,-62,2024-09-04 00-35-47,-3410,7,40796614636,-1292550939,oeVOtBdy,40798230368
nokia,74,2024-09-04 00-37-29,-31470,103,40717292342,1943118776,PoTaJfga,40736939674
nokia,-72,2024-09-04 00-35-26,-1868,-112,40766820117,955270398,ZYqtOYAf,40711203236
nokia,-13,2024-09-04 00-37-22,5274,-55,40708706793,-2108013121,FMqsTTzp,40780780573
nokia,-40,2024-09-04 00-39-34,-14291,27,40756481932,1451609600,bCVKtduT,40750748914
nokia,-70,2024-09-04 00-39-54,26115,29,40712410371,237187858,EdNrdiat,40782771258
nokia,70,2024-09-04 00-36-49,23099,-69,40799329326,-521071637,XPiilpgj,40742104867
nokia,57,2024-09-04 00-38-22,-18706,-42,40791402515,649371900,IWXdbjlA,40714446562
nokia,-122,2024-09-04 00-37-04,-21560,94,40729783642,1712731723,KbuRXvoB,40774535659
nokia,-123,2024-09-04 00-39-22,-15498,84,40759135073,-1397381382,dFDNHIip,40734853655
nokia,18,2024-09-04 00-36-35,28472,53,40759297704,-1069715503,pVJAGHkd,40796790534
nokia,63,2024-09-04 00-39-34,-4275,15,40714142528,229725589,mlQqEgVI,40730718362
nokia,-5,2024-09-04 00-38-57,-29249,-7,40774503143,237546097,juNoEzPu,40714353334
nokia,113,2024-09-04 00-35-38,27562,-42,40770261856,-2031470366,QOgvQCqo,40760241006
nokia,-21,2024-09-04 00-36-52,2382,-30,40775547943,-94096275,AphfnfqJ,40728218828
nokia,82,2024-09-04 00-39-30,-29477,3,40734104662,-1040594247,QYyeDKuo,40702166319
nokia,-2,2024-09-04 00-35-36,-31218,-120,40715717572,375616875,GpBqdAXh,40727306750
nokia,57,2024-09-04 00-35-47,-3525,-27,40721246038,870513448,ejmMfeUK,40766012793
nokia,65,2024-09-04 00-38-42,1336,63,40732552373,1530268985,zrWQJBFh,40740656612
nokia,-75,2024-09-04 00-35-17,17436,-93,40734141877,1234886772,krXYkOWG,40751971058
nokia,97,2024-09-04 00-39-22,-18180,56,40739096167,-542949706,AFGabQcu,40732114067
nokia,113,2024-09-04 00-39-24,-9232,-108,40799263680,7381652,kCReHhUZ,40767930203
nokia,-40,2024-09-04 00-36-08,25073,65,40717153206,-1867045284,prRnWQNY,40707496759
nokia,79,2024-09-04 00-39-35,-4950,-56,40755044834,-588902483,jlUDOOnd,40759421561
nokia,23,2024-09-04 00-39-44,-11498,88,40715630035,2089240833,SLPGzlLQ,40719047017
nokia,21,2024-09-04 00-35-18,5927,-87,40733175859,-743112923,BrsyflBm,40721045266
nokia,-67,2024-09-04 00-39-14,16402,-90,40757226111,-2024239804,UXvUEqSe,40707982284
nokia,10,2024-09-04 00-37-52,28849,-92,40712744485,-111711296,sQsFqSNh,40741868254
nokia,-22,2024-09-04 00-36-42,-451,92,40717588455,-1766221329,UdXPUysU,40780634760
nokia,-85,2024-09-04 00-35-36,-12648,13,40758072845,878232100,wLAvopeK,40705050607
nokia,117,2024-09-04 00-36-26,14329,78,40747013473,-456195683,yCMVGhpg,40720224018
nokia,-94,2024-09-04 00-39-38,6414,47,40753557766,330287081,dVUTGolN,40709576483
nokia,-114,2024-09-04 00-37-10,-19271,-18,40750922863,-1929553576,xLZupXQP,40730051249
nokia,126,2024-09-04 00-35-04,26825,98,40792129372,-1408629326,UColjAfU,40778001747
nokia,73,2024-09-04 00-39-46,25560,71,40782598073,-1021506911,RhNXgacm,40780509703
nokia,-122,2024-09-04 00-39-07,-32636,23,40762073676,-44397991,LiFBkRbE,40785105238
nokia,53,2024-09-04 00-39-29,29139,65,40709893312,-469860408,icGNTZBI,40734274517
