src,idapp,t1,ncu,start_date,ano,duration,bno
alcatel,iBiJ,-59,-63,2024-09-04 12-12-37,40702873847,23916,40774586036
alcatel,COHXtv,27,-97,2024-09-04 12-12-03,40775781246,-15696,40725748932
alcatel,yTN,114,-56,2024-09-04 12-13-19,40726028910,-32035,40710161865
alcatel,iGvDj,-103,-3,2024-09-04 12-11-30,40799316579,6646,40724335906
alcatel,mdt,17,-95,2024-09-04 12-14-04,40742683524,-27268,40755524652
alcatel,pWtEx,-19,-126,2024-09-04 12-14-14,40771855358,32722,40799287669
alcatel,RHwc,-9,85,2024-09-04 12-13-11,40772671092,8808,40740027905
alcatel,eQRX,26,35,2024-09-04 12-11-52,40795455128,30065,40735426157
alcatel,fzEZNZ,-1,126,2024-09-04 12-11-43,40748170510,-4920,40747334900
alcatel,VIXzM,-88,-69,2024-09-04 12-13-36,40765689779,25615,40718647343
alcatel,GImyWp,-128,-48,2024-09-04 12-11-18,40769093435,24666,40799359633
alcatel,DRzPUQ,93,89,2024-09-04 12-12-26,40725420684,-9015,40747593309
alcatel,NMUZ,22,-55,2024-09-04 12-11-02,40741458957,-21998,40706673174
alcatel,HXZ,-18,-1,2024-09-04 12-12-05,40700398750,406,40736208476
alcatel,Gsv,-81,-20,2024-09-04 12-13-35,40745698830,27243,40758848396
alcatel,kcq,60,-101,2024-09-04 12-12-08,40796246260,12377,40742127606
alcatel,jbEjm,-126,-55,2024-09-04 12-10-08,40736071391,7445,40718909469
alcatel,hhsitn,103,-99,2024-09-04 12-10-58,40795753470,22988,40792103670
alcatel,cLeD,73,63,2024-09-04 12-11-07,40768406665,15923,40788755273
alcatel,YDWXSX,109,-103,2024-09-04 12-14-33,40740055336,9600,40705816371
alcatel,fICw,-7,78,2024-09-04 12-13-49,40702119150,7604,40770545172
alcatel,Xsu,104,122,2024-09-04 12-10-16,40781062634,13592,40786101173
alcatel,VmbjH,105,127,2024-09-04 12-13-12,40794942955,23242,40757262273
alcatel,ttF,-125,51,2024-09-04 12-11-13,40780490437,3404,40740691093
alcatel,dWGSl,-14,43,2024-09-04 12-14-08,40799428167,-8414,40729460225
alcatel,DZojgU,-12,-47,2024-09-04 12-11-03,40728917143,2519,40793816205
alcatel,pnwJ,-77,97,2024-09-04 12-14-23,40746393254,-18520,40766213184
alcatel,AAi,-60,-70,2024-09-04 12-12-05,40743124188,-16170,40787587731
alcatel,BWaqAg,34,54,2024-09-04 12-14-42,40712065155,-9120,40711581648
alcatel,RmTpWa,25,-121,2024-09-04 12-13-15,40755426095,21453,40720930164
alcatel,JAQaKp,-54,-101,2024-09-04 12-14-14,40702673711,-11632,40780341478
alcatel,pJNS,15,97,2024-09-04 12-11-16,40783240815,-21405,40769406839
alcatel,GiMxGb,-9,-106,2024-09-04 12-14-44,40784492527,-13179,40742377356
alcatel,pxkE,1,-14,2024-09-04 12-11-13,40731965837,30224,40778811580
alcatel,EXMoSG,15,107,2024-09-04 12-13-42,40731847152,-21195,40749780476
alcatel,JzCq,-14,-11,2024-09-04 12-15-00,40742064226,-14978,40743551584
alcatel,toK,19,4,2024-09-04 12-11-42,40754827021,11153,40776673134
alcatel,tTrsU,-38,-4,2024-09-04 12-10-47,40743050085,-29948,40773922036
alcatel,RDL,-125,19,2024-09-04 12-10-07,40722998230,27846,40772638407
alcatel,pOVW,-73,-85,2024-09-04 12-10-28,40764769291,-6878,40743807269
alcatel,iarAOg,200,-112,2024-09-04 12-13-58,40766418720,-30051,40778488455
alcatel,qShh,29,88,2024-09-04 12-11-17,40739003975,27515,40759074151
alcatel,nYNxmN,-76,-116,2024-09-04 12-10-46,40795630655,15504,40784720857
alcatel,ZWT,43,79,2024-09-04 12-10-10,40751156959,-11864,40736091208
alcatel,yeJ,-128,92,2024-09-04 12-13-15,40705652211,-6256,40703345838
alcatel,rGk,46,-81,2024-09-04 12-12-46,40772577473,-32343,40705301593
alcatel,PQaM,117,-68,2024-09-04 12-13-34,40736472394,-14135,40757387418
alcatel,opH,114,45,2024-09-04 12-12-45,40706312301,28421,40764595670
alcatel,rvMnLE,-113,-49,2024-09-04 12-11-49,40742453307,16620,40779238860
alcatel,ozsk,43,-57,2024-09-04 12-14-37,40726563518,31447,40736428754
alcatel,XBTkQb,-1,-42,2024-09-04 12-14-37,40713948400,-11585,40797028334
alcatel,Mzbn,-48,85,2024-09-04 12-13-39,40768905553,-28468,40732257189
alcatel,lyrIvT,110,110,2024-09-04 12-15-00,40751787429,2914,40704941816
alcatel,bUaXR,59,-3,2024-09-04 12-11-25,40736173238,-471,40727019104
alcatel,ozKz,42,-89,2024-09-04 12-12-36,40737726233,16430,40703190040
alcatel,mUR,50,-30,2024-09-04 12-13-06,40723198896,14883,40710962777
alcatel,hiEr,-56,-80,2024-09-04 12-11-00,40727304243,-26223,40760367050
alcatel,IkSxvV,63,23,2024-09-04 12-10-14,40719994804,-12986,40724783225
alcatel,PkK,-24,92,2024-09-04 12-12-32,40795749274,21348,40763504071
alcatel,GaZrse,-20,-75,2024-09-04 12-10-41,40719043194,-21610,40728690697
alcatel,Zrf,112,-49,2024-09-04 12-12-30,40749728045,-26067,40722680428
alcatel,AnXfz,-95,17,2024-09-04 12-12-53,40791511802,-28238,40786837929
alcatel,oUyQv,89,-24,2024-09-04 12-11-03,40766202110,-717,40701222656
alcatel,zUEyie,-77,106,2024-09-04 12-12-22,40756518037,27037,40796020052
alcatel,dzbbbM,-42,104,2024-09-04 12-11-20,40742993401,17324,40745054275
alcatel,sNVlDw,-17,-67,2024-09-04 12-10-36,40701338841,-7250,40706118947
alcatel,YWp,41,60,2024-09-04 12-12-34,40785709321,2283,40712852447
alcatel,Lin,-23,20,2024-09-04 12-13-58,40710979665,6944,40782810454
alcatel,YxdJ,-120,-91,2024-09-04 12-11-35,40710448568,17425,40791729229
alcatel,nGW,-95,98,2024-09-04 12-11-08,40782587271,12130,40745798707
alcatel,kFmD,124,-20,2024-09-04 12-14-59,40723907224,-23096,40769951438
alcatel,oWwh,34,91,2024-09-04 12-13-10,40726395361,-9838,40753190360
alcatel,ehOxo,-119,-29,2024-09-04 12-14-13,40730483514,-29730,40714002574
alcatel,NuoPw,-124,9,2024-09-04 12-10-42,40764603151,18093,40723842028
alcatel,wam,0,-69,2024-09-04 12-13-48,40772610138,26548,40791544854
alcatel,EWlN,-19,-60,2024-09-04 12-13-47,40772742711,11453,40781173437
alcatel,GeGRjZ,-54,-102,2024-09-04 12-13-49,40798867864,-6056,40753117024
alcatel,YSDJ,-115,53,2024-09-04 12-13-07,40767008258,29327,40777710598
alcatel,eUrk,-60,-32,2024-09-04 12-13-14,40716878098,10933,40792782461
alcatel,bRzIc,99,-124,2024-09-04 12-10-22,40731224897,9855,40747446291
alcatel,WkycOh,58,-79,2024-09-04 12-13-47,40757832761,6716,40716504117
alcatel,CPaJ,93,52,2024-09-04 12-13-38,40790113535,-30312,40793307714
alcatel,xmlyF,-46,-56,2024-09-04 12-10-11,40745564729,5864,40790681185
alcatel,WCTPoe,53,76,2024-09-04 12-10-53,40761262027,23723,40797781245
alcatel,Jmq,-105,68,2024-09-04 12-10-52,40774867778,-703,40771197205
alcatel,zDAoey,-124,37,2024-09-04 12-10-33,40768503993,23744,40755281605
alcatel,PvQJ,71,-37,2024-09-04 12-12-57,40706592526,19592,40779138334
alcatel,Ilda,36,-60,2024-09-04 12-10-44,40767481399,-27275,40774239462
alcatel,tBw,95,-26,2024-09-04 12-14-09,40747774137,30935,40742739779
alcatel,tpYaHS,-67,-12,2024-09-04 12-12-35,40776198136,19449,40715591183
alcatel,xGa,-78,106,2024-09-04 12-12-50,40769262646,7328,40714643736
alcatel,qzsr,54,-23,2024-09-04 12-14-26,40712889478,-7164,40772173175
alcatel,hyTfCI,65,-82,2024-09-04 12-10-06,40755526928,-16500,40767469977
alcatel,RhtH,-15,83,2024-09-04 12-10-44,40746711144,-12113,40787653805
alcatel,htUHoO,-36,66,2024-09-04 12-14-21,40778431966,-22251,40729104775
alcatel,lvS,74,-48,2024-09-04 12-10-05,40782119148,17910,40776664109
alcatel,zIj,-11,104,2024-09-04 12-14-38,40748463332,7280,40754985951
alcatel,QjsN,-57,3,2024-09-04 12-13-45,40776006106,10110,40775278635
alcatel,GzIvS,127,103,2024-09-04 12-13-14,40779547945,26242,40713806903
alcatel,JWB,21,85,2024-09-04 12-10-57,40752880734,-18342,40744183867
alcatel,XDhkk,-47,67,2024-09-04 12-13-56,40744121999,7165,40774234585
alcatel,rjAyM,-15,114,2024-09-04 12-13-43,40702893361,-32247,40736972395
alcatel,poO,88,-53,2024-09-04 12-12-59,40723995469,28155,40772837208
alcatel,BbN,-20,122,2024-09-04 12-14-12,40706960783,413,40709281853
alcatel,SLnSuO,32,-15,2024-09-04 12-10-18,40722414859,18844,40762651843
alcatel,eHzdG,-51,-89,2024-09-04 12-14-47,40744474884,25069,40789013472
alcatel,tlsO,13,97,2024-09-04 12-10-40,40744691447,25495,40742585358
alcatel,ehC,-85,-83,2024-09-04 12-10-19,40790613929,10580,40763783865
alcatel,DTXjA,83,-39,2024-09-04 12-10-05,40700134591,646,40757940036
alcatel,pbl,69,90,2024-09-04 12-14-09,40748484013,14099,40745056406
alcatel,KGJX,70,-92,2024-09-04 12-11-48,40792327400,18686,40701618722
alcatel,vsHye,41,-23,2024-09-04 12-13-57,40793725927,4507,40762237857
alcatel,USWk,42,-34,2024-09-04 12-11-14,40736432242,16041,40716741073
alcatel,qyuw,-18,-28,2024-09-04 12-10-15,40729306295,-6599,40714543884
alcatel,UBHDB,-33,49,2024-09-04 12-11-27,40766266765,19267,40714902489
alcatel,BHwiZ,26,110,2024-09-04 12-11-10,40745737081,18535,40776065629
alcatel,Yqci,-10,-120,2024-09-04 12-13-35,40760844899,29684,40785694698
alcatel,NuGwI,-50,30,2024-09-04 12-14-49,40765216602,27306,40787019009
alcatel,aCCw,-64,77,2024-09-04 12-13-27,40763111725,26717,40793781658
alcatel,NtEry,60,1,2024-09-04 12-14-05,40776629027,-24467,40747746967
alcatel,VXULj,-48,124,2024-09-04 12-12-05,40789412908,-16833,40714417349
alcatel,sGIxTo,25,89,2024-09-04 12-14-42,40772327341,-28642,40726379904
alcatel,YuE,28,101,2024-09-04 12-11-14,40762811682,21945,40794299234
alcatel,VFKJF,-128,56,2024-09-04 12-14-05,40765489300,-26102,40730477993
alcatel,okkNVg,-13,-69,2024-09-04 12-11-03,40741306930,23660,40762086863
alcatel,ULv,-56,107,2024-09-04 12-12-31,40764908432,24288,40781376171
alcatel,MmmP,85,-65,2024-09-04 12-13-09,40712872325,31131,40742077640
alcatel,PWSLH,-103,12,2024-09-04 12-14-06,40769278937,31022,40740068302
alcatel,nsw,14,-123,2024-09-04 12-10-27,40776825146,-16238,40752337259
alcatel,iffFa,87,-83,2024-09-04 12-10-47,40708126949,20894,40712387082
alcatel,rwCH,104,-51,2024-09-04 12-15-01,40724307652,24977,40732880807
alcatel,lUr,-125,-77,2024-09-04 12-12-30,40788409044,25612,40797859961
alcatel,GTDV,-74,-111,2024-09-04 12-11-04,40792377818,2100,40741077865
alcatel,anhIuV,-34,76,2024-09-04 12-11-12,40795847812,-28958,40737601840
alcatel,bqtdCb,-8,-15,2024-09-04 12-14-12,40713865026,404,40764868157
alcatel,QBTK,-3,-87,2024-09-04 12-11-42,40793356781,10929,40775857779
alcatel,LfPd,9,-9,2024-09-04 12-10-25,40754800740,18700,40788857800
alcatel,bYsVTg,-81,-93,2024-09-04 12-10-21,40736220440,11361,40713382347
alcatel,uqjayp,-8,-117,2024-09-04 12-11-25,40739079039,17513,40783137375
alcatel,LpjiJ,-25,91,2024-09-04 12-13-24,40749219266,-25061,40709767491
alcatel,gCRE,84,-83,2024-09-04 12-14-40,40740256486,-3160,40726634053
alcatel,pVK,-79,57,2024-09-04 12-11-59,40730993576,-9474,40785329508
alcatel,CPUwxA,6,126,2024-09-04 12-12-19,40704248407,15651,40768097661
alcatel,vAuj,-95,-10,2024-09-04 12-12-04,40777004569,3279,40765282100
alcatel,YbQLIT,47,122,2024-09-04 12-10-52,40757608029,-13824,40700620456
alcatel,DuKWP,54,114,2024-09-04 12-10-41,40752384410,14642,40771954357
alcatel,npcC,-91,-93,2024-09-04 12-13-11,40711753695,15278,40791458177
alcatel,OmaVS,-72,75,2024-09-04 12-11-39,40795675791,12788,40727519270
alcatel,WNf,-121,72,2024-09-04 12-11-19,40788016581,-1855,40725135656
alcatel,mpgU,6,-75,2024-09-04 12-10-51,40757094247,-30009,40755603293
alcatel,OpM,-43,4,2024-09-04 12-10-03,40727372894,-19194,40767886385
alcatel,YCVYE,6,-120,2024-09-04 12-12-37,40703016083,12636,40707129418
alcatel,RviIj,26,-98,2024-09-04 12-12-08,40763216351,28691,40786594093
alcatel,CYDFdI,78,-8,2024-09-04 12-13-14,40766092853,-1788,40779646859
alcatel,lqOPU,-125,116,2024-09-04 12-12-14,40771289780,-13631,40716839610
alcatel,AiDFWs,-7,91,2024-09-04 12-14-06,40783378100,-15819,40719348036
alcatel,AnD,-78,92,2024-09-04 12-11-25,40704939442,-32440,40700617325
alcatel,vyhyE,-27,121,2024-09-04 12-11-49,40747678532,-2533,40779586219
alcatel,EBWnY,105,-92,2024-09-04 12-11-02,40733917288,15875,40719766080
alcatel,VnVf,58,-99,2024-09-04 12-10-47,40766358500,-10957,40745420330
alcatel,ilJxXa,123,36,2024-09-04 12-10-33,40784460574,-21773,40708595400
alcatel,kjke,-34,83,2024-09-04 12-11-11,40767654686,-16693,40728197156
alcatel,AYMRf,-99,97,2024-09-04 12-12-48,40704090893,-28885,40744519534
alcatel,TMhx,-128,-114,2024-09-04 12-13-37,40767176989,-15997,40784505912
alcatel,RcJXt,2,108,2024-09-04 12-12-39,40796937895,4265,40794366958
alcatel,hlBkP,64,38,2024-09-04 12-14-23,40741259336,21508,40793681411
alcatel,WFFk,88,-8,2024-09-04 12-11-44,40774905109,-25533,40788604466
alcatel,JhdV,-34,-8,2024-09-04 12-13-30,40746310464,-27702,40741089210
alcatel,xNo,64,-13,2024-09-04 12-12-00,40759239777,6255,40702638241
alcatel,PleFx,-116,-119,2024-09-04 12-13-31,40753760147,3127,40796260624
alcatel,DaJ,96,31,2024-09-04 12-10-41,40786682892,856,40727064300
alcatel,niqC,102,6,2024-09-04 12-13-11,40718166870,28476,40710319087
