src,record_type,start_date,duration,record_length,ano,record_number,call_reference,bno
nokia,-27,2024-09-04 01-58-46,4505,-38,40799327878,2092101472,MphELhTK,40798722674
nokia,-42,2024-09-04 01-58-10,11981,37,40742471232,472228037,JobMbDSP,40704570220
nokia,112,2024-09-04 01-56-42,3122,2,40742890593,-2115436416,OSBAiqLM,40708394365
nokia,85,2024-09-04 01-55-57,-24159,86,40798469001,-1770731821,TFiVTFaR,40760954444
nokia,46,2024-09-04 01-56-33,10373,-61,40782277958,1681231674,DPeBSoPs,40764393726
nokia,-73,2024-09-04 01-59-59,-16667,103,40706851244,110409940,eJypWMeS,40767014173
nokia,84,2024-09-04 01-55-55,5455,80,40781816852,-207863224,eQEiwjKe,40791695436
nokia,59,2024-09-04 01-57-21,-13994,4,40768872628,1660778042,yfGWMjfS,40715184758
nokia,125,2024-09-04 01-58-49,16578,28,40757600668,-1360551885,NDMPLWMK,40734147224
nokia,104,2024-09-04 01-59-10,18344,-126,40745337084,-732167128,HhUdNNga,40700774860
nokia,-57,2024-09-04 01-55-19,28016,-51,40786574247,-1125159520,bgUehPEg,40751310636
nokia,86,2024-09-04 01-58-43,1898,-54,40727286954,1986216352,QHWROPZN,40754516238
nokia,-1,2024-09-04 01-58-24,822,107,40797819425,-304651193,QoQImdMj,40782684581
nokia,-110,2024-09-04 01-57-21,7058,108,40755135049,290041373,cVGWOWVC,40701007762
nokia,120,2024-09-04 01-59-31,10819,-107,40760838120,1412632091,BsJSKdyy,40754657471
nokia,44,2024-09-04 01-55-21,-13822,-101,40701354545,1466883325,GnIBTpfY,40724019131
nokia,55,2024-09-04 01-55-06,32204,-96,40793739898,-563714192,CVaWGZqg,40729084564
nokia,-108,2024-09-04 01-57-38,-22071,-28,40754628873,-54406603,HSEZEfmc,40780738107
nokia,52,2024-09-04 01-55-46,-18543,14,40777423037,414476682,nuAJBzYL,40737946337
nokia,74,2024-09-04 01-59-39,-16131,20,40787684137,1968858967,wTMYcTNU,40794457284
nokia,88,2024-09-04 01-56-44,-23131,76,40702361700,-1161603530,ekbxLPOM,40797725172
nokia,105,2024-09-04 01-56-31,-11126,-41,40733232222,193639461,thcVRzNO,40798571880
nokia,79,2024-09-04 01-57-00,1535,56,40733938999,-2107034773,mxMqGBsg,40710675116
nokia,37,2024-09-04 01-59-05,-15173,-128,40701354975,-2009902319,KBbFxYvC,40734424685
nokia,-86,2024-09-04 01-58-40,-7133,117,40783269635,1125743614,hUpLdEaH,40792129610
nokia,5,2024-09-04 01-58-07,7990,-42,40750703236,1267410227,mkciQeau,40772595968
nokia,62,2024-09-04 01-56-29,25958,81,40765984983,639435866,avZOOJNU,40768197342
nokia,-92,2024-09-04 01-55-32,12475,107,40707765802,248533276,boTkhyPC,40717389271
nokia,-85,2024-09-04 01-56-05,6483,64,40711576508,1573748021,myScvOWR,40725640882
nokia,-104,2024-09-04 01-57-17,22664,92,40716467843,-76452748,QRhwJgKz,40769205409
nokia,-96,2024-09-04 01-57-12,-8018,-60,40741871923,1736587244,iINGYnIA,40767349671
nokia,58,2024-09-04 01-59-19,14746,-78,40798937713,-224144155,aTikeIcu,40716217737
nokia,20,2024-09-04 01-55-33,16183,-67,40731501925,1143381498,PkMpnGBp,40771014651
nokia,64,2024-09-04 01-55-55,-24557,70,40715133356,-267739339,AyAeZyJM,40775458827
nokia,-70,2024-09-04 01-55-01,28200,7,40705312773,1281791632,vLIPfWqv,40767648836
nokia,15,2024-09-04 01-58-41,5306,-100,40752717443,1372363801,EakHREWC,40707431887
nokia,100,2024-09-04 01-58-19,-15519,0,40707799285,-1216487265,aEYktiak,40715710054
nokia,-7,2024-09-04 01-56-36,-3679,-5,40786378502,874181049,UejIFSwu,40731834833
nokia,-44,2024-09-04 01-57-06,15660,-63,40752508458,1308503958,LbiKltAx,40703993761
nokia,96,2024-09-04 01-58-05,11106,-97,40769262599,1013972340,HybSDevm,40741000480
nokia,-76,2024-09-04 01-56-10,-24816,52,40765129412,-1871983195,aZFFMhXl,40772135150
nokia,19,2024-09-04 01-59-33,-24818,-7,40703504435,-1287498681,ARaDjGej,40762766902
nokia,-35,2024-09-04 01-56-00,-24608,84,40741047416,2088522544,yiouvSMb,40746672293
nokia,-100,2024-09-04 01-55-33,-11041,-117,40776777788,-1295107311,uCoJUQLU,40701940419
nokia,-96,2024-09-04 01-58-46,8709,-77,40791489531,1411945988,imKgVdlk,40723263444
nokia,32,2024-09-04 01-58-49,-22126,37,40745130949,419380647,rKacjjtd,40768047215
nokia,107,2024-09-04 01-55-53,24461,101,40722659387,1700013737,KVKRLCZF,40761094318
nokia,-120,2024-09-04 01-59-03,-19338,-75,40739906038,450216778,vIYeONIk,40715541967
nokia,88,2024-09-04 01-57-28,-12368,94,40765922406,314352530,qKsxnLjr,40727024386
nokia,89,2024-09-04 01-55-09,-12019,21,40734365794,-247332678,olRrlIhN,40770636067
nokia,115,2024-09-04 01-59-57,-24425,11,40725617374,1201467916,hQGqwrLX,40706893566
nokia,48,2024-09-04 01-56-40,-4520,58,40773080249,-1102531604,GSzLWveg,40733714243
nokia,44,2024-09-04 01-59-04,-840,67,40757356365,1660211945,YxiZmyJa,40720811971
nokia,76,2024-09-04 01-59-14,-26826,22,40750789262,-1720397842,deNyWuBv,40747486217
nokia,82,2024-09-04 01-58-05,9377,55,40746214069,1844080951,WDhJCXiv,40798479094
nokia,119,2024-09-04 01-57-17,-27646,-128,40747605702,-2066272398,pOEImNlL,40776129632
nokia,-103,2024-09-04 01-59-48,21151,-101,40754149328,1740654625,QTpvqFRO,40776647591
nokia,86,2024-09-04 01-57-33,-3393,36,40796041909,-761574005,iMUwKzgm,40759773478
nokia,-42,2024-09-04 01-59-31,28312,-63,40726963933,-11945172,ZnZgPVVo,40772650098
nokia,-44,2024-09-04 01-56-44,29779,59,40793938828,1393294743,upQNpaUm,40713015824
nokia,95,2024-09-04 01-55-52,-31467,-105,40715938900,199091234,yXCtfgDv,40707986226
nokia,113,2024-09-04 01-56-43,-10979,-53,40730437216,-1420585973,vKLichIy,40751376610
nokia,112,2024-09-04 01-56-48,9891,-13,40756408580,1604496554,BeQFUeFZ,40791622153
nokia,-127,2024-09-04 01-57-08,4972,53,40787209671,-817020748,ldQRKAXD,40729551964
nokia,121,2024-09-04 01-57-32,31704,-6,40771524820,-1666239117,LcxDANLd,40780482714
nokia,0,2024-09-04 01-57-35,-31772,-4,40773905535,-383270359,TnDFGSQg,40701383970
nokia,-82,2024-09-04 01-56-45,11895,-52,40777547769,1929896959,SYFwxseN,40752074076
nokia,95,2024-09-04 01-56-40,21307,80,40790766923,949353016,OIieOaoA,40766372741
nokia,-11,2024-09-04 01-57-51,10419,-8,40750831212,539588488,BZagJJXr,40752655230
nokia,20,2024-09-04 01-57-10,-26141,-5,40784330630,1322204063,bUoNNGJu,40769576364
nokia,-2,2024-09-04 01-56-54,2046,-99,40758947779,1200321949,UbIEYyDE,40772161902
nokia,-94,2024-09-04 01-56-56,-9840,-58,40758014840,1274183975,sstNtYDf,40745548055
nokia,100,2024-09-04 01-58-02,-23741,43,40744147679,-1289143840,HJVqhVPG,40733240850
nokia,29,2024-09-04 01-59-45,-12186,34,40747731252,-530872312,QRVGlWFq,40798357864
nokia,88,2024-09-04 01-56-48,-30338,-72,40711034338,-1580257539,SkAwwgwk,40783513113
nokia,99,2024-09-04 01-56-26,4843,123,40756122310,1619130218,fDEMbXeP,40711467350
nokia,103,2024-09-04 01-58-41,24495,64,40700039474,611049956,pLpZNfKz,40756418300
nokia,-25,2024-09-04 01-59-39,-6460,72,40796238414,1007489200,bekIVYdi,40721248999
nokia,7,2024-09-04 01-58-23,1588,38,40704002949,-818814453,pCqjIOlH,40762181418
nokia,90,2024-09-04 01-58-38,21529,-94,40705786562,1766748458,DVSrbTfa,40720894482
nokia,-54,2024-09-04 01-58-15,-24669,-109,40797832798,-714488757,xVbhjJLP,40796222430
nokia,126,2024-09-04 01-58-19,22533,-29,40717144111,2098013801,QEITnCxe,40793551654
nokia,24,2024-09-04 01-57-32,-17943,95,40701016941,1551707527,FMZbVIOq,40782345534
nokia,-66,2024-09-04 01-55-21,30227,-126,40719540186,-1221156305,TPfHvdqB,40722008966
nokia,-48,2024-09-04 01-58-32,9017,-101,40702039305,1990114552,TULUjAHU,40735553113
nokia,-70,2024-09-04 01-56-28,3661,17,40784229487,552053824,nnAplELB,40708455900
nokia,22,2024-09-04 01-55-40,-16603,-18,40736463685,731471276,RAjPDmBt,40730936169
nokia,-36,2024-09-04 01-59-01,-17319,76,40762108215,-2136158194,nsZYkirX,40779753182
nokia,112,2024-09-04 01-58-36,-17767,-89,40754590942,1635320430,DiuQEKPs,40775667487
nokia,38,2024-09-04 01-58-13,12341,-97,40799169947,9308792,tQxeeBNZ,40742691487
nokia,24,2024-09-04 01-58-53,24756,46,40757407728,693587994,dDXJUgqq,40701503696
nokia,-96,2024-09-04 01-55-08,-16423,100,40789472954,1916299728,kMHRqAeA,40724743439
nokia,-95,2024-09-04 01-57-56,3745,-16,40710969451,-1549804691,WBgdMinV,40775282330
nokia,-2,2024-09-04 01-57-36,22202,46,40706006726,410718925,JeQevCKI,40765141913
nokia,8,2024-09-04 01-57-30,13365,-103,40747712357,-1972546313,cHQoQNIN,40735166351
nokia,-63,2024-09-04 01-58-45,-18005,111,40764623293,-1502506014,jttagehD,40794165827
nokia,14,2024-09-04 01-58-01,-21462,-78,40701310536,319051910,QWCfHkAE,40747006359
nokia,-123,2024-09-04 01-57-44,1624,66,40700398633,-424593831,YkByCKne,40730843474
nokia,-85,2024-09-04 01-55-08,-30694,48,40786013018,695551731,YTLfEVSK,40764839603
nokia,103,2024-09-04 01-58-10,18855,74,40700980962,-1240061965,rbNlqgtf,40751833838
nokia,10,2024-09-04 01-56-34,14992,-76,40778494107,-345687041,nQbFawjf,40798158679
nokia,82,2024-09-04 01-55-43,11242,0,40741940031,383966487,xyUjyvEo,40777755197
nokia,-8,2024-09-04 01-55-39,-18209,-100,40797995340,870313128,COfVXTVt,40717667863
nokia,-37,2024-09-04 01-58-35,29967,-122,40744308047,-2073366533,YFWINbPJ,40785679857
nokia,-62,2024-09-04 01-58-39,21862,-81,40737784754,-465624886,IInnjECJ,40706556573
nokia,-124,2024-09-04 01-59-38,-364,-4,40751192272,-1013856778,GZkunEPa,40711753929
nokia,-45,2024-09-04 01-56-15,24951,31,40741947750,729830393,IqNziVcl,40712115271
nokia,1,2024-09-04 01-58-45,-30867,8,40702901866,-795526917,nJBSXuqt,40711007887
nokia,12,2024-09-04 01-58-55,-4549,-127,40721689134,1061886053,DYShxSRF,40781508033
nokia,-69,2024-09-04 01-58-03,-15780,-32,40767592895,-1542470786,McqDdnVs,40779275104
nokia,80,2024-09-04 01-59-05,29415,-114,40709633592,-540233615,iMFGGcUn,40738717124
nokia,114,2024-09-04 01-58-05,-16886,-122,40749182780,1730806665,XXkFdZMS,40782600764
nokia,-68,2024-09-04 01-59-55,14611,21,40757535969,-2066387454,mwAkfmQY,40799371371
nokia,60,2024-09-04 01-59-38,-7420,79,40702785882,624287785,eQklnmAV,40746088751
nokia,-54,2024-09-04 01-59-38,-27298,-48,40737732427,1861966693,vasSWcPA,40719789369
nokia,-86,2024-09-04 01-57-50,4563,-27,40738304701,-189718615,PDPcvrOe,40769485492
nokia,200,2024-09-04 01-59-48,-20918,-99,40714218434,-2119053814,dTAeuxUy,40783235026
nokia,-28,2024-09-04 01-56-58,9142,-116,40799309152,1796605445,DttUhchh,40711384087
nokia,-27,2024-09-04 01-55-06,26561,59,40706465789,-61729555,BheVAnsy,40733665305
nokia,104,2024-09-04 01-57-50,21860,-107,40759796098,1092399121,ZTILWlcv,40725546954
nokia,116,2024-09-04 01-55-32,23566,-48,40767008227,1677817534,rOIwFkJO,40727760659
nokia,17,2024-09-04 01-56-24,7670,120,40766640752,974220948,thTptfBk,40724032271
nokia,111,2024-09-04 01-55-56,-25453,-119,40761445985,64000809,ZQhNlTiU,40732669105
nokia,-126,2024-09-04 01-58-40,2477,50,40710331218,402256556,RtyRqiNG,40780285270
nokia,-80,2024-09-04 01-59-33,-11256,41,40717813618,-503769654,KlMMQpNl,40705496162
nokia,94,2024-09-04 01-55-06,17149,79,40764326057,-55678315,FZHWTjfT,40758116913
nokia,-63,2024-09-04 01-58-43,16546,70,40708838256,2106808562,BhlLKZLv,40722900506
nokia,-84,2024-09-04 01-58-40,-7207,-114,40706307074,370151150,SRpIbkhQ,40712400199
nokia,-110,2024-09-04 01-59-29,-13064,124,40748797370,-1429263076,vuxloHaj,40730063841
nokia,-75,2024-09-04 01-55-24,-19114,50,40787748208,944349181,ViFaWUDW,40720699450
nokia,68,2024-09-04 01-55-33,32161,118,40795454510,528980862,UUHvRtOT,40725062630
nokia,102,2024-09-04 01-55-07,-31910,17,40744482343,1903439838,gxbSIIGY,40743268312
nokia,-77,2024-09-04 01-58-17,1342,25,40767850306,1702798367,GoeCWpyC,40779529407
nokia,41,2024-09-04 01-55-58,29985,-79,40711341780,2020140757,CjUeoWlL,40755891716
nokia,115,2024-09-04 01-55-36,-12637,42,40777964892,324957667,aVgsDQEb,40776168598
nokia,61,2024-09-04 01-59-18,-15326,4,40778138415,-1114861173,WSdUxjwr,40746770238
nokia,110,2024-09-04 01-56-59,-6425,-11,40768848406,54708282,fcPxqKzh,40750400347
nokia,95,2024-09-04 01-55-46,11042,-21,40727706892,541055333,OHzLGLUu,40709877935
nokia,-88,2024-09-04 01-58-24,9130,-69,40776719689,-182858505,RNIfKPPE,40784610211
nokia,8,2024-09-04 01-58-19,18416,35,40796460236,1511683585,cHoKzeeZ,40719112418
nokia,87,2024-09-04 01-57-37,-523,25,40734919966,1187532223,kUVNtski,40713496304
nokia,72,2024-09-04 01-55-43,15311,85,40709855948,1554471525,LiIqaBQc,40734172202
nokia,96,2024-09-04 01-59-44,-6252,44,40735595696,1782050931,MPTjETRR,40725986184
nokia,-119,2024-09-04 01-55-03,-11613,57,40700580271,-2104544671,FeQrpMdW,40767955582
nokia,-87,2024-09-04 01-56-32,17335,74,40759414091,-1019893399,UZGcVkVO,40740689522
nokia,16,2024-09-04 01-59-44,9627,-84,40781546009,-2067142672,xmYKpunZ,40763860055
nokia,97,2024-09-04 01-57-06,-30208,-18,40731890335,1947052396,xMmhKfpi,40713552539
nokia,101,2024-09-04 01-57-28,-7303,122,40744083578,-641211627,lTvhwxOz,40713693109
nokia,71,2024-09-04 01-57-01,-28375,10,40771637007,86329304,wuYyvXjS,40783517073
nokia,-111,2024-09-04 01-59-00,6315,-111,40781965962,346197602,DwwinbCK,40707383985
nokia,12,2024-09-04 01-59-46,-4874,24,40728686956,1454678087,cYEndZcT,40705775248
nokia,-72,2024-09-04 01-56-54,21255,-7,40739323467,34281182,sqqcEyuI,40747857670
nokia,29,2024-09-04 01-59-08,12050,-120,40745394844,-1982547599,RysdsVEU,40706807834
nokia,-16,2024-09-04 01-56-06,-9265,17,40765579964,-1899288857,KLiSSmjb,40781232822
nokia,-19,2024-09-04 01-57-02,18082,83,40790718008,1745131300,axbbKHGu,40796652760
nokia,-16,2024-09-04 01-56-43,-30254,-25,40712776425,-2091851918,hdtqvvwj,40730338798
nokia,11,2024-09-04 01-58-47,14967,111,40738272902,563642051,XOrgqCWh,40767780130
nokia,27,2024-09-04 01-55-56,23428,-33,40721783059,-1976812610,BWtyVzYt,40751301467
nokia,-53,2024-09-04 01-55-48,-12627,22,40716087224,892789340,ZIayIMWJ,40748674141
nokia,114,2024-09-04 01-59-48,-22159,26,40772955079,811671219,QHQagjwd,40786991041
nokia,96,2024-09-04 01-58-25,-8444,-63,40790868969,1442212207,iChefFrp,40719249960
nokia,-70,2024-09-04 01-57-33,-30742,69,40760564369,1089785810,MKDEmHoh,40765145457
nokia,10,2024-09-04 01-57-37,6875,-17,40760574165,-1232211370,ZCjOUPtQ,40787781047
nokia,24,2024-09-04 01-58-17,-1639,45,40778106967,1861145182,kDHMtBnd,40777687634
nokia,-52,2024-09-04 01-57-53,-22076,-14,40766584857,-1019307668,ZCwYTDhX,40792874665
nokia,9,2024-09-04 01-59-18,20616,80,40723844941,-815531352,cRevzhSP,40765355686
nokia,46,2024-09-04 01-58-37,-9056,-125,40762902333,1353476778,iZfEhoHE,40774160663
nokia,-46,2024-09-04 01-56-04,16628,-77,40700273509,-1359551976,ADLlhLla,40749933419
nokia,67,2024-09-04 01-57-33,-10391,105,40794651960,2145601319,icNTetQA,40711916613
nokia,81,2024-09-04 01-57-18,16858,85,40705623578,-650357887,BMLfYOwn,40738234737
nokia,-62,2024-09-04 01-55-58,-25346,19,40777146838,-181836561,rIxQTOjQ,40799254427
nokia,98,2024-09-04 01-55-22,-16877,-53,40727371545,1280561740,lrcrNUfK,40779083667
nokia,94,2024-09-04 01-59-56,-13896,38,40786415687,1193322919,tSrEFCuK,40780553538
nokia,122,2024-09-04 01-55-42,24043,5,40739671036,-19225948,MQAyBdex,40726941087
nokia,26,2024-09-04 01-58-12,-6391,-11,40771426794,917158279,RIcOwgKi,40771325900
nokia,78,2024-09-04 01-56-42,-30585,-45,40740220386,1244034223,kbMKrQcX,40715932847
nokia,116,2024-09-04 01-57-55,20331,-91,40776358225,-508145004,qRQWXgzG,40738992831
nokia,72,2024-09-04 01-56-43,3035,95,40708991467,1969592816,kBmmBJne,40791119351
nokia,-45,2024-09-04 01-56-15,-23945,-111,40774397236,-636677992,jhNVFHcc,40765047927
nokia,-14,2024-09-04 01-56-12,-8627,-15,40701338792,-1693728189,SwYbsZwG,40734530620
nokia,71,2024-09-04 01-59-10,17302,50,40720930190,1645218033,ugBHGUwY,40729620915
nokia,7,2024-09-04 01-56-20,-27281,-101,40778504504,2119961846,JVMaKhrs,40742989707
nokia,87,2024-09-04 01-57-23,15498,57,40785667161,-683218738,JcgnuXeo,40725241334
nokia,-41,2024-09-04 01-58-27,-26392,-27,40717857391,1729467149,XXVmCpVq,40786273172
nokia,-24,2024-09-04 01-56-46,15686,-20,40750280901,381656636,JHKnfQLh,40728437160
nokia,12,2024-09-04 01-59-09,-13916,-31,40728704785,1206880630,oAvfdcmr,40793927904
nokia,-72,2024-09-04 01-55-09,4762,-52,40705850372,-405227779,AcotclMa,40779680830
nokia,-7,2024-09-04 01-55-04,-18611,-32,40793297931,-388919753,eTYgqESx,40707777205
nokia,-33,2024-09-04 01-56-25,-669,61,40720724450,-1069039025,MjiPXiKM,40785145952
nokia,-54,2024-09-04 01-55-09,13468,-113,40795661285,-537602126,ikAbmEFR,40713620415
nokia,-79,2024-09-04 01-58-57,7657,27,40748795153,797902036,BGDqBfju,40782499472
nokia,-41,2024-09-04 01-55-34,-19394,-75,40748964974,-117213178,ziXCZItc,40750032345
nokia,-93,2024-09-04 01-55-27,-7146,119,40791730202,1746042971,SrBNTZhu,40716694513
nokia,61,2024-09-04 01-58-25,-677,-72,40726496336,-1652081756,poOJBwDA,40781015717
nokia,-42,2024-09-04 01-59-33,25822,-72,40725631478,-1366114573,XdDTaYWU,40796316660
nokia,41,2024-09-04 01-56-06,-19039,26,40745407072,-1630272247,sXtLnEUY,40714928270
nokia,-49,2024-09-04 01-58-06,19644,-79,40722960879,465053001,jFwQtndK,40777872594
nokia,-41,2024-09-04 01-58-42,6163,76,40748843310,-1369426704,obdNZnTN,40714210598
nokia,75,2024-09-04 01-59-36,-30760,12,40768041034,-804826852,umsyRkNV,40746296138
nokia,14,2024-09-04 01-59-32,-31777,40,40781256235,-129743009,pbKKejQf,40779551180
