src,idapp,t1,ncu,start_date,ano,duration,bno
alcatel,Mtnt,0,-70,2024-09-03 19-10-08,40740966555,-18526,40764467686
alcatel,asdB,-90,104,2024-09-03 19-14-31,40725182642,22297,40719872210
alcatel,CmqAC,6,124,2024-09-03 19-14-13,40728994650,-21076,40772703521
alcatel,hevvYJ,113,-110,2024-09-03 19-12-49,40787249171,20988,40727215891
alcatel,rQSqNl,105,58,2024-09-03 19-11-26,40719758491,-5914,40723281743
alcatel,PLXi,50,103,2024-09-03 19-14-20,40741822400,-775,40743832884
alcatel,GYBy,65,-42,2024-09-03 19-12-27,40731207499,32726,40763132790
alcatel,VpMC,-126,-41,2024-09-03 19-11-11,40701285596,16610,40750145422
alcatel,uSaL,-12,41,2024-09-03 19-12-43,40791251380,-6687,40739764353
alcatel,fJcdp,94,73,2024-09-03 19-13-08,40783805062,-18196,40702458713
alcatel,Sovt,-56,29,2024-09-03 19-13-52,40766395795,-17878,40710981442
alcatel,lzXTB,-65,-2,2024-09-03 19-12-56,40796847746,-15969,40785612375
alcatel,POBVJ,7,7,2024-09-03 19-14-51,40707164711,14990,40753042213
alcatel,gwJDmq,-83,120,2024-09-03 19-10-18,40799931414,4778,40749483360
alcatel,bgrU,119,122,2024-09-03 19-11-03,40796353964,2422,40702311009
alcatel,Cqc,-49,83,2024-09-03 19-15-02,40706041923,-20465,40763142946
alcatel,otJu,7,-78,2024-09-03 19-13-05,40792110807,-30730,40799840792
alcatel,mEE,-94,-17,2024-09-03 19-14-15,40791721704,4895,40790977711
alcatel,XrZ,-12,99,2024-09-03 19-10-32,40731436967,-3127,40734176401
alcatel,qYB,-122,-66,2024-09-03 19-11-58,40715846948,-2743,40749676519
alcatel,NZPIA,105,114,2024-09-03 19-12-12,40719693488,4288,40779231446
alcatel,jmoDa,52,-82,2024-09-03 19-12-50,40711129956,17031,40744729006
alcatel,sZJM,-43,-86,2024-09-03 19-12-37,40791719290,-27211,40722014534
alcatel,KPioB,118,57,2024-09-03 19-14-02,40732443619,19289,40747825446
alcatel,pnlE,30,93,2024-09-03 19-11-53,40708257365,-3428,40741345567
alcatel,vkuw,37,80,2024-09-03 19-12-03,40784789027,2271,40702659047
alcatel,sMja,10,-69,2024-09-03 19-11-53,40743350667,-3140,40724160745
alcatel,jmSb,-47,-37,2024-09-03 19-14-09,40762734836,-27674,40712833367
alcatel,Xczl,27,-91,2024-09-03 19-14-39,40797699993,27563,40752673790
alcatel,CqOTIU,-81,-106,2024-09-03 19-10-48,40795564447,14753,40721682560
alcatel,ZdEfv,68,38,2024-09-03 19-12-02,40795267416,-8034,40740849433
alcatel,ijhS,-114,-115,2024-09-03 19-10-30,40719340340,-9318,40744050816
alcatel,DQFaP,-86,71,2024-09-03 19-14-11,40798642387,26806,40751228117
alcatel,Chg,-93,-4,2024-09-03 19-12-52,40794485960,31013,40731295245
alcatel,OCpSie,-123,9,2024-09-03 19-10-20,40760864444,31320,40755725572
alcatel,zGq,-82,-114,2024-09-03 19-11-34,40793154499,15743,40774117980
alcatel,ipvium,3,-104,2024-09-03 19-11-59,40783934090,-6255,40773585102
alcatel,CcPce,66,-47,2024-09-03 19-13-21,40747373497,-27650,40725993107
alcatel,NYbZj,13,-52,2024-09-03 19-14-31,40733930264,-13865,40778491838
alcatel,vhupeF,-75,-121,2024-09-03 19-13-16,40709679103,-25575,40705587584
alcatel,anuT,75,-113,2024-09-03 19-11-55,40713836411,4657,40782130364
alcatel,ShkWha,103,-1,2024-09-03 19-14-40,40704512091,23460,40760423051
alcatel,dALWVM,63,-41,2024-09-03 19-12-42,40768024971,2756,40768616720
alcatel,Yxadg,95,-35,2024-09-03 19-14-18,40716773507,-18631,40766738863
alcatel,SHadb,-112,36,2024-09-03 19-11-30,40786692885,-13390,40745968093
alcatel,MVan,-59,103,2024-09-03 19-10-38,40795932132,-7008,40769565823
alcatel,eopZ,-121,-100,2024-09-03 19-13-59,40708588095,-1862,40799746576
alcatel,BicEW,31,126,2024-09-03 19-14-59,40740397836,4118,40707444935
alcatel,cRFO,-101,114,2024-09-03 19-13-22,40793402338,-23055,40796751810
alcatel,CFzwv,33,-122,2024-09-03 19-10-03,40750354895,15289,40776065024
alcatel,nUDHh,-79,39,2024-09-03 19-13-53,40756078549,18308,40786857190
alcatel,eEmij,-22,-100,2024-09-03 19-11-40,40705381187,2865,40785723153
alcatel,CcjoVu,-106,98,2024-09-03 19-13-44,40792227285,29433,40752067309
alcatel,wxbZC,-61,-95,2024-09-03 19-14-54,40777720608,-27892,40787611574
alcatel,eBdZwm,15,-99,2024-09-03 19-14-50,40749792463,24914,40755884542
alcatel,Yalvl,112,-123,2024-09-03 19-10-51,40784541154,-23642,40711029539
alcatel,pHzM,-117,-118,2024-09-03 19-11-46,40795578786,-20233,40745466862
alcatel,UQWNJ,7,55,2024-09-03 19-10-53,40786804537,-19691,40763304346
alcatel,rrW,51,36,2024-09-03 19-11-00,40783179349,-23165,40720510280
alcatel,gNhTAL,-52,87,2024-09-03 19-14-04,40778857600,13078,40794292106
alcatel,CyjQL,-66,-94,2024-09-03 19-13-31,40723090061,12010,40711404890
alcatel,Bfzef,-88,37,2024-09-03 19-14-06,40715763104,-20165,40784158805
alcatel,eXne,2,-61,2024-09-03 19-10-08,40758887321,4005,40712188437
alcatel,dhy,-89,-68,2024-09-03 19-14-28,40763808437,-25864,40728567875
alcatel,jXexs,39,106,2024-09-03 19-14-16,40790302269,8553,40782562464
alcatel,lEaujm,76,44,2024-09-03 19-11-58,40767520006,-24798,40713541206
alcatel,DPS,121,115,2024-09-03 19-12-52,40730720805,-7992,40730737597
alcatel,ORSTDm,76,-26,2024-09-03 19-12-59,40778817238,-13775,40737966036
alcatel,bsA,121,69,2024-09-03 19-10-21,40786194812,-26714,40752649748
alcatel,kdM,93,-52,2024-09-03 19-13-04,40704270781,-18201,40757844110
alcatel,haFpC,42,122,2024-09-03 19-10-39,40740279866,22663,40726424072
alcatel,lJifC,116,-52,2024-09-03 19-12-07,40732461519,29775,40738044398
alcatel,sqsFAU,90,-93,2024-09-03 19-12-20,40702721000,2924,40785474522
alcatel,JJxEHT,-52,-127,2024-09-03 19-11-40,40757419330,-21943,40765299436
alcatel,cQDIf,28,69,2024-09-03 19-14-12,40749401342,-1825,40761145470
alcatel,cgYTl,-59,-57,2024-09-03 19-13-38,40702782954,-2298,40773935529
alcatel,pyUW,110,-19,2024-09-03 19-12-43,40702149161,30281,40745376429
alcatel,Jdby,-74,71,2024-09-03 19-11-17,40780135661,11831,40719340933
alcatel,fNV,101,18,2024-09-03 19-11-40,40739015011,-12113,40796040994
alcatel,Hhb,20,51,2024-09-03 19-10-35,40796873379,9391,40740427206
alcatel,Qubac,-39,-68,2024-09-03 19-12-54,40705556340,7646,40771780934
alcatel,RGIuon,93,-104,2024-09-03 19-10-40,40721819431,6845,40721292010
alcatel,IfyY,48,-8,2024-09-03 19-10-03,40743522210,-4520,40790479332
alcatel,YVXsr,-120,52,2024-09-03 19-14-32,40760225852,-19742,40787082614
alcatel,OcwmDc,-32,-3,2024-09-03 19-13-15,40754906329,-23978,40770860659
alcatel,qzgem,-73,-36,2024-09-03 19-11-58,40742829660,-25084,40783947977
alcatel,ccHR,11,73,2024-09-03 19-13-32,40735632786,-9862,40723718644
alcatel,ueoIA,65,106,2024-09-03 19-14-49,40736833855,-4455,40786249522
alcatel,OfBC,-4,103,2024-09-03 19-12-29,40747563133,-22925,40735467174
alcatel,xRca,-14,45,2024-09-03 19-11-51,40762267733,22762,40757504791
alcatel,NaXb,-118,-28,2024-09-03 19-14-03,40747642693,1897,40790114846
alcatel,HDaZ,-69,-123,2024-09-03 19-11-20,40702546902,16669,40758268755
alcatel,iKsgr,-67,-53,2024-09-03 19-14-36,40785450631,-23617,40789537811
alcatel,omRn,-115,-72,2024-09-03 19-13-55,40751781963,-6663,40700074007
alcatel,UwpO,33,-69,2024-09-03 19-14-45,40731452120,26180,40757134006
alcatel,bgLBU,94,27,2024-09-03 19-12-50,40724302386,-1542,40740283826
alcatel,UgWto,25,86,2024-09-03 19-11-13,40708934879,-16611,40731904813
alcatel,olft,72,-124,2024-09-03 19-10-21,40770574027,-14829,40768328798
alcatel,YXl,60,60,2024-09-03 19-13-09,40797424914,10486,40799472158
alcatel,sbioD,-35,-18,2024-09-03 19-15-00,40771620684,716,40726850191
alcatel,bYae,-48,48,2024-09-03 19-12-34,40767714161,-10496,40764022757
alcatel,pKODng,-69,39,2024-09-03 19-13-09,40789536133,-15664,40709356523
alcatel,SdHFl,-101,76,2024-09-03 19-11-37,40742481188,18543,40757731077
alcatel,sQInF,-79,-125,2024-09-03 19-11-24,40799703357,-19001,40793194820
alcatel,ILC,-13,-36,2024-09-03 19-10-05,40726434811,-16682,40774368607
alcatel,VQISt,48,106,2024-09-03 19-11-33,40788863460,6891,40785796356
alcatel,mPNC,26,55,2024-09-03 19-14-52,40754836085,30807,40744189880
alcatel,tYi,121,-68,2024-09-03 19-14-54,40712113665,-24066,40733985202
alcatel,okl,-75,-122,2024-09-03 19-11-21,40704713702,31445,40710754259
alcatel,DNUCg,62,-91,2024-09-03 19-10-42,40771745316,-1780,40701610159
alcatel,hKqd,47,-39,2024-09-03 19-12-15,40779447319,-6336,40752917069
alcatel,AvSO,-85,16,2024-09-03 19-13-03,40751374931,16708,40771285813
alcatel,EvZRS,-102,-83,2024-09-03 19-11-58,40769087745,-19295,40785868740
alcatel,nVsEiN,-35,-112,2024-09-03 19-11-45,40750057625,-5441,40719144396
alcatel,ZFjf,125,-34,2024-09-03 19-14-32,40760034944,26375,40771199128
alcatel,tIOMjZ,19,99,2024-09-03 19-13-39,40766294488,-29310,40752227115
alcatel,QxCd,-103,-118,2024-09-03 19-12-54,40703595803,-7313,40727993774
alcatel,bIG,-25,-9,2024-09-03 19-14-34,40702374661,-11463,40711803994
alcatel,iaFKkT,115,30,2024-09-03 19-13-27,40731529690,-13324,40784266763
alcatel,unn,-12,-68,2024-09-03 19-13-19,40720461541,2243,40741988866
alcatel,rZDN,59,73,2024-09-03 19-10-23,40741337273,8197,40775121392
alcatel,BXFHX,-92,-71,2024-09-03 19-10-45,40799625742,-29156,40736769448
alcatel,JiB,-39,93,2024-09-03 19-14-50,40784607582,-29100,40700532527
alcatel,JcdUY,-94,-114,2024-09-03 19-13-04,40713331046,25593,40723985840
alcatel,WIQcH,-98,32,2024-09-03 19-12-45,40739966705,-2346,40726515062
alcatel,TJDqi,-100,84,2024-09-03 19-11-20,40752181557,25030,40733651891
alcatel,TogoM,-76,107,2024-09-03 19-12-37,40708530950,30572,40793629629
alcatel,ZiEVO,53,21,2024-09-03 19-11-55,40720187455,-15954,40774986854
alcatel,HaiHfI,-126,88,2024-09-03 19-11-39,40706060881,16192,40718500684
alcatel,SaOyeT,-48,-85,2024-09-03 19-10-06,40777991376,28352,40734552354
alcatel,YFPQ,-64,-42,2024-09-03 19-13-22,40774286433,20584,40739429632
alcatel,LcZYQe,-2,7,2024-09-03 19-12-53,40794071981,24624,40766325310
alcatel,GgYky,-68,97,2024-09-03 19-13-45,40721164580,25724,40759753500
alcatel,yLptib,-117,86,2024-09-03 19-14-25,40719487007,-30015,40762179061
alcatel,DCroa,49,1,2024-09-03 19-14-23,40764946524,6294,40740873732
alcatel,TDDl,-1,-94,2024-09-03 19-11-11,40737662991,-22022,40707745631
alcatel,OjqXNR,64,-88,2024-09-03 19-10-32,40777452825,1769,40764720527
alcatel,IteFm,-113,120,2024-09-03 19-14-19,40711739315,18983,40746068423
alcatel,tVauP,18,108,2024-09-03 19-10-51,40763960234,-17242,40712997123
alcatel,kvbW,-13,53,2024-09-03 19-11-12,40703738742,-19479,40791924480
alcatel,fpK,18,-105,2024-09-03 19-14-45,40768641391,-16458,40772266109
alcatel,YbauM,86,-88,2024-09-03 19-12-26,40738081696,5618,40780941784
alcatel,Zmw,-29,-42,2024-09-03 19-11-55,40777960487,-8003,40760545813
alcatel,szh,58,93,2024-09-03 19-10-53,40757688150,11012,40701991569
alcatel,EWhpOY,114,5,2024-09-03 19-12-25,40745652446,-3632,40794399323
alcatel,veMNW,-64,116,2024-09-03 19-11-37,40742755814,22078,40792831878
alcatel,YEqg,56,85,2024-09-03 19-12-29,40727021404,-30968,40732669015
alcatel,Gpjl,107,-98,2024-09-03 19-14-38,40717821653,-21064,40744395444
alcatel,JeyUx,200,80,2024-09-03 19-11-10,40709143262,-15644,40740282025
alcatel,gPnyKh,-108,28,2024-09-03 19-11-57,40795767121,-27101,40747415315
alcatel,qBt,-112,120,2024-09-03 19-13-33,40706490964,-8686,40768520925
alcatel,cNTO,-76,92,2024-09-03 19-12-13,40781375112,-1542,40765040381
alcatel,brX,-112,84,2024-09-03 19-13-39,40789892346,-8777,40781450840
alcatel,rIWL,14,-80,2024-09-03 19-11-18,40714149698,13000,40783282307
alcatel,dzByNo,101,115,2024-09-03 19-12-12,40732919233,-13362,40794961008
alcatel,yXN,-113,-82,2024-09-03 19-12-44,40778831834,25930,40758753130
alcatel,tlg,102,49,2024-09-03 19-10-40,40789294238,16583,40763753010
alcatel,CIjt,51,106,2024-09-03 19-11-44,40793184732,-10078,40703081563
alcatel,dqjQb,-70,-24,2024-09-03 19-12-48,40735791579,628,40795984881
alcatel,btt,-51,122,2024-09-03 19-11-53,40764962257,-20845,40754441047
alcatel,aLE,0,-62,2024-09-03 19-14-51,40762563609,-15510,40756790587
alcatel,Kfk,-74,-6,2024-09-03 19-14-14,40700138972,-17030,40754645865
alcatel,FJXpK,108,119,2024-09-03 19-10-44,40707913242,-8808,40721019304
alcatel,VFZ,-41,-58,2024-09-03 19-10-22,40768453321,-16024,40760406023
alcatel,kJZi,-103,-71,2024-09-03 19-10-12,40720286163,-799,40716893900
alcatel,qWKtn,26,-14,2024-09-03 19-14-58,40734829585,-6471,40707382034
alcatel,UwkeT,68,107,2024-09-03 19-11-27,40766500573,-25416,40733735306
alcatel,yRfZ,-2,8,2024-09-03 19-11-26,40763187538,-8842,40721570196
alcatel,zKrqo,5,-4,2024-09-03 19-11-40,40716585665,-18726,40742094851
alcatel,RVm,-112,125,2024-09-03 19-10-39,40745672165,27932,40733193218
alcatel,pNECk,19,-68,2024-09-03 19-10-27,40749686940,22474,40798297640
alcatel,tNtT,24,-30,2024-09-03 19-11-41,40743482055,-3126,40724741574
alcatel,GON,1,0,2024-09-03 19-12-32,40761083447,8839,40734676817
alcatel,ENSUuT,-117,-14,2024-09-03 19-13-48,40794410561,-14359,40746053104
alcatel,nGXWq,-12,-97,2024-09-03 19-10-43,40749411864,-9026,40759285723
alcatel,AzW,110,-26,2024-09-03 19-14-46,40798527694,-10004,40772126620
alcatel,rZnNY,8,84,2024-09-03 19-11-57,40747300303,-29490,40752424155
alcatel,EDT,-1,114,2024-09-03 19-12-20,40709119076,-29633,40757080597
alcatel,OooIz,-128,-16,2024-09-03 19-12-33,40788601062,-6791,40715935906
alcatel,elL,6,-7,2024-09-03 19-14-00,40783241464,-24995,40700693240
alcatel,qUylTH,122,61,2024-09-03 19-10-41,40747535767,-29871,40736232626
alcatel,aRR,-35,32,2024-09-03 19-13-36,40722397392,18936,40740215950
alcatel,irqpys,-7,59,2024-09-03 19-13-51,40711036694,-7317,40770065934
alcatel,WNU,-18,109,2024-09-03 19-10-29,40707108896,-15404,40786914951
alcatel,cPZEXk,64,-63,2024-09-03 19-14-47,40732715857,30835,40740913390
alcatel,OFQf,41,-52,2024-09-03 19-13-51,40795607077,-32322,40713514544
alcatel,dXT,117,44,2024-09-03 19-10-57,40724960419,-3968,40749183655
alcatel,tdBvk,-108,-89,2024-09-03 19-10-37,40718960796,20793,40729895859
alcatel,kdy,33,-8,2024-09-03 19-13-46,40702452876,-22167,40739525325
alcatel,zUBgMc,27,-49,2024-09-03 19-14-17,40780410477,28913,40758111297
alcatel,Avs,-72,13,2024-09-03 19-10-20,40793949574,-11723,40730695523
alcatel,dVcuY,92,-104,2024-09-03 19-12-50,40740702558,23489,40761595164
alcatel,tew,-7,64,2024-09-03 19-10-39,40710247552,20270,40713139326
alcatel,Hmf,29,-95,2024-09-03 19-12-40,40732634798,21861,40785384656
alcatel,haI,-69,-118,2024-09-03 19-11-54,40709470771,-27886,40738523251
alcatel,hNFE,24,45,2024-09-03 19-14-22,40735094909,-10524,40778558380
alcatel,HWO,-90,100,2024-09-03 19-12-05,40714131900,3362,40770286101
alcatel,CJJH,-106,71,2024-09-03 19-13-46,40767814172,14290,40720252533
alcatel,xnQR,28,-39,2024-09-03 19-13-58,40744750757,-10161,40788229009
alcatel,pOTOyn,8,103,2024-09-03 19-11-22,40735200454,32585,40775340577
alcatel,Qsw,121,-34,2024-09-03 19-10-42,40781342967,5366,40786484451
alcatel,xxH,-42,119,2024-09-03 19-13-01,40793365880,-3232,40743178764
alcatel,SgPSHo,-103,83,2024-09-03 19-12-34,40754428297,-639,40723605629
alcatel,aJZK,-126,9,2024-09-03 19-12-41,40766531151,-7000,40707229452
alcatel,UiXy,-103,121,2024-09-03 19-11-06,40766927789,1224,40713165915
alcatel,pHg,94,-12,2024-09-03 19-10-30,40726421477,-7376,40796602349
alcatel,Zji,-23,-33,2024-09-03 19-12-32,40771198500,-2753,40731677065
alcatel,kSwgsy,-110,8,2024-09-03 19-13-59,40796590219,15466,40707331428
alcatel,xbntU,-31,-77,2024-09-03 19-10-43,40733840155,-21082,40779463032
alcatel,wnYBZ,126,85,2024-09-03 19-10-21,40771244507,-11707,40741058789
alcatel,WQrO,-119,10,2024-09-03 19-11-46,40726035951,-24787,40731177069
alcatel,eXl,69,22,2024-09-03 19-14-18,40794724953,-27193,40744261748
alcatel,WbGj,-4,-2,2024-09-03 19-13-24,40724575719,17189,40741685197
alcatel,NNiMtI,96,-28,2024-09-03 19-10-09,40749909806,-4760,40701160128
alcatel,VTqwlK,-114,120,2024-09-03 19-13-31,40757862852,-6272,40770314104
alcatel,iGPRqp,-122,-14,2024-09-03 19-11-36,40718318161,23362,40745574161
alcatel,ypjN,81,3,2024-09-03 19-10-04,40733737370,-8841,40703558761
alcatel,JfZ,24,5,2024-09-03 19-14-55,40784904039,32325,40723292515
alcatel,HpCWeu,-112,30,2024-09-03 19-12-18,40733113182,19714,40728139007
alcatel,QIii,78,-105,2024-09-03 19-11-56,40755966626,-27913,40777481529
alcatel,OwZ,104,30,2024-09-03 19-11-36,40793072678,22220,40761070627
alcatel,fkA,116,-79,2024-09-03 19-10-47,40799405653,11782,40754835524
alcatel,EZG,-59,-22,2024-09-03 19-12-22,40753087173,-21064,40763894340
alcatel,nCvIF,32,-117,2024-09-03 19-13-56,40756056932,-15974,40777365992
alcatel,tDNmd,-52,88,2024-09-03 19-14-03,40706763097,2245,40716914579
alcatel,PMCVLb,124,-21,2024-09-03 19-13-05,40751933857,-18902,40710593561
alcatel,XlyUH,-60,-71,2024-09-03 19-14-01,40796033160,-4449,40777077137
alcatel,kVIynU,-86,-28,2024-09-03 19-12-26,40702061016,24890,40780001564
alcatel,CyMFb,56,-14,2024-09-03 19-11-17,40740384958,-23412,40768241806
alcatel,bjZIyA,-16,-91,2024-09-03 19-14-08,40713068195,27898,40782456249
alcatel,errJ,-83,-108,2024-09-03 19-12-09,40755743537,4223,40710531803
alcatel,kobR,-58,-53,2024-09-03 19-14-41,40774095613,29748,40791679044
alcatel,AgR,-21,92,2024-09-03 19-13-27,40749177538,-1770,40770525718
alcatel,mIacmB,79,96,2024-09-03 19-14-09,40710986777,28274,40728964025
alcatel,sohnrp,-106,40,2024-09-03 19-13-51,40756406162,31728,40782977387
alcatel,HaBvY,-17,73,2024-09-03 19-10-46,40753008639,-4560,40793992837
alcatel,KfZm,-119,59,2024-09-03 19-13-28,40771397836,23491,40748287494
alcatel,xhd,64,-63,2024-09-03 19-11-35,40732066529,-14803,40740592256
alcatel,jnnvy,-26,37,2024-09-03 19-13-31,40732850742,23515,40768900099
alcatel,lmF,-35,63,2024-09-03 19-13-41,40754071079,26542,40755948122
alcatel,QGBtD,28,87,2024-09-03 19-10-12,40744472930,-6695,40796793027
alcatel,AYAEgi,-51,-24,2024-09-03 19-11-45,40738529041,-30962,40780797086
alcatel,rVyVJQ,104,-29,2024-09-03 19-10-07,40780022198,-25716,40744145288
alcatel,vjpm,61,7,2024-09-03 19-13-53,40772840506,22481,40744497689
alcatel,aqp,32,88,2024-09-03 19-13-38,40710960827,-32754,40720515256
alcatel,OQsiU,-97,103,2024-09-03 19-13-25,40783931845,24074,40770128053
alcatel,qGNB,-63,-17,2024-09-03 19-12-35,40748674692,-13145,40783741826
alcatel,nYz,-75,-20,2024-09-03 19-10-35,40772400062,-3932,40769984721
alcatel,QtJ,36,91,2024-09-03 19-12-32,40779857200,-29733,40700249715
alcatel,dDVu,-72,-84,2024-09-03 19-14-28,40799922091,-27003,40760928934
alcatel,tWHrT,61,-52,2024-09-03 19-13-46,40765509830,-12511,40720158220
alcatel,bXV,109,70,2024-09-03 19-13-31,40709992640,12713,40793591744
alcatel,Fys,121,-61,2024-09-03 19-13-47,40770044573,-11177,40789598079
alcatel,LRpNO,-111,-16,2024-09-03 19-12-38,40742404718,-25471,40760305969
alcatel,rrlUuC,100,-91,2024-09-03 19-14-38,40735058399,-3493,40730578940
alcatel,qpfnZ,-24,-52,2024-09-03 19-10-47,40738445814,18345,40716935128
alcatel,nPl,-48,8,2024-09-03 19-12-38,40799797885,-18256,40772720904
alcatel,WmDD,77,77,2024-09-03 19-12-23,40785771117,15453,40724994543
alcatel,VEeW,11,8,2024-09-03 19-11-18,40770470146,-30933,40752083376
alcatel,IdYpi,-83,41,2024-09-03 19-14-17,40799433217,16108,40772561068
alcatel,NMdQN,16,108,2024-09-03 19-10-51,40720364653,-25291,40754020703
alcatel,Lwq,-9,94,2024-09-03 19-14-50,40789668941,14106,40796940258
alcatel,OWiHP,87,-74,2024-09-03 19-14-36,40785606327,29058,40787536434
alcatel,ZWw,-82,25,2024-09-03 19-12-25,40721379279,13576,40750155090
alcatel,HuOSiD,-86,-91,2024-09-03 19-12-41,40718604801,21753,40711333878
alcatel,SleS,65,-101,2024-09-03 19-11-07,40794454759,12220,40769762896
alcatel,FAd,-76,-16,2024-09-03 19-12-15,40783598784,5223,40765168963
alcatel,xDlF,12,-71,2024-09-03 19-11-35,40763013835,24416,40772950730
alcatel,iRCN,-14,-127,2024-09-03 19-13-12,40774386940,-11340,40735215411
alcatel,FSAdMz,-37,-112,2024-09-03 19-12-22,40715912358,-9594,40789286684
alcatel,lCTsg,-98,-34,2024-09-03 19-12-46,40783652036,-9110,40789375660
alcatel,mXKza,-47,23,2024-09-03 19-11-20,40753488816,16906,40716923402
alcatel,ulTvY,48,-82,2024-09-03 19-12-55,40779823663,-12866,40748502146
alcatel,Iwav,-91,-118,2024-09-03 19-14-39,40759383975,15332,40742611380
alcatel,nrqyQG,41,126,2024-09-03 19-10-56,40796420929,-21777,40740577149
alcatel,ANY,-87,-103,2024-09-03 19-11-55,40760181014,4060,40780080731
alcatel,pAiL,-46,76,2024-09-03 19-12-01,40710332682,-12193,40705588680
alcatel,FXC,56,48,2024-09-03 19-15-00,40717698652,7608,40726901708
alcatel,RZU,7,-87,2024-09-03 19-12-00,40783757239,-4920,40756235266
alcatel,jXUlS,-16,-97,2024-09-03 19-12-41,40789138530,-21669,40730862380
alcatel,mYaS,-17,-23,2024-09-03 19-12-33,40737575074,-5449,40769329825
