src,idapp,t1,ncu,start_date,ano,duration,bno
alcatel,jWyPb,-23,32,2024-09-04 08-03-14,40736971355,23311,40758786511
alcatel,UVui,43,-93,2024-09-04 08-03-37,40789617229,319,40704707357
alcatel,hhFuz,46,-76,2024-09-04 08-01-40,40777107554,-31751,40778424349
alcatel,sVBcla,89,36,2024-09-04 08-03-10,40726103085,-6644,40716061689
alcatel,PYRRks,122,-13,2024-09-04 08-03-11,40798931083,-24595,40714012015
alcatel,ewHf,-22,-16,2024-09-04 08-02-19,40705833452,21488,40772847239
alcatel,TqpCyo,66,124,2024-09-04 08-00-25,40773302511,-2002,40718880537
alcatel,ZGWNp,-90,112,2024-09-04 08-01-25,40784849586,-11583,40700271289
alcatel,vFq,-93,-94,2024-09-04 08-04-43,40771846007,3014,40730585832
alcatel,ICCK,24,-81,2024-09-04 08-04-55,40786074444,-16772,40794307902
alcatel,TfgLyN,-31,64,2024-09-04 08-03-35,40716289653,30089,40736574396
alcatel,aDapqr,69,-99,2024-09-04 08-04-07,40702497927,-24364,40742352535
alcatel,uhE,114,-2,2024-09-04 08-02-31,40758494636,-14136,40749175202
alcatel,bQsyvA,45,76,2024-09-04 08-01-00,40791456421,-1378,40702622524
alcatel,segj,76,81,2024-09-04 08-04-56,40791788198,-26176,40761301312
alcatel,AQh,1,71,2024-09-04 08-01-05,40705408930,-24345,40702157053
alcatel,RklKJE,-12,51,2024-09-04 08-00-29,40742128250,4527,40736084203
alcatel,AONdhD,51,-52,2024-09-04 08-03-24,40772433805,-4726,40748665688
alcatel,fYSE,44,-111,2024-09-04 08-03-06,40715144339,-16128,40789800706
alcatel,XpqfJ,-52,1,2024-09-04 08-02-04,40766146165,21524,40740892071
alcatel,phEC,22,75,2024-09-04 08-02-29,40756833362,28640,40759641768
alcatel,IUfr,72,-60,2024-09-04 08-01-09,40727622561,-5665,40705276735
alcatel,uXL,45,-119,2024-09-04 08-01-31,40724547254,28989,40726240701
alcatel,iLj,2,53,2024-09-04 08-04-15,40744701318,-3397,40798375388
alcatel,rPpNul,29,-27,2024-09-04 08-01-09,40753943413,7987,40770233646
alcatel,vBSaG,78,99,2024-09-04 08-04-28,40778367957,-18796,40774876716
alcatel,HqjxPk,80,102,2024-09-04 08-03-23,40779711215,-29708,40757978935
alcatel,Zqq,-28,41,2024-09-04 08-04-02,40710559585,-37,40764033060
alcatel,dYZy,69,-52,2024-09-04 08-02-45,40727328939,338,40766582859
alcatel,UguA,78,24,2024-09-04 08-02-20,40712964385,17022,40794155064
alcatel,rUWJl,8,-22,2024-09-04 08-01-09,40727881885,-4468,40769734328
alcatel,KxGqA,-31,83,2024-09-04 08-04-53,40780822221,-28159,40715460044
alcatel,Ictew,17,120,2024-09-04 08-01-03,40701749929,-30574,40711400369
alcatel,FVHTx,-97,0,2024-09-04 08-01-15,40785819832,-21433,40745676222
alcatel,TJRI,71,11,2024-09-04 08-00-57,40779702396,9818,40718923189
alcatel,syV,-16,-56,2024-09-04 08-01-15,40718293723,-16955,40777043226
alcatel,kaOG,109,-3,2024-09-04 08-04-40,40782467822,-31313,40712561318
alcatel,WTexxs,10,42,2024-09-04 08-04-50,40713330679,-12842,40704428881
alcatel,JfbMFc,-106,11,2024-09-04 08-00-14,40753697049,22375,40717535848
alcatel,vED,71,116,2024-09-04 08-02-10,40733288381,1237,40769297216
alcatel,rEWWI,-113,29,2024-09-04 08-03-20,40778501002,-286,40775095225
alcatel,Btf,17,11,2024-09-04 08-02-57,40753681298,8618,40789411962
alcatel,vWSi,79,-11,2024-09-04 08-01-52,40749026241,20746,40781242430
alcatel,kvAy,-68,-25,2024-09-04 08-01-38,40740567697,-29334,40779939988
alcatel,zrKjNM,88,-88,2024-09-04 08-01-00,40751693919,28547,40728600332
alcatel,OTm,-80,49,2024-09-04 08-00-05,40790776657,-2386,40784063754
alcatel,kDClI,78,-34,2024-09-04 08-03-26,40705658471,-22491,40778976713
alcatel,ZRw,82,3,2024-09-04 08-03-49,40759157681,32307,40725422965
alcatel,wcMm,27,45,2024-09-04 08-02-33,40753593363,-27255,40773115878
alcatel,yYhWt,-24,-11,2024-09-04 08-02-08,40772619855,19851,40752974275
alcatel,TRD,-36,66,2024-09-04 08-03-33,40778374178,3439,40772771049
alcatel,qIOSw,84,8,2024-09-04 08-03-42,40762316368,-23148,40798607452
alcatel,bsAMAj,71,56,2024-09-04 08-03-42,40728391415,3776,40718453536
alcatel,GcK,115,51,2024-09-04 08-01-49,40731208370,8946,40712994011
alcatel,Qebm,74,-105,2024-09-04 08-02-45,40777947573,-15499,40747605915
alcatel,QHcD,88,-37,2024-09-04 08-01-13,40737771140,-792,40790962804
alcatel,xxoa,12,-52,2024-09-04 08-01-47,40782971377,-28850,40728601163
alcatel,SDX,-12,-37,2024-09-04 08-01-48,40755096102,15828,40746175541
alcatel,fjuN,-48,-33,2024-09-04 08-01-51,40721305030,26556,40789409449
alcatel,qpMD,-46,34,2024-09-04 08-00-24,40732184509,21474,40767823531
alcatel,ntj,-81,-96,2024-09-04 08-04-11,40798050119,14841,40708160730
alcatel,RlJGG,-15,109,2024-09-04 08-01-31,40765464049,-29559,40767990588
alcatel,TASPJz,-7,-106,2024-09-04 08-00-29,40740042131,-8237,40734793327
alcatel,XTP,49,55,2024-09-04 08-04-41,40799885874,23149,40764131042
alcatel,vMIVNm,72,-48,2024-09-04 08-04-31,40756438452,32148,40707369499
alcatel,dpSm,-54,-35,2024-09-04 08-03-57,40705017233,-3634,40772540046
alcatel,omeHib,37,122,2024-09-04 08-04-10,40728624698,-29150,40754135096
alcatel,WYaoDg,74,-87,2024-09-04 08-03-26,40707265884,15922,40704176783
alcatel,lyK,-77,-105,2024-09-04 08-04-46,40792733607,17341,40777445834
alcatel,DAYf,-54,119,2024-09-04 08-00-02,40781051363,-8712,40720696466
alcatel,GvLXrj,80,99,2024-09-04 08-04-55,40702641382,2173,40708152796
alcatel,zhyS,-12,-83,2024-09-04 08-03-00,40775873145,-1100,40757413039
alcatel,OdDel,-7,42,2024-09-04 08-01-31,40700468045,15314,40708254561
alcatel,zTkaf,32,-81,2024-09-04 08-01-23,40775889026,13841,40732070513
alcatel,fxHp,-87,-64,2024-09-04 08-01-11,40706435412,921,40738445410
alcatel,gpzkV,-106,-52,2024-09-04 08-02-07,40779294599,-1466,40703146672
alcatel,fCs,104,-63,2024-09-04 08-00-05,40712309723,-2292,40724596519
alcatel,vaLB,-91,-31,2024-09-04 08-04-19,40705552861,2685,40772871262
alcatel,DJvVvA,-67,-96,2024-09-04 08-02-23,40761908524,-12801,40733897898
alcatel,gsrOh,18,-97,2024-09-04 08-02-47,40768726604,25980,40781438896
alcatel,fqVsCZ,45,-89,2024-09-04 08-02-13,40757820626,-11426,40777385895
alcatel,VHJtRU,71,-110,2024-09-04 08-03-21,40793567367,29988,40759270967
alcatel,xKk,13,-107,2024-09-04 08-04-18,40749307310,10383,40732083357
alcatel,wPCfSo,-34,49,2024-09-04 08-04-21,40704621670,20233,40750865100
alcatel,tCn,-81,17,2024-09-04 08-04-41,40780986326,17279,40700137820
alcatel,hYa,-3,106,2024-09-04 08-01-54,40773811063,-22304,40704542218
alcatel,smCy,52,-123,2024-09-04 08-04-02,40785504807,-21112,40710407234
alcatel,hGFT,-22,-30,2024-09-04 08-03-54,40731406365,25567,40747032355
alcatel,ISOIxH,108,-3,2024-09-04 08-01-08,40784479697,-24978,40788877440
alcatel,CElv,-4,126,2024-09-04 08-02-40,40763120229,-24564,40744751926
alcatel,Ufs,-72,-35,2024-09-04 08-03-05,40727434525,31939,40786115691
alcatel,AQs,50,-62,2024-09-04 08-01-21,40757088736,23134,40716254759
alcatel,XDpOzs,52,-76,2024-09-04 08-00-07,40712254572,-28367,40798459100
alcatel,bwDoiR,-37,43,2024-09-04 08-02-54,40732035077,-28627,40719858950
alcatel,GKmA,-21,-100,2024-09-04 08-02-11,40795959508,27045,40736712765
alcatel,HPUo,-37,-32,2024-09-04 08-02-39,40789502842,19157,40794940717
alcatel,aywIL,36,102,2024-09-04 08-02-40,40728454952,-15760,40786562124
alcatel,zHwyVl,-18,-36,2024-09-04 08-02-56,40749981621,-12199,40782170292
alcatel,GywKtL,37,-83,2024-09-04 08-00-33,40799413000,-20255,40768707344
alcatel,svCF,41,-125,2024-09-04 08-01-54,40714501396,-4374,40751506942
alcatel,yFglZ,-90,-34,2024-09-04 08-04-51,40705852784,17158,40731459261
alcatel,HJc,-103,51,2024-09-04 08-01-20,40730490231,-23458,40704406233
alcatel,Lxyo,19,38,2024-09-04 08-00-30,40786469148,-13066,40760912426
alcatel,sUxzC,31,-32,2024-09-04 08-04-52,40771289583,-4547,40758149067
alcatel,cjeHbj,10,37,2024-09-04 08-00-56,40764320080,16076,40714668018
alcatel,gCdyVU,122,61,2024-09-04 08-02-41,40700170334,-4450,40728466591
alcatel,NdAMoM,-50,-58,2024-09-04 08-04-30,40787726177,-19145,40718305656
alcatel,bKINY,76,17,2024-09-04 08-04-06,40768940234,6671,40702113723
alcatel,MMTsq,-70,98,2024-09-04 08-01-18,40761028217,-1588,40743676833
alcatel,fJNDX,107,46,2024-09-04 08-02-06,40784059121,-14422,40703827381
alcatel,XBBDjQ,-9,-11,2024-09-04 08-00-52,40764423279,-4504,40795573377
alcatel,JtTDPl,74,-102,2024-09-04 08-01-07,40748361586,1968,40794953231
alcatel,HoWp,89,-51,2024-09-04 08-02-01,40790647153,13298,40722984844
alcatel,jWRMX,-98,79,2024-09-04 08-00-23,40718185197,22413,40734132958
alcatel,zHIEq,-124,-114,2024-09-04 08-01-37,40790471746,-14034,40736473499
alcatel,tDnZcA,32,31,2024-09-04 08-02-56,40772587328,-11639,40716114428
alcatel,zGf,-82,-1,2024-09-04 08-00-46,40709904465,17462,40702012367
alcatel,OtJYKb,20,103,2024-09-04 08-02-43,40712709040,-21615,40716892967
alcatel,PcKBN,35,-67,2024-09-04 08-03-22,40743765328,-4613,40792230769
alcatel,jRLe,86,-19,2024-09-04 08-01-41,40731479854,3457,40740443530
alcatel,yOgfZ,-77,71,2024-09-04 08-03-46,40770126915,-2010,40772253669
alcatel,ZIuHx,44,67,2024-09-04 08-01-21,40746078086,-5877,40794269992
alcatel,mUmFOA,-119,63,2024-09-04 08-01-56,40738646668,9361,40767951877
alcatel,eHV,-90,-66,2024-09-04 08-02-37,40767863465,-28623,40749726983
alcatel,LgHI,26,121,2024-09-04 08-04-43,40758134804,1453,40711705541
alcatel,Zvn,-9,-109,2024-09-04 08-01-05,40799938645,-13863,40759831382
alcatel,KkBuDO,39,124,2024-09-04 08-02-00,40740004960,-15733,40710242974
alcatel,zqaPoW,-57,-26,2024-09-04 08-04-40,40768127459,4986,40792053401
alcatel,mUeY,-33,15,2024-09-04 08-00-07,40735841073,26835,40739939602
alcatel,KBe,-20,87,2024-09-04 08-01-27,40754305214,10248,40727243718
alcatel,pgOGAi,-94,-119,2024-09-04 08-03-00,40707930038,11651,40745278447
alcatel,xqabf,41,98,2024-09-04 08-04-19,40756807529,-171,40743010359
alcatel,UTwLvX,80,101,2024-09-04 08-03-53,40771545575,-10429,40759631820
alcatel,AxT,-113,-60,2024-09-04 08-02-28,40714487446,18610,40768334554
alcatel,HCoAVm,-81,-124,2024-09-04 08-00-26,40705940231,-10761,40786743353
alcatel,QBeO,9,63,2024-09-04 08-00-14,40716792382,-23794,40739747259
alcatel,RnhFl,102,-21,2024-09-04 08-03-11,40768149193,-15435,40790915327
alcatel,sqTGB,-71,-104,2024-09-04 08-02-15,40737667495,-23027,40713528364
alcatel,HSLGVw,-110,57,2024-09-04 08-02-15,40780491069,-10325,40714608114
alcatel,gcvYhy,23,-15,2024-09-04 08-04-57,40737002505,-17295,40726336992
alcatel,QSfFFU,100,-101,2024-09-04 08-01-43,40709368930,-25377,40711144630
alcatel,uhlifS,-22,-104,2024-09-04 08-01-29,40735708993,-2586,40748104890
alcatel,WRiZ,21,-88,2024-09-04 08-00-10,40792165092,-21035,40772929855
alcatel,tMY,116,97,2024-09-04 08-04-24,40733213978,2727,40702407073
alcatel,uyGyK,120,-120,2024-09-04 08-00-07,40792279372,29945,40749249119
alcatel,NaZi,82,-2,2024-09-04 08-00-29,40719375297,-80,40708019347
alcatel,BNUPJ,-30,21,2024-09-04 08-04-16,40797386554,-17357,40707790708
alcatel,Ucu,65,-13,2024-09-04 08-02-38,40753164520,-25919,40708115314
alcatel,nvJ,-126,59,2024-09-04 08-01-48,40791154523,-12312,40753821450
alcatel,oGu,-78,97,2024-09-04 08-03-07,40788453647,15687,40771114811
alcatel,hPODj,7,78,2024-09-04 08-01-30,40769901781,12398,40740963004
alcatel,wuedc,62,74,2024-09-04 08-01-02,40747259979,16328,40789308486
alcatel,UvF,78,7,2024-09-04 08-02-55,40711898078,7677,40756397631
alcatel,gmeZe,-90,2,2024-09-04 08-01-41,40725906243,-25260,40756163814
alcatel,qPYaJ,-111,-72,2024-09-04 08-03-09,40764346663,1311,40793413846
alcatel,OAWCp,-113,-2,2024-09-04 08-01-41,40749763834,-15191,40742647071
alcatel,OaJs,-47,53,2024-09-04 08-01-14,40701969528,-31176,40796467192
alcatel,KBc,-22,-101,2024-09-04 08-02-20,40733704538,-17188,40736740267
alcatel,osXYin,-104,81,2024-09-04 08-03-22,40740005774,-31054,40796197181
alcatel,Hsx,200,12,2024-09-04 08-03-48,40729099398,-6200,40755347262
alcatel,omgA,-1,-6,2024-09-04 08-01-53,40777029551,25633,40733402000
alcatel,mnF,-63,-73,2024-09-04 08-02-58,40762371031,-28248,40783627704
alcatel,SPAEJ,-11,-45,2024-09-04 08-04-27,40744460440,19732,40779830880
alcatel,lIuTEi,-112,112,2024-09-04 08-04-11,40753792393,-31137,40739700384
alcatel,CCA,117,-92,2024-09-04 08-02-10,40757744533,32334,40717999702
alcatel,DdCA,-69,35,2024-09-04 08-00-38,40792799937,14314,40793937229
alcatel,LFkdY,29,8,2024-09-04 08-03-57,40710748443,7073,40790141859
alcatel,XKulu,-117,-73,2024-09-04 08-03-23,40761661693,-22777,40732146937
alcatel,TCNnw,43,-36,2024-09-04 08-00-23,40753093978,-27218,40717450425
alcatel,bcsFK,-82,-108,2024-09-04 08-03-59,40785320731,7854,40776333457
alcatel,anXW,-19,8,2024-09-04 08-04-05,40747439153,-22203,40730853147
alcatel,XWLw,81,28,2024-09-04 08-02-00,40725700789,19378,40729928916
alcatel,rfRla,-99,47,2024-09-04 08-04-25,40771850397,21345,40704214737
alcatel,xlkXko,-52,-42,2024-09-04 08-01-55,40728561527,30987,40788952680
alcatel,awA,-69,106,2024-09-04 08-02-14,40792935832,-4612,40752402110
alcatel,qWyBA,66,87,2024-09-04 08-01-10,40748039062,29422,40715121357
alcatel,WVOwDD,74,37,2024-09-04 08-03-25,40766458437,-9383,40739227749
alcatel,wapb,-127,-6,2024-09-04 08-03-24,40772676391,-26607,40778349468
alcatel,IOx,-116,68,2024-09-04 08-03-17,40787877152,-27906,40745518155
alcatel,HISoPB,113,-68,2024-09-04 08-04-28,40717608096,20433,40767727098
alcatel,pRC,-32,2,2024-09-04 08-01-55,40781168934,21379,40722852316
alcatel,LmNM,28,44,2024-09-04 08-04-45,40721115382,3595,40760913226
alcatel,ENFkoV,97,9,2024-09-04 08-02-25,40729031400,3935,40739084603
alcatel,uzQrJf,-59,-40,2024-09-04 08-01-14,40745590265,24557,40764013501
alcatel,BGlW,94,22,2024-09-04 08-00-45,40735388223,-29776,40783876003
alcatel,diC,25,-109,2024-09-04 08-04-37,40789942831,-2112,40738875146
alcatel,uhYC,-26,34,2024-09-04 08-03-26,40715824761,-4143,40790353530
alcatel,ClMI,54,-93,2024-09-04 08-00-52,40721949384,11438,40792556021
alcatel,nOnT,20,-101,2024-09-04 08-00-22,40793498797,-30634,40799477857
alcatel,tJzMlH,-33,-70,2024-09-04 08-02-41,40713494306,-12350,40752521165
alcatel,idTX,116,-127,2024-09-04 08-02-23,40790156665,-26251,40711060601
alcatel,FOyBpi,-88,81,2024-09-04 08-04-15,40774324350,14769,40759000954
alcatel,VQtI,115,81,2024-09-04 08-02-50,40793118353,-25300,40744596577
alcatel,hwcj,100,56,2024-09-04 08-02-08,40741287018,26296,40707287510
alcatel,pyxT,-51,56,2024-09-04 08-00-14,40733755933,-15415,40789448405
alcatel,hBFFBq,22,120,2024-09-04 08-01-02,40771271792,-19074,40704419227
alcatel,REDv,-81,-51,2024-09-04 08-02-40,40788118605,31116,40738580534
alcatel,Xakjp,24,55,2024-09-04 08-04-00,40787418715,6898,40705500459
alcatel,jhkpX,-28,-109,2024-09-04 08-03-24,40768602249,25772,40778329570
alcatel,WnO,-47,-33,2024-09-04 08-03-37,40725535397,-10394,40798373815
alcatel,djGc,127,-67,2024-09-04 08-02-18,40734748013,18510,40736395517
alcatel,DQdWMY,87,-43,2024-09-04 08-02-01,40751429074,1750,40779477754
alcatel,woTUot,23,-49,2024-09-04 08-02-08,40702946364,6495,40754552290
alcatel,SjyO,96,-74,2024-09-04 08-00-54,40757126639,-20083,40798747767
alcatel,pGEMU,40,-103,2024-09-04 08-04-47,40737935696,31166,40705909705
alcatel,OsP,-119,-82,2024-09-04 08-04-51,40702537195,13693,40752056054
alcatel,uptHFa,-49,-64,2024-09-04 08-00-21,40719647060,-29023,40784859828
alcatel,rTsfL,21,21,2024-09-04 08-01-34,40775374552,29555,40744004626
alcatel,jfwr,91,9,2024-09-04 08-04-48,40724422597,-20442,40735421541
alcatel,SFlZb,-22,-127,2024-09-04 08-01-03,40787509947,-4175,40719285977
alcatel,fAM,4,-79,2024-09-04 08-04-32,40710896586,31457,40773885331
alcatel,bXQjMB,-6,-9,2024-09-04 08-03-56,40736803194,-6058,40715830531
alcatel,zaPaPl,13,85,2024-09-04 08-02-53,40722920136,10501,40722000107
alcatel,CtIQ,35,-36,2024-09-04 08-03-46,40790455637,-19963,40739367434
alcatel,EWrt,27,94,2024-09-04 08-03-02,40721732310,7070,40740721871
alcatel,sBDFn,88,26,2024-09-04 08-01-25,40727382654,31930,40788988048
alcatel,AqriGG,69,-117,2024-09-04 08-02-59,40788117181,3220,40785368114
alcatel,uaPKTv,-111,-5,2024-09-04 08-01-32,40786888678,-8241,40768953048
alcatel,wMA,85,99,2024-09-04 08-01-24,40732807436,-6317,40761966235
alcatel,sAR,-34,-28,2024-09-04 08-02-25,40758027027,21971,40778122883
alcatel,ueA,48,-43,2024-09-04 08-00-07,40718296286,28570,40748968138
alcatel,GULGy,46,18,2024-09-04 08-00-40,40725414388,-16253,40709253416
alcatel,ncpn,5,84,2024-09-04 08-03-34,40700974340,-27162,40717728803
alcatel,oxAU,28,127,2024-09-04 08-03-28,40713356771,-21836,40723013574
alcatel,vnCj,-30,-21,2024-09-04 08-01-29,40758894653,-17400,40719295859
alcatel,KDt,91,-103,2024-09-04 08-03-06,40713280606,8307,40784849291
alcatel,jZEPNF,-10,-50,2024-09-04 08-00-51,40766635611,-30925,40752031696
alcatel,GWDsc,-49,-71,2024-09-04 08-01-31,40764116595,-17389,40751485643
alcatel,DZBAQ,-43,116,2024-09-04 08-04-25,40715743920,28986,40721440004
alcatel,hRk,-55,111,2024-09-04 08-03-31,40798012378,4983,40774126962
alcatel,YIEA,27,90,2024-09-04 08-01-48,40786042262,-27392,40775704244
alcatel,enoNG,18,-114,2024-09-04 08-01-39,40796516109,-28380,40742818512
alcatel,zZj,-45,-78,2024-09-04 08-04-30,40788587330,-14368,40742510613
alcatel,BhLAR,114,0,2024-09-04 08-02-17,40764644233,-15132,40749230659
alcatel,HVlne,-100,69,2024-09-04 08-02-08,40746577697,10195,40799090182
alcatel,Mqou,-79,23,2024-09-04 08-01-31,40750665364,15996,40719573255
alcatel,ePv,95,-59,2024-09-04 08-01-45,40754818663,-27095,40769295917
alcatel,fMiPBK,-45,53,2024-09-04 08-02-41,40729211607,-25149,40710667368
alcatel,BQgvIz,-78,-4,2024-09-04 08-03-09,40715527955,-28559,40770775420
alcatel,zNKQCl,25,-87,2024-09-04 08-04-06,40788955266,-20740,40729428284
alcatel,PBuCm,-46,-114,2024-09-04 08-04-52,40734129765,-760,40737217313
alcatel,HppFQQ,116,82,2024-09-04 08-01-43,40763871522,-13585,40798342062
alcatel,kPC,72,-54,2024-09-04 08-00-45,40758670255,25096,40708582382
alcatel,VPqq,-58,58,2024-09-04 08-01-54,40774951881,6211,40763625388
alcatel,xgk,-89,-58,2024-09-04 08-03-32,40739594706,-27535,40762768440
alcatel,FbfER,-81,17,2024-09-04 08-01-41,40793708181,-6845,40751021884
alcatel,EYNNN,63,-39,2024-09-04 08-01-59,40724570383,-8332,40775081160
alcatel,FlkHNk,-119,-101,2024-09-04 08-02-32,40770570165,13323,40721991256
alcatel,fry,-80,69,2024-09-04 08-00-03,40718279250,20339,40780296691
alcatel,FxvKVX,-44,-98,2024-09-04 08-01-25,40782435981,8822,40733379440
alcatel,YGtdYa,61,-6,2024-09-04 08-00-51,40738777466,3837,40736883599
alcatel,UJJGlh,-99,2,2024-09-04 08-01-23,40702460705,16396,40752527255
alcatel,mCTiw,-110,3,2024-09-04 08-02-51,40731354802,18721,40764422517
alcatel,iftjz,-64,-80,2024-09-04 08-01-24,40707075970,-15304,40769836879
alcatel,CfXPAO,-21,-76,2024-09-04 08-01-35,40762040067,26144,40789989988
alcatel,UIAfLO,-22,49,2024-09-04 08-02-04,40733008205,29430,40751223694
alcatel,QiW,2,-116,2024-09-04 08-03-58,40760248077,19273,40734241961
alcatel,DaY,35,67,2024-09-04 08-02-45,40768112307,-31089,40707950735
alcatel,CRI,-74,-124,2024-09-04 08-03-32,40718811619,29725,40739807034
alcatel,VyDEpT,40,-29,2024-09-04 08-00-48,40743160809,11885,40747291316
alcatel,TrVCO,24,-62,2024-09-04 08-01-56,40708172240,-30267,40702433115
alcatel,bHXDTU,-40,3,2024-09-04 08-00-36,40773859178,-6740,40704152225
alcatel,bfDoA,7,103,2024-09-04 08-03-04,40779019689,9457,40777631158
alcatel,tYVcRg,116,76,2024-09-04 08-04-58,40711566845,-32098,40700223373
alcatel,mruOnR,-80,-25,2024-09-04 08-00-51,40795940703,5623,40764851841
alcatel,Obq,-88,-34,2024-09-04 08-02-19,40722408807,28569,40738335180
alcatel,RiYLi,112,-36,2024-09-04 08-00-03,40745184301,-31955,40745163096
alcatel,zWfYPq,-118,-43,2024-09-04 08-03-18,40730002734,8316,40728273225
alcatel,YJcBYr,123,16,2024-09-04 08-01-12,40772638086,-8771,40774527283
alcatel,NCEWC,105,-115,2024-09-04 08-04-19,40700020316,30383,40767045651
alcatel,FGjUw,-51,45,2024-09-04 08-04-55,40717750669,-32452,40773454985
alcatel,DFfjo,-39,-105,2024-09-04 08-03-03,40793260036,24561,40726170630
alcatel,pTpD,-88,57,2024-09-04 08-01-25,40724911439,5573,40703866532
alcatel,TRg,1,-14,2024-09-04 08-04-52,40792216393,19106,40767400845
alcatel,hfINwZ,123,-40,2024-09-04 08-02-23,40717530592,-6161,40765610441
alcatel,qPL,12,-117,2024-09-04 08-04-38,40727922894,-2640,40741800596
alcatel,BFI,84,-49,2024-09-04 08-01-34,40701545337,31349,40723635623
alcatel,rkyq,69,-126,2024-09-04 08-00-55,40737639169,7609,40740775159
alcatel,SsKto,-31,115,2024-09-04 08-01-10,40784326782,15679,40733448723
alcatel,EQCMcr,70,-60,2024-09-04 08-02-12,40745778016,-18692,40701915362
alcatel,DLat,49,-102,2024-09-04 08-01-29,40718626640,-29183,40744712830
alcatel,vSGO,68,1,2024-09-04 08-01-08,40747842753,7252,40716326234
alcatel,APDZNu,1,-33,2024-09-04 08-02-35,40729226680,-19187,40735514121
alcatel,yrIHYf,15,33,2024-09-04 08-01-31,40709739555,-17815,40728240453
alcatel,rnkRIR,49,-70,2024-09-04 08-02-07,40759244774,14854,40783543923
alcatel,jaFX,103,-60,2024-09-04 08-01-30,40779607548,-20632,40786637617
alcatel,tNhv,-121,-77,2024-09-04 08-04-34,40769483062,11629,40767871896
alcatel,lafgnn,-24,-61,2024-09-04 08-03-42,40774056823,-23555,40778305612
alcatel,gyIV,49,-26,2024-09-04 08-03-55,40714939211,-17464,40712920119
alcatel,VCqvBn,82,-81,2024-09-04 08-03-24,40782566177,1741,40761903210
alcatel,uJBU,-71,-28,2024-09-04 08-03-36,40703151076,-20455,40703796152
