src,record_type,start_date,duration,record_length,ano,record_number,call_reference,bno
nokia,108,2024-09-03 22-50-10,3249,-24,40733085658,-123930236,gpUovSmi,40763441496
nokia,71,2024-09-03 22-52-50,-15999,26,40701279710,-857228716,GvIVBLcy,40728396293
nokia,-77,2024-09-03 22-51-25,-18083,122,40727712313,297209264,tmseeoAU,40741497175
nokia,-18,2024-09-03 22-53-01,-5541,113,40770192903,1154517150,RWSqqyMK,40777801382
nokia,68,2024-09-03 22-52-25,-516,81,40741138840,-158637969,mcNrWCtR,40747729575
nokia,112,2024-09-03 22-52-58,32531,-77,40717855553,-454696431,mwxZsOHg,40798214953
nokia,106,2024-09-03 22-54-25,-7526,118,40758208210,-185702542,xpZBuKgp,40738547798
nokia,-7,2024-09-03 22-54-29,11875,-40,40755763933,-105777317,stoCYpfz,40773667958
nokia,115,2024-09-03 22-52-53,-4744,-118,40773273408,1559520202,TmwkksLr,40760276937
nokia,23,2024-09-03 22-54-24,-5205,-10,40758798234,-2013287105,lpYrlioq,40746303598
nokia,-6,2024-09-03 22-53-21,23955,80,40743794259,-1101557804,tyhjRLdn,40775205244
nokia,48,2024-09-03 22-54-53,26411,-14,40703919123,1953528329,RnMclPtg,40796919867
nokia,123,2024-09-03 22-54-34,-16961,-107,40786570476,29027184,UojZkMmU,40793777575
nokia,97,2024-09-03 22-50-21,-24751,55,40726556300,981943285,ORcMbeyJ,40748335410
nokia,101,2024-09-03 22-51-01,17985,-89,40749978132,-430356044,TYdiqAYp,40785318537
nokia,-4,2024-09-03 22-50-09,4411,117,40786032368,559924872,zvfdujYl,40755044216
nokia,-60,2024-09-03 22-50-09,-17391,111,40723612937,-2140489480,xobjVqkU,40754234695
nokia,118,2024-09-03 22-51-30,-26531,-5,40727511292,-2011946641,hfsvbtrG,40754986890
nokia,34,2024-09-03 22-51-12,27094,85,40711406702,956016880,KITlOoXe,40726418207
nokia,51,2024-09-03 22-54-18,11664,100,40761393126,2072564883,rGSfBbaW,40755649564
nokia,29,2024-09-03 22-54-03,-30753,64,40746965468,-607942901,vKJSGEOC,40723895332
nokia,69,2024-09-03 22-53-11,-13123,99,40774002910,-2074490549,NRmaRrci,40797187581
nokia,-121,2024-09-03 22-50-11,-2681,-18,40758702733,-443466828,UYjpFOPu,40734988565
nokia,35,2024-09-03 22-53-20,-2222,-5,40723360902,-564327662,suebvbGX,40738739659
nokia,-101,2024-09-03 22-52-41,6403,83,40704622040,-50942985,trXCoOSt,40753480890
nokia,109,2024-09-03 22-53-41,30777,124,40777236799,1369334300,BVLPoaqC,40727291269
nokia,17,2024-09-03 22-53-03,8931,116,40701996020,1651672153,pxJWuyNl,40723570721
nokia,-40,2024-09-03 22-52-24,-1549,10,40729688541,619440878,SylbnuXd,40700517994
nokia,77,2024-09-03 22-52-12,9084,33,40719182207,-1495272373,AqJRpWKB,40747761095
nokia,-14,2024-09-03 22-54-31,2507,20,40712300648,290352018,NGCSPcSa,40745188008
nokia,-87,2024-09-03 22-52-35,-31946,-85,40715328629,-436967953,PnrLQzDt,40738004946
nokia,-16,2024-09-03 22-52-23,30582,28,40767994269,-580054497,dwZPtRip,40719188150
nokia,32,2024-09-03 22-52-49,24657,64,40725416065,1259323577,eKvAwDVD,40750807279
nokia,-11,2024-09-03 22-50-37,2263,-110,40760290528,-910856600,NnWoEuEw,40771620378
nokia,72,2024-09-03 22-50-27,-9784,-47,40710044786,-1128076955,uWXSUvQJ,40716594665
nokia,98,2024-09-03 22-50-20,-7144,71,40711149482,2038976975,mAtUOzih,40793729946
nokia,-53,2024-09-03 22-53-48,-10682,5,40772249682,781501382,xHFOwrqA,40780008439
nokia,-48,2024-09-03 22-50-08,10744,-40,40794650658,-1053240273,mrtjkPsJ,40785123920
nokia,61,2024-09-03 22-52-43,585,119,40784814300,-1624203893,lAssKlKB,40735052338
nokia,106,2024-09-03 22-54-16,5401,56,40762107267,1186547545,pMvWwzwa,40724369573
nokia,-51,2024-09-03 22-53-46,31251,77,40749230879,216178323,sskoMuJP,40728971255
nokia,-9,2024-09-03 22-52-20,-25341,-107,40768631793,-1262025631,yQQuoBTH,40744599415
nokia,115,2024-09-03 22-52-06,27019,-114,40783480846,1195791005,EhSoUYrS,40763511132
nokia,-125,2024-09-03 22-52-59,30594,-70,40746638417,1983571692,ywIqZgGR,40752156537
nokia,-33,2024-09-03 22-51-46,872,124,40784350967,-964534546,NyvUVmVy,40727701042
nokia,-92,2024-09-03 22-51-56,28462,-42,40721537630,759143541,LmQLQwly,40792725476
nokia,48,2024-09-03 22-54-25,14801,-12,40796869131,1495411092,GicyBgyG,40752779591
nokia,94,2024-09-03 22-52-57,-15121,-128,40790517282,-12901865,WgXahTPo,40789061491
nokia,-35,2024-09-03 22-54-48,4898,-113,40768676487,-1928896850,kPkvJZCQ,40720959516
nokia,85,2024-09-03 22-54-38,28778,-97,40755040673,-548587815,VypafBJZ,40731830097
nokia,-98,2024-09-03 22-53-53,-13374,48,40704181851,-282959914,BNLryfXj,40795067645
nokia,1,2024-09-03 22-52-42,2371,-15,40772775270,-714531695,bABhNkDD,40780320897
nokia,-55,2024-09-03 22-51-44,-19332,34,40779909556,1501426069,QHhWlIde,40781504046
nokia,-95,2024-09-03 22-50-55,25456,98,40750285894,1012506069,uPtUAvyX,40701339356
nokia,-57,2024-09-03 22-53-16,-27412,-16,40707724072,-78114347,vuZoImGU,40760469213
nokia,-92,2024-09-03 22-51-12,-3942,23,40709271090,-1842631277,qqVRJIKY,40788553034
nokia,-73,2024-09-03 22-52-26,2406,-73,40790297091,1289829526,RkzSUgXr,40730803215
nokia,-37,2024-09-03 22-53-29,-12125,18,40790814284,242870439,agDaIuQy,40776549780
nokia,-37,2024-09-03 22-53-16,-7654,-108,40701744254,-89969462,vTuRzCRz,40763237345
nokia,94,2024-09-03 22-53-51,-9454,-57,40788873536,419400972,LidtwGIU,40790161123
nokia,14,2024-09-03 22-54-14,27594,-19,40784085404,-1751592820,xhQaKBss,40797193827
nokia,-50,2024-09-03 22-50-11,18948,0,40719256508,981202824,kXIbLQWB,40792713381
nokia,107,2024-09-03 22-52-03,24476,-33,40745688491,2112658278,JXGjZYFP,40762237775
nokia,87,2024-09-03 22-54-55,-17270,84,40773309105,-703008010,WwwSgjAY,40712397787
nokia,77,2024-09-03 22-51-35,-25154,79,40733698363,-241324179,kQlTXSxb,40706724719
nokia,-98,2024-09-03 22-50-23,-23829,-113,40725829324,-258881994,BjAaCmpA,40746461828
nokia,-33,2024-09-03 22-50-23,-28539,-9,40725768393,-2090706619,gSBhVzkY,40771376169
nokia,-59,2024-09-03 22-54-39,18723,16,40788533354,540059171,PwVcojIT,40739298549
nokia,13,2024-09-03 22-53-19,-4629,-100,40747429459,1555623394,WszJzDLu,40732449035
nokia,80,2024-09-03 22-51-23,-16209,-105,40712648741,1788121055,UOuTgmFX,40711096845
nokia,40,2024-09-03 22-52-39,-26656,22,40700658149,1251728318,dWlRHhJn,40764019879
nokia,-2,2024-09-03 22-50-09,19793,8,40786077985,-1271459597,TPEafsHU,40715344740
nokia,7,2024-09-03 22-51-59,22035,76,40790679509,58556592,VmfzjPeU,40744684738
nokia,50,2024-09-03 22-50-08,-25844,-92,40785052382,1216270303,lARJDNwe,40743184994
nokia,36,2024-09-03 22-53-55,571,-87,40727197691,1808532820,mtrxEZLC,40714253821
nokia,-84,2024-09-03 22-53-48,-2493,64,40706022124,-1841110333,MVynPChe,40748057553
nokia,-40,2024-09-03 22-52-13,1503,-98,40717279602,337768967,LGpWlAFo,40724651910
nokia,99,2024-09-03 22-50-19,15706,-36,40760587157,710605745,hZnBFcgY,40725111869
nokia,-44,2024-09-03 22-54-39,31658,-98,40748107561,631251305,iDByKeZS,40754345614
nokia,102,2024-09-03 22-51-41,-29926,12,40734379416,-1957230859,ulfuaeQU,40709337795
nokia,-82,2024-09-03 22-53-20,5139,-54,40713457061,-17697706,SVIVJtsO,40790508764
nokia,-47,2024-09-03 22-52-26,9849,122,40758454438,1972309321,TLVPHslW,40706823559
nokia,75,2024-09-03 22-54-25,3413,70,40715576682,-1634615794,sqQOyZMM,40799425098
nokia,-94,2024-09-03 22-52-15,16471,33,40751648468,-1577405311,chLtTjDb,40735096403
nokia,-22,2024-09-03 22-54-13,-11364,71,40736812680,1799703785,ShLUJVJu,40737538071
nokia,-6,2024-09-03 22-52-45,-727,-34,40753351979,-1763173946,iXmiUiJP,40720291373
nokia,48,2024-09-03 22-54-58,6716,-18,40734018931,2103535878,aCGCFwbL,40739700671
nokia,6,2024-09-03 22-50-26,7013,60,40751631232,-707001120,rDtVeDPF,40705174884
nokia,27,2024-09-03 22-52-00,26966,-14,40767463667,-451163671,MnHaozmr,40732870837
nokia,-98,2024-09-03 22-51-42,-5485,-41,40774741615,-669723864,NXzavJnJ,40712968376
nokia,54,2024-09-03 22-52-16,-20004,45,40784953846,-1722354531,eBahScFF,40721322179
nokia,86,2024-09-03 22-52-32,16421,-11,40748317992,335026487,PZpInqFI,40781930445
nokia,96,2024-09-03 22-53-22,14314,120,40734420194,1100040354,AzBDWPuH,40741069594
nokia,43,2024-09-03 22-51-44,-427,-99,40757820800,-2063633099,huSJXhPO,40731428273
nokia,-30,2024-09-03 22-53-47,26991,27,40790953753,-295905369,otdDyYnX,40708665594
nokia,2,2024-09-03 22-52-28,-18475,-12,40760410894,1017383118,usivXmzr,40721478184
nokia,-76,2024-09-03 22-53-33,-19471,67,40785594296,1465669567,CTttBtPY,40751463706
nokia,51,2024-09-03 22-54-45,973,-65,40778957850,275436274,HxlkTqPt,40773178520
nokia,93,2024-09-03 22-54-45,19198,-100,40733316506,404656569,BUNtntef,40766480225
nokia,33,2024-09-03 22-54-36,-1898,-20,40777771592,319348208,geJDrJtr,40740470427
nokia,17,2024-09-03 22-52-51,-28845,6,40704248428,1308452900,wYPCaKph,40753470280
nokia,52,2024-09-03 22-54-05,-14305,-44,40784125110,-1733576520,wIJTqhkF,40795408233
nokia,2,2024-09-03 22-50-04,2657,-8,40780944859,-1413107541,dwzrkhRS,40710419030
nokia,-13,2024-09-03 22-50-48,-15328,67,40768324306,-1701704125,kxahRAKB,40776605233
nokia,102,2024-09-03 22-50-52,-5690,-32,40709958782,-1348403667,mXvkREqO,40761987115
nokia,80,2024-09-03 22-50-54,11166,-36,40781326340,-837505489,kROWQmQx,40759077692
nokia,-64,2024-09-03 22-51-02,18233,-58,40746947862,1760571172,HxYOgBbe,40759062314
nokia,37,2024-09-03 22-54-10,2553,22,40721829842,-368530807,VVnaYbZw,40754523840
nokia,53,2024-09-03 22-50-05,-32491,-86,40733660145,1436913862,pVKhbhyP,40722245954
nokia,-99,2024-09-03 22-50-45,-7543,-87,40729895028,-463709608,zbHzhpay,40798197336
nokia,72,2024-09-03 22-51-05,-32255,-10,40783198605,385072516,PXvcKMMb,40741567394
nokia,25,2024-09-03 22-54-34,-14298,-84,40733869627,-2014582365,CSwSfbnX,40729865668
nokia,-75,2024-09-03 22-53-49,-9489,-29,40742349277,522811793,sPuCwAym,40746035303
nokia,106,2024-09-03 22-50-18,13584,-114,40726645710,1004420496,tCcHhpgu,40727306268
nokia,82,2024-09-03 22-51-28,23469,113,40701892254,418419493,lItHlRUL,40706311557
nokia,42,2024-09-03 22-54-47,-22880,51,40765140492,1941945234,PeIZrvGt,40701408819
nokia,23,2024-09-03 22-51-20,-6763,-31,40783251419,-1287798835,hdGZSsEE,40701900015
nokia,-90,2024-09-03 22-54-49,-21325,-14,40751394368,-1362604712,veFMryVo,40730641095
nokia,35,2024-09-03 22-50-53,202,-83,40794247574,-2112706905,ZceAwWNi,40739716753
nokia,-115,2024-09-03 22-51-27,-15854,31,40767476681,994559554,faIFxyms,40730417396
nokia,21,2024-09-03 22-54-12,26307,122,40700189529,1840890672,gzbPUzZU,40788413341
nokia,49,2024-09-03 22-50-27,-14562,-106,40742321583,736642690,MpDcroth,40701447993
nokia,-46,2024-09-03 22-51-50,-6071,-34,40739325515,-1919943314,wsFpQHYi,40792978991
nokia,200,2024-09-03 22-52-34,-6109,88,40702784334,-1693784919,foQboKHF,40774061798
nokia,-116,2024-09-03 22-50-17,28150,87,40703211306,-397474862,TEaFTUFg,40710229705
nokia,71,2024-09-03 22-55-00,-4527,120,40729264806,2055602531,eSRbORgy,40738098689
nokia,31,2024-09-03 22-54-04,-30391,62,40764283228,301918995,SNDbOsMA,40781877394
nokia,62,2024-09-03 22-51-48,-4913,115,40776367428,1582840392,pWroYHAz,40711915698
nokia,75,2024-09-03 22-51-37,17601,120,40715279717,-23051186,TNzsOdTh,40763035493
nokia,-67,2024-09-03 22-50-25,-7393,-27,40791320382,-1191025923,jxzlWAra,40712436486
nokia,61,2024-09-03 22-54-32,18037,113,40744118092,1682088299,FsqhjLMa,40774564188
nokia,29,2024-09-03 22-54-35,9681,-113,40715037336,47847734,EoqBYHde,40741601312
nokia,-123,2024-09-03 22-50-09,-7950,-85,40764596666,-2031738333,zSbUYOSF,40766587965
nokia,-1,2024-09-03 22-53-18,-14589,87,40752330778,279975031,udQMedjS,40715706042
nokia,-3,2024-09-03 22-53-56,14871,108,40743772226,-1540902632,ptGtpjzm,40731717742
nokia,54,2024-09-03 22-52-39,20970,-50,40716576069,-2133182049,lYTlsJoY,40787649129
nokia,-94,2024-09-03 22-50-10,7831,41,40709238013,-112129040,CinXRtNn,40741272638
nokia,-26,2024-09-03 22-53-39,13161,57,40748715353,1390361964,GvklcEvy,40762077771
nokia,15,2024-09-03 22-52-38,29341,28,40705115629,1257356345,aQqiEUqq,40768500537
nokia,-1,2024-09-03 22-50-26,-20234,-11,40703583846,-737049741,llYnQrwh,40746513891
nokia,109,2024-09-03 22-50-13,21169,0,40712209049,-1638712037,TtADfoJX,40701528105
nokia,-84,2024-09-03 22-52-13,19080,36,40794634141,595426517,ncPJRujX,40785356485
nokia,97,2024-09-03 22-52-38,-20922,46,40759559866,-1770226889,LOVFGyGA,40744164917
nokia,-68,2024-09-03 22-50-33,-3946,37,40774885412,144167437,PxUsAARr,40738144856
nokia,-108,2024-09-03 22-54-22,-8663,-2,40700664187,-1641057702,tcYvIWuK,40725160385
nokia,-64,2024-09-03 22-50-27,-20751,-16,40733987080,-1301136822,aFuYDOti,40710364160
nokia,-74,2024-09-03 22-54-45,-12913,-59,40700242998,-1378157288,mstiigDB,40734763053
nokia,-45,2024-09-03 22-53-14,-27787,-19,40778922325,-1766487882,rWwcIWAm,40703779791
nokia,22,2024-09-03 22-52-59,31899,64,40713271692,-1980933571,eNTAACnD,40720795159
nokia,-66,2024-09-03 22-51-09,-9732,40,40755020953,-1094686378,XzaTpIEe,40705974517
nokia,27,2024-09-03 22-51-11,8259,-63,40703396563,-2098979767,HzWQcOEG,40781939266
nokia,4,2024-09-03 22-54-54,-31291,45,40750977967,-881358445,LiBocWfo,40781907180
nokia,17,2024-09-03 22-50-56,4517,-85,40733918019,-1543871742,KMYEFsrE,40778528294
nokia,54,2024-09-03 22-50-15,-6524,-20,40781823104,-1465786460,KstcpHeQ,40731864233
nokia,16,2024-09-03 22-53-36,-14967,-40,40724643838,-2045636446,mcWZptCF,40728177574
nokia,24,2024-09-03 22-52-47,-22410,-118,40770896657,506788937,rLzXGZMH,40741751677
nokia,-104,2024-09-03 22-51-44,-10664,105,40767759540,830415877,LJDihmKd,40758593105
nokia,59,2024-09-03 22-54-11,29839,-25,40721676133,351442620,udnpkNRB,40727710487
nokia,34,2024-09-03 22-52-14,-28199,25,40779714827,-1621137940,unnIMGez,40720537528
nokia,-94,2024-09-03 22-50-10,-15220,-64,40791023749,72309287,hWgIWNmr,40701336136
nokia,-80,2024-09-03 22-52-24,17300,22,40752697155,1578241781,JtTdFMNU,40783711180
nokia,-112,2024-09-03 22-50-14,1403,127,40734418443,1039384934,krIyIxQn,40733593539
nokia,72,2024-09-03 22-52-23,20467,67,40788290270,-766203919,nZJrtNCm,40744963499
nokia,-55,2024-09-03 22-50-08,3012,-122,40717367251,-1309550867,OaLMvWBg,40763551011
nokia,-118,2024-09-03 22-51-48,-14521,-117,40751698394,1788526238,oECPUWvi,40784167500
nokia,107,2024-09-03 22-51-52,12175,100,40714286826,-1661559966,tzQIpMne,40776696415
nokia,39,2024-09-03 22-54-54,-25690,115,40717128704,1564088056,mhdGicIg,40765766458
nokia,13,2024-09-03 22-51-59,-13277,-55,40705615242,1550514201,sZgyjRhF,40776539895
nokia,-40,2024-09-03 22-51-33,-10667,-27,40789959873,1617539739,ReKZMMgh,40757211911
nokia,-111,2024-09-03 22-53-42,18967,-114,40712890162,-2001290488,BmlYJzXa,40744314681
nokia,-38,2024-09-03 22-54-11,18414,67,40733482201,-599185702,KlpKsMbY,40754568292
nokia,59,2024-09-03 22-54-35,-9742,39,40730279159,549510259,nLohjVEQ,40713449033
nokia,-16,2024-09-03 22-50-46,-15414,4,40771835639,-501737782,zytBzUzR,40786828183
nokia,40,2024-09-03 22-54-31,5242,-59,40707253084,1221883422,uZNUbQrp,40791055629
nokia,58,2024-09-03 22-53-51,7371,69,40778757711,1526969379,mFQTTQmV,40759521923
nokia,-14,2024-09-03 22-50-16,12671,102,40718263033,-543119861,bbWgdoeF,40796034949
nokia,-91,2024-09-03 22-53-17,32348,-60,40702149996,-631252609,gDDHlaQR,40799620771
nokia,85,2024-09-03 22-51-00,-140,120,40704020693,404746013,SGzMPItX,40767284781
nokia,34,2024-09-03 22-53-17,-14810,0,40797798520,-1371591921,aZyRuHWn,40790032035
nokia,123,2024-09-03 22-51-48,12991,-72,40730498558,752087240,kyvMtxTQ,40787444248
nokia,30,2024-09-03 22-53-26,31019,73,40781930021,-613339743,JYwVVGMI,40779590101
nokia,-72,2024-09-03 22-51-35,-32766,-43,40784212743,1025683282,GhHhIiTZ,40780182041
nokia,-80,2024-09-03 22-50-50,5057,2,40702414898,71854656,YBLSksOo,40753204052
nokia,63,2024-09-03 22-53-29,3723,79,40766188597,-886005263,cXMQLlxc,40729477950
nokia,-114,2024-09-03 22-53-26,14750,58,40771551067,-431533701,pdFYKbFN,40724510371
nokia,93,2024-09-03 22-53-37,11478,10,40747657502,1981774817,BhpiXTZm,40750541314
nokia,112,2024-09-03 22-53-48,-30181,61,40788791750,-1471414920,IedPldeU,40753417235
nokia,86,2024-09-03 22-52-39,-24452,-17,40773549797,-1130040580,YxxnPhiF,40731095403
nokia,-3,2024-09-03 22-51-41,-31095,-7,40709031831,1982186299,oetuboOL,40733744617
nokia,-44,2024-09-03 22-50-27,1856,-34,40767087020,-1101436126,lwRkOdjU,40780821742
nokia,-11,2024-09-03 22-52-00,-23024,123,40705104222,-486386431,FkvujPVx,40785558343
nokia,-14,2024-09-03 22-52-23,-3732,-60,40702634323,-521365392,iTdhzDlw,40721523470
nokia,113,2024-09-03 22-51-17,4220,-94,40773629184,-608232720,uzLfmcom,40782248489
nokia,111,2024-09-03 22-52-44,24807,-103,40727434288,2107409543,yrONJQWt,40736293275
nokia,-30,2024-09-03 22-52-16,-29870,-8,40736179810,2048927576,KilOjblt,40701115189
nokia,11,2024-09-03 22-54-54,2791,-108,40735920115,-451085535,PhyvWxjF,40789042700
nokia,59,2024-09-03 22-51-16,-10031,-68,40772348267,-956929914,fqXIafLb,40728846767
nokia,-76,2024-09-03 22-50-27,-6938,-67,40781149897,-1591343885,bvoBWpTc,40703659590
nokia,-97,2024-09-03 22-53-35,9798,74,40780320298,2144989483,ICdbVYqp,40748106521
nokia,-91,2024-09-03 22-52-26,-24245,-117,40706283422,852779505,ATMJnhhY,40703384632
nokia,107,2024-09-03 22-50-49,-5524,-67,40710020849,-1711102179,ndGDTRbo,40712039192
nokia,73,2024-09-03 22-50-47,2658,-8,40792533187,-1214077174,atJKwsfG,40736480235
nokia,119,2024-09-03 22-51-27,-13424,45,40727201767,-812351826,BohwmVHS,40791617284
nokia,-71,2024-09-03 22-51-37,-11116,28,40714655752,572670276,ZYtQZdjt,40774710899
nokia,11,2024-09-03 22-50-03,23819,4,40719998141,-1245230384,KaUMoPuD,40776073446
nokia,13,2024-09-03 22-54-49,-12122,-68,40721627470,-2114095004,IoKHWulV,40782980843
nokia,-108,2024-09-03 22-53-32,31799,25,40794365926,-1332975130,IdYSCjrG,40774789259
