src,idapp,t1,ncu,start_date,ano,duration,bno
alcatel,pzQu,48,33,2024-09-04 09-59-03,40729460847,-9978,40730481617
alcatel,luusP,25,-71,2024-09-04 09-55-39,40711098693,-9576,40799037277
alcatel,jqnt,-2,99,2024-09-04 09-59-51,40722584230,-1161,40740306970
alcatel,qHEdE,79,-108,2024-09-04 09-57-32,40785882401,15704,40740965681
alcatel,ySv,12,84,2024-09-04 09-58-18,40731757595,24521,40750718661
alcatel,nzuC,-25,104,2024-09-04 09-55-27,40775688610,4727,40777333527
alcatel,Jxr,-66,48,2024-09-04 09-56-22,40784555526,1326,40769605446
alcatel,NymSfa,-97,78,2024-09-04 09-59-13,40756226341,-17765,40779506573
alcatel,sNW,-40,-79,2024-09-04 09-56-33,40725112404,22961,40798698709
alcatel,AOwiKe,-18,72,2024-09-04 09-57-53,40707887317,-17422,40773741570
alcatel,ZexZXR,31,86,2024-09-04 09-55-28,40752837263,31835,40791167297
alcatel,GQBixN,108,48,2024-09-04 09-58-54,40758607987,-23325,40748361297
alcatel,ZPa,-89,100,2024-09-04 09-55-06,40769110409,27304,40729398194
alcatel,IZHCz,117,-67,2024-09-04 09-57-46,40760770340,23388,40739906349
alcatel,mpIfA,-12,-93,2024-09-04 09-59-03,40720726056,19324,40776944537
alcatel,GFg,74,69,2024-09-04 09-58-30,40723599383,-2785,40749630768
alcatel,Sydcc,-110,-43,2024-09-04 09-57-29,40713049662,30357,40768775607
alcatel,EGX,-43,-47,2024-09-04 09-57-01,40778831755,3144,40790775592
alcatel,lRu,-5,-32,2024-09-04 09-55-29,40711756657,10716,40711008354
alcatel,xgzNLj,96,45,2024-09-04 09-59-42,40741454280,17903,40757285642
alcatel,RPnun,-37,6,2024-09-04 09-59-05,40787908943,-22288,40770069038
alcatel,RDE,-4,-16,2024-09-04 09-56-18,40773913480,15971,40780475037
alcatel,aUwn,-59,86,2024-09-04 09-58-56,40784505665,15719,40793836732
alcatel,YeRZX,-100,-98,2024-09-04 09-55-05,40765235527,14648,40710761372
alcatel,RBq,-93,-34,2024-09-04 09-59-41,40712809393,361,40703490625
alcatel,pHp,-45,67,2024-09-04 09-59-35,40756277218,-17057,40780494658
alcatel,cGfL,17,-6,2024-09-04 09-58-24,40757199440,15965,40792084961
alcatel,bQZDh,19,-47,2024-09-04 09-58-45,40774115178,21674,40721660999
alcatel,nZtT,50,-61,2024-09-04 09-59-41,40740734219,-7199,40791492400
alcatel,dmfyv,125,71,2024-09-04 09-57-00,40702164126,-19998,40729986113
alcatel,bKw,124,84,2024-09-04 09-59-26,40792436483,3970,40733436542
alcatel,ECox,78,-32,2024-09-04 09-57-09,40781539064,30253,40790704598
alcatel,cdF,49,-15,2024-09-04 09-56-23,40765400394,786,40731068751
alcatel,uOUT,28,-16,2024-09-04 09-58-12,40798847755,3181,40734800545
alcatel,uUo,66,-45,2024-09-04 09-59-24,40736168696,22928,40715868596
alcatel,NFrogf,25,-98,2024-09-04 09-59-16,40795625012,-14351,40788617657
alcatel,WfGtGp,91,-59,2024-09-04 09-56-36,40712963268,6171,40713395820
alcatel,ZYk,83,-13,2024-09-04 09-58-08,40716632798,-11938,40750815638
alcatel,eZTZ,-54,115,2024-09-04 09-59-40,40766358420,-5796,40763699874
alcatel,daphI,111,-115,2024-09-04 09-59-35,40732337857,23132,40702111129
alcatel,NHCy,-85,-72,2024-09-04 09-56-34,40704660370,12228,40719944145
alcatel,IrmB,-96,99,2024-09-04 09-56-10,40788189007,-27232,40713204007
alcatel,mpveGP,81,7,2024-09-04 09-58-44,40796951184,-5507,40703959216
alcatel,nDA,2,20,2024-09-04 09-56-21,40793657396,26821,40718602057
alcatel,mKFpNh,90,-26,2024-09-04 09-59-32,40756371539,-10154,40790433536
alcatel,hJwCt,-71,-126,2024-09-04 09-58-40,40713119044,-25461,40705469130
alcatel,zGTKg,-42,42,2024-09-04 09-56-18,40758761535,-10886,40743850132
alcatel,ajoU,19,65,2024-09-04 09-57-43,40700147771,-17231,40753500541
alcatel,uNh,-82,-97,2024-09-04 09-59-25,40780536412,-26056,40719372434
alcatel,zVIYyn,-39,-106,2024-09-04 09-58-15,40734746181,-28770,40792153629
alcatel,CqcKf,-67,71,2024-09-04 09-58-12,40770549506,-13049,40735483472
alcatel,Hubi,94,-37,2024-09-04 09-56-37,40743426889,2340,40746073061
alcatel,YzMEne,-3,49,2024-09-04 09-56-20,40741407943,-6589,40701590112
alcatel,fbhXuA,124,-53,2024-09-04 09-59-57,40700446801,-2644,40754367260
alcatel,wHBNt,117,32,2024-09-04 09-59-01,40728910939,-28284,40778525917
alcatel,pzWIHM,-41,3,2024-09-04 09-58-50,40751963432,-18598,40781355601
alcatel,eiQ,87,-35,2024-09-04 09-55-23,40741829953,-31940,40725978677
alcatel,oSxC,-56,110,2024-09-04 09-57-33,40707542186,-14161,40773876057
alcatel,KFZd,51,29,2024-09-04 09-56-12,40777085967,6664,40733561021
alcatel,FPM,27,114,2024-09-04 09-55-07,40748450676,-871,40725564821
alcatel,HtM,-53,63,2024-09-04 09-58-07,40721789836,31743,40785284490
alcatel,RlTp,123,-13,2024-09-04 09-57-54,40730900852,18141,40759939068
alcatel,uEy,53,80,2024-09-04 09-57-40,40776881991,28418,40706092423
alcatel,vfIlF,-15,64,2024-09-04 09-55-43,40744618319,-11525,40712116713
alcatel,mGm,110,86,2024-09-04 09-56-19,40704626101,29266,40738988023
alcatel,YJSqSw,72,-66,2024-09-04 09-55-47,40713118548,29528,40729720961
alcatel,RFf,-106,-73,2024-09-04 09-55-19,40799281024,19273,40742736167
alcatel,zUbH,-90,63,2024-09-04 09-57-47,40782201194,-20132,40765632517
alcatel,bYcTxR,-85,-55,2024-09-04 09-56-01,40716804236,-2733,40701863593
alcatel,OYjx,-104,-79,2024-09-04 09-59-29,40764390799,-19539,40783492671
alcatel,Tfdsr,-94,-101,2024-09-04 09-58-53,40711007282,9523,40701718446
alcatel,esRI,33,-111,2024-09-04 09-58-31,40791974190,24748,40728264027
alcatel,HXZQ,26,68,2024-09-04 09-56-29,40794718633,-11869,40766766229
alcatel,KDrHv,33,108,2024-09-04 09-55-10,40744415201,-30893,40776184138
alcatel,lCDCdS,99,-110,2024-09-04 09-58-51,40727140881,21236,40748254801
alcatel,lbe,-7,99,2024-09-04 09-57-55,40700959331,-7548,40769090959
alcatel,VUW,113,-122,2024-09-04 09-57-10,40771068753,6445,40797123728
alcatel,xxdJbL,-6,27,2024-09-04 09-58-24,40737494233,6694,40776753162
alcatel,lTR,-52,125,2024-09-04 09-56-10,40739396384,-16451,40747037054
alcatel,Jpd,76,-38,2024-09-04 09-59-39,40762105616,-238,40727921774
alcatel,dlP,28,-21,2024-09-04 09-57-17,40795188820,25947,40737664044
alcatel,NriVrW,36,105,2024-09-04 09-55-44,40719340523,8829,40783758440
alcatel,rUiWj,86,-102,2024-09-04 09-59-57,40772902661,-11469,40708921794
alcatel,FuKy,-4,24,2024-09-04 09-56-19,40700408924,-19455,40794495996
alcatel,jHv,-102,42,2024-09-04 09-56-40,40790724190,-31635,40707569834
alcatel,LEap,-104,12,2024-09-04 09-57-16,40754362048,-21324,40737166874
alcatel,YIQ,113,-33,2024-09-04 09-57-25,40785324402,8000,40731496142
alcatel,GCrKy,115,-54,2024-09-04 09-57-52,40787573981,16875,40711821368
alcatel,rkgnj,-21,-33,2024-09-04 09-56-42,40767296493,2415,40767348064
alcatel,GNSgIV,29,-7,2024-09-04 09-55-33,40799407747,-23814,40719479768
alcatel,HGOYg,58,-113,2024-09-04 09-59-28,40739848173,10678,40791788457
alcatel,POj,-87,-15,2024-09-04 09-55-03,40794348182,-18748,40786513252
alcatel,MwJQ,18,-114,2024-09-04 09-56-36,40740814085,-29093,40719358053
alcatel,dmubqT,-32,-4,2024-09-04 09-55-21,40776440952,2889,40775432177
alcatel,hPfd,48,65,2024-09-04 09-57-46,40760337106,-5962,40798773078
alcatel,GbJZ,-48,91,2024-09-04 09-58-57,40787566952,-22517,40711371117
alcatel,pizJaK,82,-43,2024-09-04 09-58-46,40742658249,-9737,40779225475
alcatel,byNXEc,-113,-24,2024-09-04 09-57-03,40772967257,30877,40772898514
alcatel,Sdlwq,-49,-24,2024-09-04 09-58-54,40779286051,15545,40740517355
alcatel,XVb,98,22,2024-09-04 09-57-50,40763461065,6709,40757135321
alcatel,RoKv,64,-79,2024-09-04 09-55-33,40724975445,21357,40788947771
alcatel,rfEX,12,-98,2024-09-04 09-57-12,40786700024,31533,40713965165
alcatel,rAxbQ,-90,69,2024-09-04 09-56-42,40749346297,26468,40792626834
alcatel,EvECKa,29,-30,2024-09-04 09-55-17,40712204107,22757,40793239938
alcatel,jZRB,31,-78,2024-09-04 09-59-44,40778974820,17540,40779832330
alcatel,HPo,0,-34,2024-09-04 09-56-41,40769184430,29273,40761407163
alcatel,zAvjUj,94,-124,2024-09-04 09-59-01,40741662641,-26120,40712682151
alcatel,IuX,90,-59,2024-09-04 09-57-42,40708553235,-21163,40716974131
alcatel,ZZj,-81,75,2024-09-04 09-55-50,40795573363,-1510,40718936946
alcatel,GJrzgW,-110,-118,2024-09-04 09-57-41,40730816852,12211,40783922089
alcatel,yCbPhg,-14,-105,2024-09-04 09-56-30,40748255673,12355,40785973499
alcatel,tiEcf,-76,-90,2024-09-04 09-56-39,40730262913,23718,40779454428
alcatel,BfSIf,65,20,2024-09-04 09-55-38,40702911765,-7931,40771362368
alcatel,LaD,6,58,2024-09-04 09-58-49,40772848338,-20426,40762709571
alcatel,vkYvlz,55,6,2024-09-04 09-59-33,40760815092,30298,40748874820
alcatel,zQFT,-114,42,2024-09-04 09-56-40,40745178033,13058,40707090533
alcatel,EMh,-33,33,2024-09-04 09-58-12,40731596049,-958,40715009647
alcatel,opr,1,-122,2024-09-04 09-59-23,40757063763,-30778,40707411952
alcatel,MRvBSV,72,-32,2024-09-04 09-55-47,40763711377,16341,40767113875
alcatel,qFB,-68,-29,2024-09-04 09-58-00,40747098158,3456,40724314652
alcatel,uUD,65,-6,2024-09-04 09-57-20,40772655260,-29050,40738049594
alcatel,VQbN,125,-110,2024-09-04 09-58-26,40788857119,-3531,40741907364
alcatel,zuueU,-40,-51,2024-09-04 09-59-37,40794000276,-12210,40785616936
alcatel,TBvAhC,-27,-56,2024-09-04 09-58-45,40794448340,24830,40750456598
alcatel,zccvZW,99,83,2024-09-04 09-56-17,40787080509,30313,40709867837
alcatel,Mta,115,86,2024-09-04 09-55-26,40757793173,-19167,40736054281
alcatel,WZuuLV,114,110,2024-09-04 09-58-55,40771558341,16452,40700010019
alcatel,PjIh,-1,-83,2024-09-04 09-56-39,40729898561,-30276,40765010469
alcatel,aws,28,-96,2024-09-04 09-58-25,40782008872,-24912,40782659094
alcatel,vcioah,-110,1,2024-09-04 09-57-09,40738220903,23923,40745859893
alcatel,Zpc,-25,-61,2024-09-04 09-58-00,40798112456,-22963,40710907521
alcatel,Ilj,45,95,2024-09-04 09-56-13,40777891058,-3468,40726976964
alcatel,YkIgnq,3,83,2024-09-04 09-55-32,40772205375,-7249,40704131312
alcatel,doSiJ,109,17,2024-09-04 09-58-48,40718857274,-19722,40741997796
alcatel,zCEmph,-98,37,2024-09-04 09-55-34,40723095264,18006,40728237984
alcatel,Jio,36,-53,2024-09-04 09-56-37,40796349874,-3422,40792444657
alcatel,MWv,6,88,2024-09-04 09-56-51,40757409039,25802,40743543963
alcatel,neM,-24,-38,2024-09-04 09-59-40,40712934267,1629,40728133846
alcatel,bWtK,-127,76,2024-09-04 09-59-38,40730382765,6305,40733359709
alcatel,KmZ,-3,11,2024-09-04 09-55-38,40717389022,-16157,40705072314
alcatel,EdEgSz,38,100,2024-09-04 09-58-17,40797139828,27415,40722632538
alcatel,rik,-99,107,2024-09-04 09-58-34,40767133096,29665,40786082574
alcatel,Vbh,124,32,2024-09-04 09-58-59,40725601699,14000,40754030084
alcatel,MgULzt,2,53,2024-09-04 09-58-37,40788949334,-7672,40773001094
alcatel,QQAo,-106,-58,2024-09-04 09-58-55,40759034445,-9106,40792639179
alcatel,YaAw,-68,60,2024-09-04 09-56-54,40753761200,15694,40762750846
alcatel,ZJnCbE,32,109,2024-09-04 09-58-07,40756209802,-11898,40739778942
alcatel,hiYHF,-45,-54,2024-09-04 09-57-29,40767938032,1351,40793398391
alcatel,wwXi,82,-40,2024-09-04 09-57-20,40774939933,-15115,40779905445
alcatel,CnjiR,-33,-112,2024-09-04 09-59-43,40717275394,-12090,40765379249
alcatel,Lfgk,78,89,2024-09-04 09-55-15,40774162449,3683,40754252937
alcatel,UJBkn,15,77,2024-09-04 09-55-35,40794684832,-21515,40779321400
alcatel,QryX,99,-59,2024-09-04 09-56-00,40762834301,31775,40776858603
alcatel,CgKscE,75,14,2024-09-04 09-57-24,40761989143,13579,40743478962
alcatel,xMu,200,-111,2024-09-04 09-58-47,40782215070,-8285,40702482871
alcatel,XekAof,91,-74,2024-09-04 09-59-56,40778741590,-8649,40746406613
alcatel,VCzefT,60,0,2024-09-04 09-59-28,40773543593,25706,40721081063
alcatel,kubNoz,118,114,2024-09-04 09-57-32,40769404732,-28619,40712799219
alcatel,uvMTCw,93,1,2024-09-04 09-56-42,40729471170,-1476,40756817358
alcatel,MkzjCh,17,-40,2024-09-04 09-56-42,40740777228,19428,40758590754
alcatel,omYcJ,126,-25,2024-09-04 09-57-50,40703890335,-14939,40785407128
alcatel,nuS,-117,-105,2024-09-04 09-55-08,40787435617,29769,40721038083
alcatel,Itzgi,-70,-83,2024-09-04 09-58-12,40792767348,23234,40777194347
alcatel,hoPzhE,6,-23,2024-09-04 09-55-38,40731092525,-29952,40779425550
alcatel,qlh,-114,28,2024-09-04 09-55-16,40740002419,16304,40733040601
alcatel,hEl,99,121,2024-09-04 09-59-09,40795675626,-15658,40787971078
alcatel,wzZxV,99,-73,2024-09-04 09-59-13,40734963743,21831,40757450204
alcatel,PWdo,119,-79,2024-09-04 09-58-22,40794744917,30014,40760300176
alcatel,VIzJfy,-104,98,2024-09-04 09-55-32,40768788630,-19628,40758385170
alcatel,JLCG,84,-121,2024-09-04 09-57-15,40708188157,29983,40720401149
alcatel,LzMdR,-26,-104,2024-09-04 09-56-18,40712511722,19734,40771632162
alcatel,zjdZvn,-1,-80,2024-09-04 09-56-06,40728370419,32011,40775916288
alcatel,xAHqB,-59,21,2024-09-04 09-56-04,40783268733,17706,40701476950
alcatel,uQoI,58,50,2024-09-04 09-56-27,40788328921,17590,40713321411
alcatel,mMkATN,-98,88,2024-09-04 09-55-31,40728010946,23290,40727952741
alcatel,faSh,63,-16,2024-09-04 09-59-21,40738210441,-5423,40718860764
alcatel,pRR,123,59,2024-09-04 09-56-01,40704866246,-30216,40702902439
alcatel,ZFbsu,98,-55,2024-09-04 09-57-33,40799491551,21825,40791039165
alcatel,Tgxv,-30,99,2024-09-04 09-57-48,40792868984,1289,40703536616
alcatel,kcIfU,68,3,2024-09-04 09-57-28,40793005528,11759,40794668441
alcatel,sWQvV,36,-5,2024-09-04 09-55-57,40700328230,-17429,40790238861
alcatel,AhlNy,29,62,2024-09-04 09-59-05,40719587532,15701,40701959329
alcatel,EhUJv,-87,70,2024-09-04 09-58-44,40783893210,-21566,40786283811
alcatel,Kht,-83,-63,2024-09-04 09-55-29,40798928802,-2905,40736541314
alcatel,WeYkwF,-93,-18,2024-09-04 09-59-12,40775932109,-25149,40778507187
alcatel,pIo,-98,-81,2024-09-04 09-57-55,40772614961,-16314,40716775218
alcatel,ymg,74,-56,2024-09-04 09-55-56,40728533432,26224,40778750559
alcatel,MZL,32,32,2024-09-04 09-58-26,40706495016,6085,40729032861
alcatel,Wkx,-60,113,2024-09-04 09-57-20,40772417907,24184,40769479655
alcatel,MgFnCm,-45,30,2024-09-04 09-56-37,40779926050,-9484,40738323959
alcatel,HFvNM,-40,44,2024-09-04 09-58-52,40765357632,-28244,40764580905
alcatel,Bqnok,7,-44,2024-09-04 10-00-01,40710262581,21909,40761809734
alcatel,TbWYo,82,-73,2024-09-04 09-56-52,40768484297,28233,40762097311
alcatel,Fyto,5,-14,2024-09-04 09-56-07,40707315425,11664,40721630701
alcatel,uWdhaG,53,121,2024-09-04 09-56-51,40704887382,21564,40777991354
alcatel,iupWkW,-124,-104,2024-09-04 09-55-44,40790740225,-2080,40771954392
alcatel,FGut,-127,-89,2024-09-04 09-55-23,40720267847,-17554,40777289108
alcatel,wjj,-126,-48,2024-09-04 09-55-48,40736049409,21203,40717711521
alcatel,paWi,-63,-49,2024-09-04 09-59-43,40721842251,-23073,40747587177
alcatel,KRFCXY,19,-81,2024-09-04 09-57-03,40785476553,-12115,40704955923
alcatel,jBXFXs,-51,44,2024-09-04 09-59-24,40768684716,-10938,40722259010
alcatel,xOkIq,2,82,2024-09-04 09-55-45,40724581994,-26521,40762687821
alcatel,hhOBG,-80,31,2024-09-04 09-55-11,40721482688,12875,40711321953
alcatel,Ocmq,-118,84,2024-09-04 09-58-54,40738231142,-27612,40791371341
alcatel,qkqRKa,-104,122,2024-09-04 09-56-52,40740298188,19371,40766438162
alcatel,Ztbh,-17,81,2024-09-04 09-56-41,40754900789,-23100,40795457578
alcatel,FMoMj,113,-10,2024-09-04 09-58-35,40791945377,28285,40726601812
alcatel,HpOm,-34,-93,2024-09-04 09-58-52,40778016466,-29741,40770806981
alcatel,Glp,63,58,2024-09-04 09-59-55,40745204946,-22536,40704325445
alcatel,ptzhM,85,80,2024-09-04 09-57-14,40787968388,32295,40765993735
alcatel,SeopFF,15,27,2024-09-04 09-55-58,40754270297,-30348,40775132900
alcatel,upZgUK,99,-26,2024-09-04 09-59-44,40753533356,-32357,40795086477
alcatel,OZNk,-71,73,2024-09-04 09-58-04,40764492699,1067,40761753017
alcatel,DjkTa,-103,57,2024-09-04 09-58-10,40713159087,-1034,40774115083
alcatel,RHojB,-11,-17,2024-09-04 09-56-58,40797717678,-25846,40785823325
alcatel,SToV,30,17,2024-09-04 09-56-04,40712890908,-30648,40729412369
alcatel,MCTk,-17,-86,2024-09-04 09-56-12,40744898805,11587,40760979532
alcatel,Ntnzt,-42,22,2024-09-04 09-58-18,40740334164,6357,40700134567
alcatel,pgb,114,64,2024-09-04 09-58-17,40717691247,-4600,40733024854
alcatel,NrLNg,-25,35,2024-09-04 09-55-38,40741401389,-7893,40798687009
alcatel,xCoaLv,-65,-39,2024-09-04 09-59-21,40785156556,13778,40716757824
alcatel,oQM,106,-1,2024-09-04 09-58-33,40701967121,22989,40746822251
alcatel,bixZU,108,-29,2024-09-04 09-55-45,40791065028,-3520,40769183755
alcatel,OXmiJ,-110,-104,2024-09-04 09-59-09,40784761683,-13795,40753868631
alcatel,ieAZa,-51,-16,2024-09-04 09-57-07,40738440604,16729,40711534005
alcatel,LGU,-62,23,2024-09-04 09-57-23,40768757412,-3106,40740894888
alcatel,zorf,71,80,2024-09-04 09-56-15,40789773520,25502,40744623049
alcatel,bKDWb,67,-14,2024-09-04 09-59-37,40730666302,-86,40772023474
alcatel,GUCgse,34,65,2024-09-04 09-57-17,40705597608,-32468,40725547116
alcatel,iwnYih,3,36,2024-09-04 09-56-34,40708509961,19756,40709350677
alcatel,BBD,-63,39,2024-09-04 09-58-28,40725980185,-1227,40735910949
alcatel,RTGCro,39,125,2024-09-04 09-58-26,40775040760,-18337,40774603159
alcatel,FHhx,26,-35,2024-09-04 09-55-23,40758764523,-20733,40775469353
alcatel,tgmSc,-77,-87,2024-09-04 09-55-41,40746440289,-31894,40780163926
alcatel,OZN,69,-122,2024-09-04 09-57-37,40744537539,3928,40712308669
alcatel,uJiz,-73,98,2024-09-04 09-55-46,40760333166,22092,40777930860
alcatel,UQhb,105,-33,2024-09-04 09-57-39,40728937214,-25806,40745800791
alcatel,Bxg,53,-53,2024-09-04 09-57-39,40771623483,23877,40758100947
alcatel,NBDV,39,125,2024-09-04 09-55-07,40757369616,20110,40702191107
alcatel,OhS,47,87,2024-09-04 09-56-24,40777268491,-22189,40720540678
alcatel,HXod,-27,9,2024-09-04 09-56-11,40717742797,5197,40735941820
alcatel,afS,48,-55,2024-09-04 09-56-05,40793447394,-22949,40746233203
alcatel,Njr,17,23,2024-09-04 09-57-58,40746621610,32535,40763260887
alcatel,ALrF,-73,-76,2024-09-04 09-56-13,40757651510,5449,40798094949
alcatel,kPmHht,-85,118,2024-09-04 09-57-34,40769194931,-2272,40729127259
alcatel,ERMfwz,-69,-77,2024-09-04 09-57-24,40762726310,10688,40716442211
alcatel,mpY,113,120,2024-09-04 09-57-50,40797564675,29166,40756213748
alcatel,ziIiD,-114,-110,2024-09-04 09-55-22,40755604021,579,40795781199
alcatel,hbdyD,-48,-114,2024-09-04 09-57-36,40714317913,-3596,40709487512
alcatel,xchIRw,41,25,2024-09-04 09-56-45,40769443322,17394,40700057818
alcatel,TZFd,-80,-73,2024-09-04 09-59-37,40752533752,11209,40774860960
alcatel,FIPz,60,64,2024-09-04 09-57-51,40725251126,-26816,40784332011
alcatel,tDEK,-43,37,2024-09-04 09-56-50,40723186541,-9676,40736935874
alcatel,XYzb,122,-67,2024-09-04 09-56-05,40774040562,-32032,40783407006
alcatel,YZnJE,41,39,2024-09-04 09-59-45,40745300156,32397,40764926420
alcatel,Wfz,27,-7,2024-09-04 09-55-25,40746549598,4535,40708047501
alcatel,BoS,22,72,2024-09-04 09-56-25,40771064818,-1282,40756000196
alcatel,AXGayx,89,59,2024-09-04 09-55-54,40799959681,5387,40732798486
alcatel,TJegWQ,46,47,2024-09-04 09-58-00,40715813030,-17669,40758646830
alcatel,fTSjcS,-39,48,2024-09-04 09-56-26,40715191282,-15269,40794844694
alcatel,YBPs,-34,-48,2024-09-04 09-58-17,40743540476,-3105,40793140962
alcatel,Qhif,-89,15,2024-09-04 09-55-07,40760347422,-29975,40795285766
alcatel,iMBP,88,-13,2024-09-04 09-56-29,40778535231,15395,40706024245
alcatel,HCGe,14,61,2024-09-04 09-56-40,40739162061,12240,40738114689
alcatel,nmCWCg,102,-77,2024-09-04 09-57-53,40782448243,-19022,40745034586
alcatel,ceSLzD,24,-35,2024-09-04 09-59-57,40710232942,14257,40741257641
alcatel,YZAeSm,-51,-118,2024-09-04 09-59-28,40772070359,17578,40771038896
alcatel,IQb,-126,90,2024-09-04 09-55-19,40720070609,458,40733803743
alcatel,NmM,-111,-39,2024-09-04 09-59-29,40711762753,-18593,40714505914
alcatel,CCZVt,-20,1,2024-09-04 09-59-49,40704738037,-26965,40782955950
alcatel,TOt,58,64,2024-09-04 09-56-09,40774557697,-4161,40748133803
alcatel,AJY,30,103,2024-09-04 09-55-02,40767414044,-12809,40761048128
alcatel,pyHb,-91,-18,2024-09-04 09-55-11,40792956179,-14362,40794026259
alcatel,LzKb,90,1,2024-09-04 09-57-41,40791038039,15539,40736267620
alcatel,XOCv,58,41,2024-09-04 09-55-35,40777836489,15264,40715571312
alcatel,bVWuxm,-127,-2,2024-09-04 09-59-48,40795677162,23746,40751543580
alcatel,eIDi,-7,40,2024-09-04 09-56-58,40777508881,-12028,40712506344
alcatel,VPwD,110,115,2024-09-04 09-59-08,40786317565,21316,40736721066
alcatel,bkjbaj,55,-111,2024-09-04 09-57-57,40761840047,-26269,40721661863
alcatel,GuhjG,-88,-28,2024-09-04 09-58-11,40722525219,18904,40745086296
alcatel,fFEP,69,-108,2024-09-04 09-56-33,40714349016,32560,40754215077
alcatel,Llhz,21,66,2024-09-04 09-56-33,40735396715,3049,40750137294
alcatel,vdIxHF,30,23,2024-09-04 09-58-30,40754397323,-32291,40743206451
alcatel,PvRg,112,-24,2024-09-04 09-55-57,40763840591,5957,40784410090
alcatel,DnMRr,22,-51,2024-09-04 09-56-47,40798135550,29526,40710385054
alcatel,dMuDAi,-123,125,2024-09-04 09-57-41,40790363803,-14015,40757148100
alcatel,sYQJO,2,-110,2024-09-04 09-55-01,40778645537,-30249,40771382371
alcatel,FbpTa,44,-33,2024-09-04 09-57-55,40788262537,-13945,40715810276
