src,record_type,start_date,duration,record_length,ano,record_number,call_reference,bno
nokia,42,2024-09-03 21-50-28,8662,-48,40791862974,1953689593,mrAhEDfw,40701090965
nokia,-30,2024-09-03 21-53-18,18699,-40,40710603040,1528408363,IRlDvtuJ,40725564525
nokia,91,2024-09-03 21-50-56,-25660,-118,40781797199,337014812,daEJFpdu,40730541876
nokia,37,2024-09-03 21-53-54,-21656,124,40723412736,1123847749,Rirnuwsg,40710586368
nokia,73,2024-09-03 21-52-34,8726,-92,40771386567,-394043190,nxWDtsvl,40744530021
nokia,-34,2024-09-03 21-52-13,27017,-82,40701927942,-1894136183,wboZFefm,40717492273
nokia,-75,2024-09-03 21-50-38,6798,28,40729497484,-250956486,RGNtCPmU,40733619505
nokia,-15,2024-09-03 21-51-31,2815,18,40706566878,-1327692023,tXgFGPYK,40712188797
nokia,-37,2024-09-03 21-54-12,-22673,-62,40710692826,520982149,oSCtRCRp,40703147166
nokia,89,2024-09-03 21-50-06,24453,16,40753352038,422026672,YXKtAeXF,40774135498
nokia,-74,2024-09-03 21-53-18,2373,-54,40755283898,-1687974348,GfDNRtLV,40747128985
nokia,-46,2024-09-03 21-52-56,13619,-113,40702033998,-312261622,QrgfBHuA,40716969837
nokia,7,2024-09-03 21-52-08,3622,98,40734326927,32290673,uTVUvCwx,40797716297
nokia,-50,2024-09-03 21-51-28,935,50,40776035804,276935123,dsehgMOT,40760619929
nokia,109,2024-09-03 21-51-51,29445,-118,40716629913,-607394518,yMxBWskx,40794903899
nokia,-77,2024-09-03 21-55-01,-22486,-82,40719620342,1187801350,qMtrwagu,40708163913
nokia,21,2024-09-03 21-50-21,30653,6,40741999875,-1348278876,SUFAZaZa,40749875278
nokia,-24,2024-09-03 21-52-35,30947,74,40710064654,-1058161889,WpaMTLTO,40707531925
nokia,-41,2024-09-03 21-53-01,26421,-101,40775656858,471940445,okhLzPLW,40764185168
nokia,39,2024-09-03 21-50-29,29934,-35,40732189482,-996553988,QOgGnqLA,40786060847
nokia,54,2024-09-03 21-53-02,-7399,54,40778635007,-983858567,WkmkSYEJ,40731354922
nokia,40,2024-09-03 21-52-20,-32294,-33,40765867154,-322129163,vXvADGTj,40799786230
nokia,10,2024-09-03 21-54-16,-29815,-49,40748148870,-566576131,ODSHWTnY,40776123924
nokia,-118,2024-09-03 21-53-54,-27631,-45,40764195120,-2142289959,aPiLkiyc,40740447710
nokia,53,2024-09-03 21-53-56,30732,-76,40739621700,-2122245535,WMEoKLlU,40780137837
nokia,7,2024-09-03 21-52-09,25174,-58,40737256825,1858884122,xDEtCuCD,40798199794
nokia,100,2024-09-03 21-54-54,5027,-110,40773631592,-9249520,KkfAEHop,40792070310
nokia,-92,2024-09-03 21-54-26,10709,-76,40715836326,746771413,dpJCESGC,40771630738
nokia,116,2024-09-03 21-50-54,29759,-25,40743315647,-449758609,lOrHwoEe,40724853339
nokia,46,2024-09-03 21-53-25,6892,65,40734898536,1378790734,zTbbkLsL,40702727648
nokia,92,2024-09-03 21-52-18,25891,100,40757385742,-1806245036,SCGsjmdx,40747063355
nokia,111,2024-09-03 21-52-59,-9463,-74,40723145270,-1757103381,OqvYxYVw,40768259026
nokia,-115,2024-09-03 21-52-41,-3343,-93,40716317337,1758091369,VtIjqJau,40791424380
nokia,-109,2024-09-03 21-51-29,-4065,-85,40742356829,-155366673,dlEJjfpP,40750872787
nokia,6,2024-09-03 21-50-38,-10742,74,40706817894,1983073199,GceRBfCp,40736495695
nokia,-120,2024-09-03 21-50-11,29501,117,40743497056,-1682525641,FuxWwPJP,40750684386
nokia,69,2024-09-03 21-50-04,6737,93,40729802114,2055837579,gZWoulYj,40738216597
nokia,-44,2024-09-03 21-50-10,-21440,-30,40711470938,-1864817520,YQQSsAxP,40706328043
nokia,-5,2024-09-03 21-54-11,19120,5,40782023610,1006655296,BQtywFhk,40733199735
nokia,50,2024-09-03 21-53-46,6515,53,40727453677,-1824066466,NtqIMKjj,40733774225
nokia,-99,2024-09-03 21-52-36,26274,123,40725992876,-594839227,sWZlNhCc,40767724890
nokia,90,2024-09-03 21-54-17,-12739,-97,40732767915,1367507395,jiFSLaXY,40728775746
nokia,-69,2024-09-03 21-53-33,26826,79,40727546662,-1859678969,MsOlGbiB,40711040571
nokia,-17,2024-09-03 21-53-54,12120,13,40725967960,1804763529,LmLlwKPU,40733665556
nokia,-61,2024-09-03 21-50-54,17168,-39,40797907219,665340718,TldKWmkV,40771068445
nokia,-9,2024-09-03 21-51-57,-25283,-86,40756102533,-675264561,PzsBXGTG,40771087675
nokia,-96,2024-09-03 21-50-18,11553,10,40764820766,618051359,coGfTCMu,40743934099
nokia,-97,2024-09-03 21-54-55,22238,54,40746644666,263257295,buqRISjn,40708226376
nokia,-93,2024-09-03 21-53-29,1678,91,40796624439,-940851577,YgfiLgph,40712389390
nokia,71,2024-09-03 21-50-37,8025,-19,40715063227,-510346099,PZQfadDG,40728926097
nokia,-45,2024-09-03 21-51-26,7218,9,40743247765,-172446815,ZNQOWxzm,40723679600
nokia,72,2024-09-03 21-54-28,2833,65,40793572566,-1624304300,JvPbZVkP,40718930460
nokia,-109,2024-09-03 21-50-43,16102,21,40770421962,2094830618,ZFqdSVxI,40722668490
nokia,-36,2024-09-03 21-50-12,27416,66,40749632021,47426154,wSViPjXu,40736717127
nokia,91,2024-09-03 21-52-33,-22085,-64,40770705992,-838990171,RWvInQiO,40771535042
nokia,-106,2024-09-03 21-50-24,-13075,-116,40757528949,-1443395091,HblbxsDz,40709779551
nokia,52,2024-09-03 21-51-32,-13224,-103,40715183584,539376923,wgawecEh,40792887364
nokia,-28,2024-09-03 21-51-02,-12247,93,40733012338,390046082,BlEEbLBm,40759185110
nokia,-11,2024-09-03 21-52-58,6807,-54,40788463260,-1883859158,GHfBlZko,40724707148
nokia,-86,2024-09-03 21-50-25,15708,100,40733368375,1739041921,JgGHVcKa,40789851128
nokia,-61,2024-09-03 21-51-40,30682,-125,40750074170,-1570860328,pXFgbspw,40767276515
nokia,-59,2024-09-03 21-53-34,-21612,-5,40715437225,-346336440,iqdyjqQi,40781661896
nokia,102,2024-09-03 21-50-40,-27130,58,40767441965,-25099122,tobMWJNv,40729408093
nokia,-116,2024-09-03 21-50-55,21519,-88,40711472986,2127070352,omNhvsVX,40769948663
nokia,0,2024-09-03 21-51-32,8467,14,40701306984,-1205057028,QyFGNJFF,40770978733
nokia,70,2024-09-03 21-51-52,32361,121,40743219509,867660129,XcmxERve,40793121867
nokia,-105,2024-09-03 21-52-00,-12385,73,40794261113,1605428509,ByOoqBhW,40749133781
nokia,-75,2024-09-03 21-53-11,-19005,103,40772803566,1907906713,boNZVmMK,40746780719
nokia,-99,2024-09-03 21-52-52,6053,-75,40761573281,-828976382,BgIOIaHf,40711205993
nokia,127,2024-09-03 21-54-34,32223,78,40760619157,1119079052,jGeQHgOc,40789548771
nokia,-82,2024-09-03 21-51-31,-8042,7,40778747267,-128984775,nIkZOWcz,40758697183
nokia,-110,2024-09-03 21-54-22,-17495,53,40791329349,1416428190,fptKEIyr,40704744586
nokia,80,2024-09-03 21-52-16,4728,58,40741549222,1832175597,gZfkOCCB,40756726097
nokia,-17,2024-09-03 21-50-46,-12340,72,40729462957,319197517,LfGRAxOD,40700421084
nokia,-58,2024-09-03 21-54-01,32736,-80,40734289457,-874859056,dSczwhmZ,40792975279
nokia,1,2024-09-03 21-51-29,1107,-111,40706514119,-644923913,oNvykepR,40716476471
nokia,-92,2024-09-03 21-52-27,11699,117,40700128782,-132937246,xToDcswl,40773363965
nokia,18,2024-09-03 21-51-50,-22015,-69,40785392256,1717289923,DLYqdFph,40717095389
nokia,-34,2024-09-03 21-51-04,28212,-14,40731621153,1354271334,gcWXCeaP,40784251679
nokia,-128,2024-09-03 21-53-14,31044,15,40763229545,2078800798,ZOFkPyIU,40734341346
nokia,-39,2024-09-03 21-54-22,5123,2,40771118820,-851450026,pmgGROxf,40756609352
nokia,73,2024-09-03 21-51-07,-9221,-51,40716608018,350428541,ZvgQsbHy,40771669269
nokia,-80,2024-09-03 21-50-40,-17922,87,40784929338,1732115909,vcQdvtQV,40706964731
nokia,53,2024-09-03 21-53-49,-29427,30,40753390779,795275143,nqrMShAD,40750757910
nokia,114,2024-09-03 21-52-40,16698,-84,40722714143,2130121728,jpEbTjya,40736860669
nokia,70,2024-09-03 21-52-37,-20600,87,40794512629,2052103353,AlQUUIQh,40784335858
nokia,1,2024-09-03 21-54-23,20596,110,40786220537,-1840991799,RxWYhdOp,40727447001
nokia,-108,2024-09-03 21-52-50,-17707,-112,40745125436,706161050,rckoCtmR,40758740061
nokia,-59,2024-09-03 21-52-15,28527,-59,40761733738,-1261268147,SalqFppM,40733446075
nokia,5,2024-09-03 21-54-37,6564,-43,40738516469,539172517,nbzBftQi,40707907206
nokia,-104,2024-09-03 21-53-21,11339,41,40715235271,-1056132677,OLfKBnNE,40765653613
nokia,-66,2024-09-03 21-54-42,-344,-28,40798281827,-255489590,lmjGRGJt,40728287224
nokia,102,2024-09-03 21-53-24,-28374,-118,40740179720,-877280970,ktkNmkHK,40745003309
nokia,32,2024-09-03 21-51-21,3410,-88,40780229387,-920858527,uzgxSSMq,40725730878
nokia,49,2024-09-03 21-50-41,-6540,-98,40725449121,1802646293,chPUMnnX,40784176773
nokia,49,2024-09-03 21-50-46,-24322,-25,40711421333,-847519460,PxjDPUdW,40700978291
nokia,125,2024-09-03 21-53-42,25808,59,40741775242,1407642682,MisiEfhC,40729417677
nokia,-96,2024-09-03 21-52-39,-32587,124,40707632334,1851099721,nySUmWZu,40725078874
nokia,-63,2024-09-03 21-51-35,-4818,115,40737948176,-1024348899,nTzcMwRd,40709117724
nokia,26,2024-09-03 21-54-44,6956,-40,40762576718,1111701235,RBvNkyka,40765440148
nokia,98,2024-09-03 21-53-14,8843,3,40700678872,1111441279,kCkRBqvj,40728665962
nokia,90,2024-09-03 21-54-29,-16804,112,40701467208,1518450307,uVJuakNG,40754610968
nokia,-106,2024-09-03 21-51-11,31752,-97,40768337045,-1723315857,aVlGlYyc,40706318537
nokia,66,2024-09-03 21-54-23,21476,-6,40769827187,271084377,ZNLZaptr,40771772860
nokia,28,2024-09-03 21-51-35,25457,-124,40727103272,-1256039307,sQBFZMHC,40762968080
nokia,-119,2024-09-03 21-53-50,28595,-52,40700104189,2137699679,gDyrOMpc,40754145025
nokia,121,2024-09-03 21-52-23,-29081,109,40727662604,378367788,RxHdvyyt,40748446390
nokia,-82,2024-09-03 21-51-01,-15201,-15,40776983865,-1100290364,WexWhiSe,40728376711
nokia,9,2024-09-03 21-50-41,30691,-97,40766479235,-1865120846,aEVMCMyr,40798194064
nokia,-7,2024-09-03 21-51-27,-11113,62,40798328673,-361271251,cxLySEqy,40780857054
nokia,113,2024-09-03 21-51-42,18527,93,40746006215,-838834155,EpmylizH,40746685250
nokia,100,2024-09-03 21-51-19,5677,47,40730748471,-445144389,CRRaAiLa,40710569303
nokia,46,2024-09-03 21-50-55,-31920,-81,40746879429,-1810289282,dTcjoRin,40721440768
nokia,-115,2024-09-03 21-51-17,-28766,-89,40785695356,-301988054,xywRqroJ,40733572548
nokia,66,2024-09-03 21-54-01,23337,-94,40797834709,43308686,bmKrvaCY,40775067912
nokia,35,2024-09-03 21-53-57,-30366,28,40713624165,1238076323,qhXGTWiA,40797129703
nokia,89,2024-09-03 21-52-36,31635,-108,40783792272,-402045437,iZuYPLyr,40777982914
nokia,0,2024-09-03 21-53-58,-31298,-68,40739535296,1126839115,DSGleASy,40728408574
nokia,-43,2024-09-03 21-51-46,-14745,116,40744428439,-974200505,IUmhJRio,40746563472
nokia,-65,2024-09-03 21-51-03,-21395,90,40786268408,1743546540,yzNFaIIw,40780882657
nokia,-27,2024-09-03 21-53-51,21343,66,40742409311,1471560886,tjayNHDO,40764502375
nokia,54,2024-09-03 21-54-03,-23586,92,40745512054,-82092572,GsJfbniu,40783532918
nokia,-117,2024-09-03 21-51-34,25513,116,40785684884,560710888,gBwdCilp,40771730320
nokia,38,2024-09-03 21-50-52,-32362,40,40727914661,1640223648,ZHefZWAJ,40749835297
nokia,-125,2024-09-03 21-50-47,-22575,-84,40706716675,2061429151,jmgMarKE,40784378916
nokia,95,2024-09-03 21-54-57,-16941,96,40739264512,1695661248,EDRPDTld,40784008215
nokia,58,2024-09-03 21-51-05,18576,47,40782263878,-1670300969,JOyBwqpb,40754607492
nokia,-60,2024-09-03 21-51-07,15630,-30,40786839385,-1366748146,kFVKOdof,40711626075
nokia,-7,2024-09-03 21-52-17,6922,-110,40714336332,-700883763,ESKMtFAO,40713815676
nokia,-117,2024-09-03 21-51-54,2915,68,40720755086,-1427186026,lcfmwxbV,40766611756
nokia,101,2024-09-03 21-50-24,3144,38,40700862192,-376572382,feqGrTXk,40736492280
nokia,-26,2024-09-03 21-52-02,19651,-118,40713481127,-1693823285,vsuRapPr,40753956196
nokia,84,2024-09-03 21-52-29,-14341,101,40708446180,1244717168,gcTraPtE,40770924641
nokia,-31,2024-09-03 21-52-20,-12069,-14,40745447674,729884370,TgPIfJBQ,40758049746
nokia,97,2024-09-03 21-50-57,-25903,-93,40762844192,-1704013467,aedbtoYd,40771294271
nokia,53,2024-09-03 21-53-22,-26853,-90,40779536339,-77162917,dphpmsCs,40702451686
nokia,-109,2024-09-03 21-51-58,-26766,36,40798580494,1917094402,pKQaQBwO,40707198446
nokia,-8,2024-09-03 21-50-21,27933,-88,40711780602,452281119,sNHILBEu,40721704154
nokia,88,2024-09-03 21-53-22,26063,-90,40782770409,1058237548,LXvDhKgG,40705896648
nokia,-76,2024-09-03 21-52-55,24802,16,40722312571,765669883,puSHiNoc,40753953324
nokia,-70,2024-09-03 21-54-08,-515,-116,40775350984,1274118500,OLaeObbY,40784831849
nokia,69,2024-09-03 21-54-11,26815,-115,40735620632,1677848213,NThqyFaj,40706083444
nokia,-9,2024-09-03 21-53-35,4644,-119,40763398010,-1561320352,bUheQNkv,40750487306
nokia,-38,2024-09-03 21-52-47,14577,-10,40775732725,2048365134,HTZjzwKV,40722175364
nokia,-104,2024-09-03 21-51-38,11832,-101,40726279007,-1984648137,GlEozMnq,40749678704
nokia,0,2024-09-03 21-52-13,-5881,-72,40717552507,1924068437,WAhIHBmP,40792969414
nokia,-24,2024-09-03 21-53-19,14799,116,40791760861,772773326,PFtbmKBa,40702607892
nokia,16,2024-09-03 21-50-41,3717,-29,40732091472,1331692359,ZTdwbhNe,40765139634
nokia,16,2024-09-03 21-54-17,-8577,-30,40792115240,526098789,ineNUcmM,40726562342
nokia,18,2024-09-03 21-52-44,14152,-42,40794646571,1884805639,mwnDQqoe,40776028254
nokia,-8,2024-09-03 21-50-42,-22812,-14,40707824543,-751438242,IfbyxYgC,40775972453
nokia,103,2024-09-03 21-53-36,-17060,-36,40791832145,-1167273648,EqZcKJHW,40749369403
nokia,49,2024-09-03 21-51-19,-20337,113,40700480905,-434000412,huARHtAo,40754111024
nokia,94,2024-09-03 21-51-48,-1766,-65,40749775937,1805146748,QgwJbhYT,40793317557
nokia,89,2024-09-03 21-53-36,8980,61,40706689328,870397548,MqGcJbgR,40774914323
nokia,117,2024-09-03 21-52-52,15651,40,40734610593,1708919493,kiTcukgm,40785898715
nokia,-45,2024-09-03 21-50-47,17946,-96,40701325636,2082078610,rajMIYdO,40750215623
nokia,66,2024-09-03 21-53-27,7857,120,40713751915,-1147653763,NUXLfZEV,40711692931
nokia,99,2024-09-03 21-54-35,27945,115,40705822034,1643781374,MJeprWMr,40777670161
nokia,200,2024-09-03 21-54-53,-17282,63,40727528741,15917249,wdHxBwRG,40754032183
nokia,-4,2024-09-03 21-51-19,-6419,-49,40759920763,470842433,BlvSGLyQ,40778052246
nokia,-22,2024-09-03 21-52-32,-2364,-96,40767053224,1917886676,KfnDRHta,40737757321
nokia,-12,2024-09-03 21-51-44,-14795,-116,40735568287,-1873280790,rWhDwunf,40704496043
nokia,-115,2024-09-03 21-51-41,-30904,-89,40790164381,-2092558454,OZBJOWiE,40774210270
nokia,-22,2024-09-03 21-54-43,-25267,73,40776871253,1793369605,rcTLrNkT,40754722607
nokia,54,2024-09-03 21-53-48,-4644,15,40750121243,496750673,XNLBsyyt,40796424435
nokia,99,2024-09-03 21-50-47,-5641,117,40773963808,1109507626,xMmZhOjE,40740293326
nokia,4,2024-09-03 21-52-07,-11079,98,40751843558,-830087864,CvLqOIiA,40737957357
nokia,24,2024-09-03 21-53-07,19801,-48,40700141668,-1467490127,QpVNEiMF,40796292694
nokia,7,2024-09-03 21-53-22,-14881,45,40718130294,611721804,RrpYjfjc,40770534340
nokia,15,2024-09-03 21-53-18,31172,70,40794676844,491824841,dCQPDopC,40749394691
nokia,-90,2024-09-03 21-52-18,19011,-71,40764042304,-459561039,dSzXnfnP,40760352745
nokia,-84,2024-09-03 21-53-31,-31577,-23,40770033906,552356080,exeyvWAN,40724196784
nokia,-3,2024-09-03 21-50-05,22556,102,40715110378,-215333747,IJDdKnzM,40799670072
nokia,-33,2024-09-03 21-52-39,-14935,-16,40753802540,922101403,DSlFVyWR,40717480123
nokia,60,2024-09-03 21-53-22,11308,107,40769109482,-348808652,TEfqzzRO,40776566772
nokia,21,2024-09-03 21-53-20,-5824,-125,40740002513,-1091890613,RZfKQECC,40761139003
nokia,-94,2024-09-03 21-54-58,-26266,8,40799283382,-50794626,SGuQEXvx,40720552847
nokia,-50,2024-09-03 21-52-49,-12458,75,40710837325,-2104982378,doBKgUMp,40770119766
nokia,65,2024-09-03 21-52-36,30750,44,40771092793,-1215198239,ZKTsuswq,40791561476
nokia,-19,2024-09-03 21-53-14,15300,-74,40794027148,-1300152392,RlaSUyva,40711086653
nokia,125,2024-09-03 21-54-18,-4242,-87,40715283040,750299064,IFvkevmU,40756799765
nokia,-56,2024-09-03 21-53-47,8150,-72,40744989324,1556417266,yBJrHJkj,40748383350
nokia,102,2024-09-03 21-54-41,8416,-121,40773943032,-185288017,thXKGFWY,40710290689
nokia,43,2024-09-03 21-53-01,30491,-74,40740467472,779822629,NikKpoMS,40721728956
nokia,-32,2024-09-03 21-53-39,-19296,-13,40737782458,-60376162,dUzwadxt,40748757079
nokia,36,2024-09-03 21-53-10,-6039,-22,40738803608,1774446256,NigRZkvT,40704738577
nokia,57,2024-09-03 21-52-11,-4309,28,40795544349,368933731,NDcWuBbi,40702696058
nokia,-78,2024-09-03 21-51-30,-20157,-77,40762760669,1845947001,jhjAhjbm,40708052560
nokia,-12,2024-09-03 21-54-52,-5713,-8,40739709637,-1084039527,KRHWPELy,40714802731
nokia,-39,2024-09-03 21-52-46,-8712,5,40761062694,721151260,KvKWCiyd,40771703784
nokia,34,2024-09-03 21-50-08,-10023,-81,40772173229,-236107564,WmwWcDvL,40718613361
nokia,-94,2024-09-03 21-50-38,-27643,-66,40778051033,-297350896,GJnzpJfY,40737468533
nokia,19,2024-09-03 21-54-16,5097,9,40711407945,2017032408,qJJlSjXL,40732379950
nokia,-75,2024-09-03 21-51-11,-17747,-119,40743728606,705550464,EKTukFhg,40726260650
nokia,14,2024-09-03 21-54-29,5221,-80,40796426611,-2090521638,wUQyymgO,40791274494
nokia,93,2024-09-03 21-50-27,-13264,37,40715535918,-1851917316,craZLvKR,40737188347
nokia,-66,2024-09-03 21-52-38,-27730,24,40717226292,-431502589,jJNNmROV,40704351982
nokia,66,2024-09-03 21-53-41,-18648,40,40701285593,-218107649,BVYDWtwD,40790848933
nokia,82,2024-09-03 21-53-55,29483,-74,40771954738,-562651674,vFlPHpdC,40770702467
nokia,47,2024-09-03 21-50-57,-29485,38,40703216434,472602342,ziAiYdbY,40768232484
nokia,-86,2024-09-03 21-54-57,-5373,-100,40716174848,-1079388866,dOYeGXEu,40720544344
nokia,-105,2024-09-03 21-54-46,-17711,110,40734332454,1071366870,suJZGBys,40746271131
nokia,-57,2024-09-03 21-50-15,2054,-48,40757561561,-1838120567,meSBVTMt,40739227619
nokia,89,2024-09-03 21-54-48,31201,14,40728687361,-1377211352,oDcMZwXn,40778689700
nokia,-103,2024-09-03 21-50-24,-18501,-123,40764886883,-1325207178,hPadapki,40703811743
nokia,71,2024-09-03 21-50-09,-23966,-45,40701355519,1251461204,DwtIGphN,40772962422
nokia,-107,2024-09-03 21-50-04,-15716,-44,40716496400,-1772908691,PkPSZats,40756081594
nokia,-74,2024-09-03 21-52-32,-7416,-113,40750872752,1868793121,kFCZIBmM,40785767103
nokia,3,2024-09-03 21-53-18,-4282,-126,40743698101,39019992,gYKqBCaP,40720866024
nokia,99,2024-09-03 21-52-08,-15699,83,40783541263,479140417,sADTCHPB,40704154870
nokia,-62,2024-09-03 21-52-03,-115,-23,40708078082,-1247147752,SwikoQZj,40703151025
nokia,-126,2024-09-03 21-50-47,16108,56,40706108630,1012718535,nLzIbmrd,40714817006
nokia,83,2024-09-03 21-50-51,-3319,60,40735441009,1463803743,BegGnJAu,40779859486
nokia,18,2024-09-03 21-51-53,-19559,-114,40710627229,299034294,AkqDPXth,40701478121
nokia,78,2024-09-03 21-54-00,-163,-7,40701206070,-107239130,gKTSlscI,40789878066
nokia,-63,2024-09-03 21-51-10,-27823,-13,40783617107,-937038359,jNQqbsVw,40760719473
nokia,68,2024-09-03 21-50-26,-17721,82,40726762914,142699212,OxGJSBNY,40762317098
nokia,107,2024-09-03 21-51-32,23012,-39,40703116817,924692934,MderWPOo,40768496977
nokia,-35,2024-09-03 21-53-03,23850,-127,40732233631,983391258,LmvDXwaG,40721138011
nokia,95,2024-09-03 21-51-38,10827,-114,40746710122,427248111,TDcyfZDi,40727955761
nokia,11,2024-09-03 21-54-31,26141,-49,40736774542,2126125751,QHRjDZEl,40744353723
nokia,-116,2024-09-03 21-50-11,6851,-9,40791573783,303929730,mBMRmUeZ,40720950175
nokia,57,2024-09-03 21-50-43,-23140,27,40725942530,-1811602113,cRakXEOk,40784752380
nokia,-53,2024-09-03 21-51-01,3849,-89,40731224407,1759523574,SGbyJszE,40724657784
nokia,106,2024-09-03 21-52-30,8382,-64,40775921019,1862389857,SOZGTLVb,40798990224
nokia,-109,2024-09-03 21-50-18,-27831,46,40791467469,-1371311288,svEPlyCJ,40706092510
nokia,-66,2024-09-03 21-51-18,5523,121,40759332057,-1325919079,IHHBHOtX,40722269185
nokia,81,2024-09-03 21-54-25,9880,-5,40759447610,-577727101,xHVeaYxt,40721199516
nokia,10,2024-09-03 21-54-45,-9505,69,40720746648,-745380417,zhUeXpsF,40765437657
nokia,-96,2024-09-03 21-50-41,30251,-73,40753617439,427191763,EPVJskBD,40748221898
nokia,-108,2024-09-03 21-54-54,-16344,-83,40703917145,175939274,PvkzNbfF,40755145329
nokia,-96,2024-09-03 21-50-59,14569,-47,40788639286,-1275000763,JSTLVnbN,40775566694
nokia,109,2024-09-03 21-54-45,25823,-128,40789010088,-383073734,uShHNHvO,40735619198
nokia,-125,2024-09-03 21-51-36,-21077,-28,40737474675,-2025620759,oIqNfsSq,40726756934
nokia,-83,2024-09-03 21-50-54,-18864,-29,40724448932,-832466942,MkGpUdqG,40779350646
nokia,17,2024-09-03 21-53-11,28433,-117,40713163022,-1272309476,tvMkOxYp,40720527903
nokia,102,2024-09-03 21-51-14,20648,-67,40752102995,-1497966187,EAHIWYYO,40750322546
nokia,98,2024-09-03 21-51-57,17656,86,40750009972,1326300117,qGtRqqDv,40757158778
nokia,-104,2024-09-03 21-52-10,-9667,-63,40711579808,1401277178,eGnGUscN,40749644701
nokia,-47,2024-09-03 21-51-22,-30988,56,40711697641,337759717,wEpxqaTK,40777475498
nokia,-59,2024-09-03 21-52-23,-32098,-95,40721747746,-1422707871,rxHZhcpo,40765404550
nokia,98,2024-09-03 21-53-48,-22381,3,40740340141,55574175,qtwIfRGl,40783530838
