src,idapp,t1,ncu,start_date,ano,duration,bno
alcatel,KVsYmK,44,-82,2024-09-04 12-58-16,40792086033,-21403,40759679874
alcatel,ofc,-44,-9,2024-09-04 12-55-20,40705738491,-29361,40725724289
alcatel,nPvF,47,38,2024-09-04 12-57-41,40713115142,8355,40792972536
alcatel,Ldq,-86,23,2024-09-04 12-57-42,40731537047,-27224,40749954089
alcatel,CCdyQA,-115,-54,2024-09-04 12-57-29,40785224839,-11646,40774228735
alcatel,NFed,21,47,2024-09-04 12-58-00,40779273945,-2299,40752802676
alcatel,LqpOD,-58,102,2024-09-04 12-59-07,40710235616,-18393,40778258797
alcatel,vCUg,15,93,2024-09-04 12-56-30,40790709003,14402,40739552931
alcatel,ghkSB,69,-65,2024-09-04 12-58-41,40713063126,-28820,40743949127
alcatel,ghwNMc,54,-105,2024-09-04 12-57-08,40796616946,-13053,40786543377
alcatel,ZSKUh,20,55,2024-09-04 12-55-37,40766353427,-15189,40757019835
alcatel,pdG,98,43,2024-09-04 12-57-26,40777401577,29186,40717702841
alcatel,NOa,-10,-27,2024-09-04 12-56-33,40729655540,-21577,40799433961
alcatel,rcbk,21,60,2024-09-04 12-58-24,40767659890,8445,40710707259
alcatel,xbobXb,29,-91,2024-09-04 12-55-16,40736856407,24305,40792556489
alcatel,vciw,-122,-106,2024-09-04 12-56-30,40771446631,17003,40761891189
alcatel,dibdW,-114,38,2024-09-04 12-59-11,40717256552,30313,40706743156
alcatel,jGck,-104,124,2024-09-04 13-00-01,40793443593,-9944,40751312893
alcatel,Jfnf,5,64,2024-09-04 12-58-33,40709604863,7238,40744096118
alcatel,cpE,-113,-50,2024-09-04 12-56-05,40786818295,-29075,40785057643
alcatel,immTN,13,88,2024-09-04 12-55-25,40791328039,15238,40789162911
alcatel,XhadV,21,44,2024-09-04 12-59-46,40752661962,18023,40787977315
alcatel,ojX,-18,2,2024-09-04 12-58-18,40713166750,-15537,40708822366
alcatel,HNg,-98,-87,2024-09-04 12-57-15,40719774712,12819,40702398310
alcatel,pNKCwx,-9,38,2024-09-04 12-57-53,40779063534,4320,40741207864
alcatel,lTFXwZ,-44,123,2024-09-04 12-55-09,40738968616,-29719,40773046321
alcatel,jhxIC,92,102,2024-09-04 12-55-02,40750773884,5617,40753144730
alcatel,IvYj,56,-104,2024-09-04 12-59-35,40717524576,6828,40745154419
alcatel,BrRBbR,-71,83,2024-09-04 12-57-03,40773296891,-28049,40756879899
alcatel,NrYv,-128,88,2024-09-04 12-56-31,40781129075,30363,40726916067
alcatel,lFHIDg,-105,-3,2024-09-04 12-59-17,40762234992,-20024,40740430824
alcatel,mhie,-8,26,2024-09-04 12-55-59,40749730817,3024,40724963560
alcatel,iHIO,-31,-64,2024-09-04 12-55-29,40730834067,7208,40764077588
alcatel,fOYH,115,126,2024-09-04 12-57-26,40705357098,-23339,40772413430
alcatel,MBY,-36,-80,2024-09-04 12-59-03,40797607709,-22251,40712360168
alcatel,LBKzAE,86,120,2024-09-04 12-56-48,40776851913,23022,40717566861
alcatel,GATSv,-5,102,2024-09-04 12-56-53,40740926967,8912,40735725713
alcatel,QXZG,-124,124,2024-09-04 12-58-54,40753812632,9102,40743081251
alcatel,BjVuE,-72,-96,2024-09-04 12-58-35,40780762714,-13441,40766620292
alcatel,ypf,90,-34,2024-09-04 12-57-10,40790074617,19937,40733569181
alcatel,xdTeUH,-127,-27,2024-09-04 12-55-08,40746757406,-4029,40776819254
alcatel,OkGr,-109,-34,2024-09-04 12-56-31,40709638967,-10859,40707352873
alcatel,YMClX,-78,-70,2024-09-04 12-56-46,40707152833,12131,40798587942
alcatel,CQV,-2,15,2024-09-04 12-56-55,40780395574,-7116,40758030280
alcatel,uBIN,95,65,2024-09-04 12-58-29,40788930685,776,40719215305
alcatel,rkQC,15,22,2024-09-04 12-55-27,40747866392,-30877,40741626657
alcatel,rQkfa,115,97,2024-09-04 12-56-40,40798125164,29796,40708171230
alcatel,ecZ,110,-78,2024-09-04 12-59-07,40704269115,-23876,40723232489
alcatel,BkVwV,63,38,2024-09-04 12-57-26,40740878218,-19022,40723963203
alcatel,kXSkK,19,87,2024-09-04 12-59-41,40715310103,3194,40766791525
alcatel,nOWIzQ,-120,40,2024-09-04 12-57-41,40767781543,-16967,40753046603
alcatel,nnp,35,-77,2024-09-04 12-58-33,40734616166,2973,40761633961
alcatel,Zumq,121,71,2024-09-04 12-56-07,40734193109,13378,40792089240
alcatel,fXvduw,5,-77,2024-09-04 12-55-55,40762685711,12390,40785547610
alcatel,snVCuE,126,-61,2024-09-04 12-58-53,40714145387,19071,40731284329
alcatel,ERC,-57,19,2024-09-04 12-59-33,40772131219,-31941,40722592813
alcatel,PqsU,40,-27,2024-09-04 12-58-04,40707697706,-15931,40741002855
alcatel,nnkzcK,-23,102,2024-09-04 12-59-56,40758383868,-7813,40750259885
alcatel,jSsCKE,-26,104,2024-09-04 12-57-45,40740188755,13660,40787207044
alcatel,vSFRAY,69,-41,2024-09-04 12-56-20,40791742511,27527,40711106958
alcatel,LkO,76,94,2024-09-04 12-58-00,40760432643,22132,40736050000
alcatel,VdDn,-71,98,2024-09-04 12-55-14,40747561758,-498,40772519180
alcatel,tEQdX,-52,-36,2024-09-04 12-58-21,40731402387,10637,40797391734
alcatel,JEi,112,-23,2024-09-04 12-59-27,40725719215,-4711,40740533515
alcatel,Klp,20,-23,2024-09-04 12-56-51,40708540761,-22879,40724951249
alcatel,povPy,93,41,2024-09-04 12-55-34,40749456321,32014,40751081135
alcatel,VqlYa,21,10,2024-09-04 12-55-14,40725841021,-28356,40728447180
alcatel,ild,110,121,2024-09-04 12-56-51,40732506130,15375,40700143775
alcatel,YdJ,-10,92,2024-09-04 12-59-35,40767192873,-22035,40778658227
alcatel,ceImf,22,-1,2024-09-04 12-58-35,40766625142,-19987,40726776400
alcatel,Wwkq,88,15,2024-09-04 12-58-17,40783693960,-11645,40701268218
alcatel,YtCyd,-128,-35,2024-09-04 12-57-01,40797140863,6716,40705326800
alcatel,tOAKXK,44,-11,2024-09-04 12-57-55,40700224978,19634,40797036359
alcatel,Sxc,-36,49,2024-09-04 12-57-26,40734865117,-2314,40759402020
alcatel,AHxg,40,44,2024-09-04 12-58-39,40700490444,-17287,40755916006
alcatel,Ycb,53,-24,2024-09-04 12-58-46,40760596441,-26557,40789568432
alcatel,mRoxJt,-8,26,2024-09-04 12-59-51,40725973850,16373,40757893907
alcatel,ebZ,-5,-22,2024-09-04 12-58-49,40720370966,17762,40704907853
alcatel,bOC,-98,105,2024-09-04 12-55-36,40766064754,-24666,40772109901
alcatel,dAPZ,-89,-96,2024-09-04 12-55-53,40710121607,-11587,40759112582
alcatel,yjF,112,95,2024-09-04 12-58-36,40738467535,-4943,40705282172
alcatel,mJYqw,-104,75,2024-09-04 12-56-02,40716894850,-22524,40779852346
alcatel,tKrT,52,-120,2024-09-04 12-56-50,40757446411,-30960,40738628899
alcatel,AUllhc,127,111,2024-09-04 12-55-02,40760320733,-14451,40740230863
alcatel,WiqI,-5,52,2024-09-04 12-55-11,40793330252,25855,40742789496
alcatel,oRzSVY,-32,-114,2024-09-04 12-59-51,40783616112,24770,40731600143
alcatel,fTWZY,61,110,2024-09-04 12-55-54,40786807998,-11044,40774181341
alcatel,hjYOgi,81,89,2024-09-04 12-57-37,40767191690,-29797,40765827124
alcatel,CWXW,-90,-97,2024-09-04 12-58-32,40765090621,2251,40716111716
alcatel,OBUUPz,17,84,2024-09-04 12-58-59,40799621115,7009,40767062207
alcatel,uvrA,-10,-96,2024-09-04 12-57-34,40715620284,16680,40728869916
alcatel,QKgpe,-64,-121,2024-09-04 12-58-25,40749806623,25608,40736146035
alcatel,ztkQ,-75,69,2024-09-04 12-56-19,40747806832,12411,40703069986
alcatel,UeZgF,111,-120,2024-09-04 12-57-19,40725957415,14970,40732911946
alcatel,gEHQN,67,-57,2024-09-04 12-58-09,40793472886,7588,40772909394
alcatel,WiLJN,-13,-100,2024-09-04 12-56-42,40753534539,24736,40715170013
alcatel,lPndP,66,-50,2024-09-04 12-59-06,40790299698,976,40703575569
alcatel,XRtr,-18,82,2024-09-04 12-57-09,40772764293,16107,40779566931
alcatel,YnbrR,96,-80,2024-09-04 12-56-56,40764901170,19612,40781968200
alcatel,PhCc,10,-12,2024-09-04 12-58-10,40726619860,-16450,40794773208
alcatel,gRtHZ,-88,97,2024-09-04 12-56-08,40746945081,11195,40784518858
alcatel,qyWCE,100,30,2024-09-04 12-59-37,40724146502,25132,40727384171
alcatel,snki,-111,76,2024-09-04 12-56-47,40776271590,847,40725729869
alcatel,soKguU,28,-104,2024-09-04 12-58-57,40761186255,-10067,40774217282
alcatel,lovh,-10,1,2024-09-04 12-58-56,40777770354,23431,40724569687
alcatel,JESnpR,-112,44,2024-09-04 12-59-49,40781889887,-31158,40727295642
alcatel,RFhMK,-110,-40,2024-09-04 12-58-38,40735248151,24246,40765510696
alcatel,grRsy,74,63,2024-09-04 12-58-23,40777703695,31991,40708901709
alcatel,iScuwP,44,-104,2024-09-04 12-59-57,40742714951,-15234,40710032531
alcatel,dcXbz,7,-78,2024-09-04 12-59-13,40734756119,-3868,40748896478
alcatel,BvS,9,6,2024-09-04 12-55-15,40722969341,-6562,40731875441
alcatel,IISnAl,87,-85,2024-09-04 12-55-04,40748074588,1271,40786138190
alcatel,ehOGP,-4,78,2024-09-04 12-58-56,40738647426,-23672,40771985151
alcatel,ZMeoy,-111,96,2024-09-04 12-57-37,40769608409,-16918,40752359794
alcatel,nZwU,-95,-97,2024-09-04 12-57-25,40728551245,-32128,40726930434
alcatel,XmQyq,-47,-62,2024-09-04 12-55-32,40734851601,-19375,40784338500
alcatel,YzjJJB,-99,106,2024-09-04 12-56-47,40757843154,-17693,40772459702
alcatel,YQIRS,-122,38,2024-09-04 12-57-25,40761929993,-1098,40758366196
alcatel,bLDVUs,90,67,2024-09-04 12-56-09,40717835444,4273,40738683081
alcatel,FWBc,6,79,2024-09-04 12-55-10,40774443247,9483,40733892562
alcatel,kaDg,-46,123,2024-09-04 12-55-25,40788996729,-10121,40785528219
alcatel,sQxeOf,-118,-57,2024-09-04 12-55-17,40733959585,30297,40743561807
alcatel,QEV,-44,23,2024-09-04 12-58-03,40769231454,31454,40719435881
alcatel,mUyMu,113,-24,2024-09-04 12-58-47,40723657454,2410,40770114460
alcatel,uvo,102,104,2024-09-04 12-59-28,40789282499,15562,40702800942
alcatel,MHRxo,-31,-84,2024-09-04 12-59-20,40702024647,24948,40737440266
alcatel,lFn,122,-86,2024-09-04 12-57-20,40735729859,26628,40716388781
alcatel,RYDLR,90,126,2024-09-04 12-55-32,40752738784,13294,40759331918
alcatel,FSy,-18,-44,2024-09-04 12-58-56,40770203546,11184,40737647337
alcatel,uWmDA,111,119,2024-09-04 12-56-26,40737548354,11152,40748468891
alcatel,dxu,-95,16,2024-09-04 12-58-49,40776476429,-20100,40745012318
alcatel,mCcFJe,75,-54,2024-09-04 12-59-20,40765202603,6802,40799927716
alcatel,LLkw,-44,-19,2024-09-04 12-56-03,40782299609,-6635,40763981957
alcatel,wPUCN,116,85,2024-09-04 12-57-36,40725071537,3598,40779095186
alcatel,xXhh,120,-127,2024-09-04 12-58-57,40785770028,19712,40725616550
alcatel,zSyWsS,44,-100,2024-09-04 12-56-49,40759309517,13676,40757284434
alcatel,RjXegd,46,122,2024-09-04 12-55-05,40782872786,25170,40795810023
alcatel,pXYsTO,91,34,2024-09-04 12-56-33,40756179645,-30715,40746569714
alcatel,MVqe,6,-73,2024-09-04 12-59-44,40769467958,30750,40763350725
alcatel,DlIt,31,-48,2024-09-04 12-56-52,40779831434,13016,40726034343
alcatel,eVbEM,-21,26,2024-09-04 12-57-40,40777247385,-25694,40763270834
alcatel,AhF,-10,96,2024-09-04 12-57-01,40750667318,9566,40703046693
alcatel,VBYzd,77,-11,2024-09-04 12-59-00,40738523297,-32382,40788899956
alcatel,TZJnf,-33,126,2024-09-04 12-55-59,40718404467,-1491,40709928770
alcatel,gOxwL,-40,-23,2024-09-04 12-59-06,40711657105,-22055,40790468678
alcatel,YmPSp,-90,117,2024-09-04 12-59-41,40780684257,19477,40786166278
alcatel,XqrH,44,-97,2024-09-04 12-57-13,40727920942,-19677,40781118579
alcatel,Dhmf,57,32,2024-09-04 12-56-51,40770458026,-15373,40787265565
alcatel,TcBhWg,-90,-103,2024-09-04 12-57-50,40713205826,24171,40736354062
alcatel,hZVi,73,-96,2024-09-04 12-58-09,40794645611,25243,40774417206
alcatel,nZhQ,122,42,2024-09-04 13-00-00,40732079760,-9959,40769163708
alcatel,uHz,4,-56,2024-09-04 12-55-14,40705457319,23610,40735747379
alcatel,cUeCw,59,31,2024-09-04 12-55-45,40714340778,25195,40736014359
alcatel,xMYzKd,-107,74,2024-09-04 12-55-29,40780584817,32482,40739045579
alcatel,QCR,5,-74,2024-09-04 12-58-55,40742706740,-13919,40710719408
alcatel,vRuP,-40,27,2024-09-04 12-55-18,40792211311,-26527,40788083985
alcatel,svmWhB,-29,-60,2024-09-04 12-55-27,40748743392,-32025,40785866333
alcatel,duRl,101,-80,2024-09-04 12-55-57,40768802219,21450,40701440298
alcatel,suHu,73,60,2024-09-04 12-55-10,40774918032,-15444,40795876417
alcatel,XuebTT,-115,-91,2024-09-04 12-56-18,40754008618,-11084,40763479577
alcatel,qbI,-120,56,2024-09-04 12-55-22,40790492725,24176,40704034887
alcatel,IVN,-98,115,2024-09-04 12-56-26,40783956070,31087,40719291033
alcatel,FgLuV,-81,-9,2024-09-04 12-55-24,40742467693,-21089,40761946888
alcatel,mrLq,-28,-51,2024-09-04 12-59-22,40763333006,26255,40771903712
alcatel,iczVQg,45,-33,2024-09-04 12-57-50,40770793754,-4243,40742183064
alcatel,EsO,18,-69,2024-09-04 12-58-51,40714604383,28964,40791248671
alcatel,EXUf,104,61,2024-09-04 12-56-09,40733427808,-1247,40779128803
alcatel,LSBIdm,-87,-42,2024-09-04 12-58-25,40705129617,-15879,40773164104
alcatel,IbvkV,110,117,2024-09-04 12-58-36,40758963893,4259,40739974682
alcatel,LLSYJE,-101,-109,2024-09-04 12-59-58,40738603620,25504,40784950908
alcatel,TMwMf,30,66,2024-09-04 12-56-34,40702927596,29616,40711612264
alcatel,sxLUN,-62,84,2024-09-04 12-59-06,40712218437,23799,40715429993
alcatel,SZKap,-37,-58,2024-09-04 12-56-18,40776771714,-19074,40717295665
alcatel,hfeiDQ,126,107,2024-09-04 12-57-45,40786814516,3007,40798415155
alcatel,BAX,-92,5,2024-09-04 12-57-50,40706952435,6286,40741237691
alcatel,EUuid,-91,-81,2024-09-04 12-58-05,40714467070,-11,40755864016
alcatel,vHhZm,200,-104,2024-09-04 12-59-18,40759311038,-4432,40765353304
alcatel,gBi,90,62,2024-09-04 12-55-14,40797933869,-21811,40752901613
alcatel,paEb,-44,-23,2024-09-04 12-58-46,40755754321,17039,40702278635
alcatel,vkRhK,-104,122,2024-09-04 12-58-31,40732812002,20697,40774639126
alcatel,uorqI,115,14,2024-09-04 12-57-53,40750194603,10002,40716692606
alcatel,yeWdUl,44,36,2024-09-04 12-56-31,40778368505,25915,40768950235
alcatel,dMbx,-123,114,2024-09-04 12-59-40,40714898689,-19713,40703414072
alcatel,HOfsC,21,57,2024-09-04 12-55-52,40731069933,-2573,40773717724
alcatel,Nmi,-31,-40,2024-09-04 12-58-12,40714090225,-28018,40702885246
alcatel,pkHsm,95,33,2024-09-04 12-58-22,40788529731,-24679,40716585085
alcatel,ayWYI,104,40,2024-09-04 12-56-24,40725599331,25188,40736853290
alcatel,TOaibD,31,-78,2024-09-04 12-55-05,40796698035,31728,40718311945
alcatel,PqEAfL,101,-110,2024-09-04 12-58-03,40739116052,29005,40796991795
alcatel,szG,-21,26,2024-09-04 12-58-14,40706503861,-24553,40724646082
alcatel,yhMNaX,62,-64,2024-09-04 12-57-37,40767513782,-6210,40732090573
alcatel,QIVm,-92,-103,2024-09-04 12-55-05,40721211488,21062,40752995794
alcatel,ZTzkRG,7,105,2024-09-04 12-56-24,40742868881,27400,40746096885
alcatel,DUBYLm,117,-108,2024-09-04 12-57-30,40781532262,-5953,40744647117
alcatel,dcMl,48,87,2024-09-04 12-56-27,40700320222,-5896,40751942663
alcatel,nUj,102,9,2024-09-04 12-56-30,40750129455,-16205,40774553118
alcatel,Hew,-57,114,2024-09-04 12-56-28,40709143428,10522,40728538201
alcatel,RAkRKa,2,-100,2024-09-04 12-57-24,40766319815,-23931,40774997335
alcatel,NduVNy,-92,42,2024-09-04 12-55-19,40731303740,-28576,40782708390
alcatel,vul,112,-44,2024-09-04 12-58-13,40798829706,26779,40798592086
alcatel,Zssc,93,4,2024-09-04 12-59-45,40767875034,-27812,40774789945
alcatel,rIozwl,-65,-52,2024-09-04 12-58-36,40737200151,-17209,40781690334
alcatel,mutJDC,45,-99,2024-09-04 12-59-24,40777575464,-26304,40777877362
alcatel,gZEazP,-43,-123,2024-09-04 12-57-02,40782874095,-32254,40701643259
alcatel,IZo,16,-110,2024-09-04 12-55-39,40758015650,-31048,40720036675
alcatel,Ykv,-127,-80,2024-09-04 12-59-52,40707904568,31012,40728500587
alcatel,KxxCin,86,-19,2024-09-04 12-59-32,40768764482,-57,40779922791
alcatel,UQQH,-65,125,2024-09-04 12-56-50,40718695282,-27218,40722788047
alcatel,ggdty,14,-38,2024-09-04 12-59-30,40753123381,-11124,40718753744
alcatel,zITxZH,63,41,2024-09-04 12-55-48,40798085445,-25714,40728617545
alcatel,HLuC,95,-20,2024-09-04 12-57-06,40776435186,-29706,40731863557
alcatel,FFT,22,-31,2024-09-04 12-55-39,40755905723,-31527,40797701657
alcatel,dLi,85,34,2024-09-04 12-55-03,40741724997,18530,40738871109
alcatel,kVh,-10,-29,2024-09-04 12-55-37,40776092662,32508,40773101086
alcatel,VaASTV,-60,-8,2024-09-04 12-57-28,40713053745,30533,40779467575
alcatel,wiTc,-54,98,2024-09-04 12-57-39,40746707599,-26694,40733970865
alcatel,faa,56,120,2024-09-04 12-57-24,40707352715,-26329,40750519754
alcatel,rOBos,33,-64,2024-09-04 12-58-04,40739670337,-7232,40764516472
alcatel,JOE,60,-95,2024-09-04 12-59-41,40764573838,-19708,40740292713
alcatel,TwMl,-59,104,2024-09-04 12-57-23,40758691210,-29113,40750813370
alcatel,DXH,22,88,2024-09-04 12-57-23,40747029642,-25384,40700338100
alcatel,awEOZa,121,91,2024-09-04 12-55-29,40778421715,16355,40765388307
alcatel,zOS,-101,-32,2024-09-04 12-55-47,40719223397,-12779,40715221821
alcatel,GeaJH,-24,9,2024-09-04 12-58-24,40735066763,31866,40712321452
alcatel,Aoy,104,-62,2024-09-04 12-58-20,40733208312,12263,40719437017
alcatel,dQtvwQ,104,-85,2024-09-04 12-59-27,40768576702,23560,40755431656
alcatel,sslc,65,-128,2024-09-04 12-55-49,40706294997,-20012,40749215906
alcatel,zPfpG,108,13,2024-09-04 12-55-23,40760742199,19729,40709718935
alcatel,UJmpwM,-82,46,2024-09-04 12-57-47,40739436197,-24864,40787207570
alcatel,ppmu,-8,-81,2024-09-04 12-55-33,40755730122,22690,40791982346
alcatel,bGHFI,-80,-33,2024-09-04 12-56-17,40745749177,8606,40792548068
alcatel,MZAnf,70,63,2024-09-04 12-59-24,40739069404,2521,40745505718
alcatel,pAP,-123,25,2024-09-04 12-55-25,40731683397,-3484,40738610778
alcatel,SXlQ,-125,125,2024-09-04 12-57-49,40779645168,-28551,40761483347
alcatel,xTQfl,51,68,2024-09-04 12-57-49,40742602599,22903,40764596381
alcatel,sCpHw,-10,12,2024-09-04 12-59-52,40762193175,-7335,40792406131
alcatel,tfzK,-21,-124,2024-09-04 12-57-51,40734042091,-30731,40728678203
alcatel,Efrpa,80,-20,2024-09-04 12-59-27,40705935303,417,40776018730
alcatel,MuqZ,-78,72,2024-09-04 12-55-16,40788209431,21557,40773693643
alcatel,mDsi,76,9,2024-09-04 12-57-10,40795601665,17750,40707929743
alcatel,ltSs,110,-61,2024-09-04 12-55-51,40789791823,-19073,40781161627
alcatel,qmho,19,125,2024-09-04 12-59-14,40718740757,-6552,40706857780
alcatel,PWhMJ,-66,-124,2024-09-04 13-00-00,40712642540,28925,40732569009
alcatel,hodTq,116,31,2024-09-04 12-57-19,40774913496,-25736,40779374875
alcatel,QlBA,-74,-56,2024-09-04 12-58-11,40743977520,17524,40753688580
alcatel,HnBWS,-73,104,2024-09-04 12-56-54,40765571973,19991,40774220596
alcatel,PoN,5,-46,2024-09-04 12-55-58,40719012569,9439,40770601872
alcatel,XLYbv,-19,88,2024-09-04 12-57-19,40735115437,-15130,40765359640
alcatel,hYqFmw,-40,-47,2024-09-04 12-58-56,40703910974,-9021,40747069235
alcatel,qYYp,-84,-76,2024-09-04 12-56-10,40755872999,-29724,40721712156
alcatel,JeWOyB,67,94,2024-09-04 12-57-05,40771794231,-18503,40706953174
alcatel,RUzzaf,-22,-21,2024-09-04 12-56-58,40785433505,9692,40758950878
alcatel,ruSW,27,15,2024-09-04 12-56-20,40795954704,-19722,40739715852
alcatel,OSK,21,118,2024-09-04 12-56-14,40757894283,-17562,40784614999
alcatel,bxkUK,-112,76,2024-09-04 12-58-20,40757309783,4800,40779182650
alcatel,ChMUeM,62,83,2024-09-04 12-59-30,40782052061,24580,40748208315
alcatel,AuI,65,81,2024-09-04 12-56-53,40726909746,671,40788783408
alcatel,wUysfD,-119,-40,2024-09-04 12-56-37,40782559955,16934,40707714290
alcatel,eJrXx,30,-65,2024-09-04 12-57-35,40739628204,30965,40786597070
alcatel,bNf,92,39,2024-09-04 12-56-30,40767468221,-18223,40706522494
alcatel,hzjkKn,101,-80,2024-09-04 12-59-10,40731088021,21462,40730221972
alcatel,cCXq,-121,20,2024-09-04 12-56-06,40734084721,-18033,40724657694
alcatel,XDOGa,-8,-4,2024-09-04 12-58-17,40786864642,18424,40777799950
alcatel,auI,121,57,2024-09-04 12-55-16,40759144058,28488,40758387650
alcatel,QxrbC,2,-2,2024-09-04 12-59-28,40772572022,22272,40770855030
alcatel,KDeaqh,77,-31,2024-09-04 12-57-06,40763154761,10231,40727370960
alcatel,gnodCF,127,94,2024-09-04 12-57-50,40786525486,-31011,40736589469
alcatel,fsKQ,120,-122,2024-09-04 12-57-39,40728917698,11402,40707659486
alcatel,vNdkOy,-84,-124,2024-09-04 12-56-34,40753715451,7431,40738966524
alcatel,YZGrZ,43,34,2024-09-04 12-58-22,40748968145,13011,40787278131
alcatel,LrQd,81,-113,2024-09-04 12-56-19,40773100306,-4499,40707828039
alcatel,quN,-86,-15,2024-09-04 12-55-19,40751014492,27635,40783626753
alcatel,lQCKq,31,-61,2024-09-04 12-55-22,40727999874,-20227,40718060408
alcatel,YSbp,111,-65,2024-09-04 12-57-13,40709610624,-31292,40738143300
alcatel,kSQJh,114,-44,2024-09-04 12-57-06,40715639368,-31473,40712160859
alcatel,AzkQnm,1,33,2024-09-04 12-55-17,40727907458,-15713,40775598878
alcatel,XkAmPi,-106,121,2024-09-04 12-56-25,40788329045,12650,40708726630
alcatel,nIvGPW,58,-82,2024-09-04 12-56-44,40763537386,-12100,40714703286
alcatel,ole,37,104,2024-09-04 12-55-39,40769699072,25256,40721649159
alcatel,LNT,30,29,2024-09-04 12-59-08,40745682698,-13752,40770347309
alcatel,PeICO,55,-32,2024-09-04 12-56-29,40717355522,-2088,40775643021
alcatel,dyT,52,110,2024-09-04 12-56-53,40701799276,487,40745151328
alcatel,xNXJm,64,-61,2024-09-04 12-55-03,40741254578,-24714,40770712665
alcatel,olDMii,48,-111,2024-09-04 12-59-00,40796448517,5840,40759452848
alcatel,FdCrK,106,62,2024-09-04 12-57-11,40726098417,7863,40738296239
alcatel,vdg,66,-4,2024-09-04 12-59-50,40761511586,14281,40729044306
alcatel,tbp,74,-57,2024-09-04 12-57-31,40720325157,-22880,40784439401
alcatel,BXQ,35,55,2024-09-04 12-58-56,40744766562,-17700,40753583105
alcatel,tKJ,-76,-9,2024-09-04 12-58-27,40747050582,2330,40708858543
alcatel,mrxFbk,-96,3,2024-09-04 12-58-16,40776496796,26269,40764027172
alcatel,JATI,-15,-11,2024-09-04 12-57-19,40725480830,1463,40725369197
alcatel,MWqyLq,114,-64,2024-09-04 12-57-40,40734359647,28434,40768249166
alcatel,LVb,-17,-60,2024-09-04 12-56-47,40739448141,-12946,40726040613
alcatel,akCL,37,-102,2024-09-04 12-58-02,40782012694,22114,40730649214
alcatel,CPD,124,101,2024-09-04 12-59-11,40712712291,-8196,40702305796
alcatel,PKzyo,-81,86,2024-09-04 12-56-27,40727163986,28495,40783919848
alcatel,aJNKL,-17,-18,2024-09-04 12-57-03,40723384419,17041,40755473079
alcatel,Gydv,-116,-52,2024-09-04 12-55-46,40713992965,-29899,40723677149
alcatel,KLUw,-38,5,2024-09-04 12-56-49,40711177537,-6832,40702006352
alcatel,nro,-94,-112,2024-09-04 12-56-33,40704177540,-23085,40722768459
alcatel,HSf,51,-66,2024-09-04 12-56-23,40756882473,-17416,40754229431
alcatel,RDV,25,-113,2024-09-04 12-59-46,40714968273,5880,40739547296
alcatel,oExB,59,-66,2024-09-04 12-55-55,40740705787,19043,40778601202
alcatel,gJNVk,64,-94,2024-09-04 12-58-40,40791761663,524,40790699755
alcatel,TqqjI,44,-28,2024-09-04 12-59-16,40740592121,-3782,40765988707
alcatel,qUSt,-118,47,2024-09-04 12-59-14,40744274972,19802,40704375707
alcatel,FhKRL,105,-91,2024-09-04 12-57-55,40711273534,-20142,40733495026
alcatel,RECd,-47,-48,2024-09-04 12-59-48,40756850538,-7489,40730882053
alcatel,fLXYs,6,11,2024-09-04 12-57-19,40764393491,13943,40740933870
alcatel,JFG,-25,73,2024-09-04 12-58-59,40740290926,-11387,40701222009
