src,idapp,t1,ncu,start_date,ano,duration,bno
alcatel,lkl,1,-95,2024-09-03 17-39-21,40731369828,20176,40751066579
alcatel,RnRi,26,-95,2024-09-03 17-38-25,40710970750,-30946,40750565246
alcatel,SQWKCx,-96,60,2024-09-03 17-37-25,40775367775,-12212,40762948472
alcatel,tWO,5,-116,2024-09-03 17-37-51,40734191561,31388,40769818275
alcatel,kXmHcg,-14,3,2024-09-03 17-39-40,40771796651,28601,40759660735
alcatel,Fsp,-22,-22,2024-09-03 17-36-30,40741787026,-30354,40718967955
alcatel,jnTr,-3,-86,2024-09-03 17-38-37,40758294749,22310,40786145287
alcatel,qJpUW,108,29,2024-09-03 17-36-26,40773035241,11145,40780289284
alcatel,tQLXW,-81,24,2024-09-03 17-35-41,40748881282,10835,40776598686
alcatel,rmzWrW,51,34,2024-09-03 17-39-31,40799060223,-5054,40783378523
alcatel,JcuUei,-116,-98,2024-09-03 17-37-34,40759713920,-5143,40792518674
alcatel,TcR,39,-53,2024-09-03 17-39-24,40735611720,-20942,40756522149
alcatel,BGddv,57,25,2024-09-03 17-37-39,40773720986,-22322,40760177106
alcatel,Hbusj,13,34,2024-09-03 17-35-40,40762242239,31137,40717409804
alcatel,zLrxtv,51,6,2024-09-03 17-35-49,40759149196,5548,40766784302
alcatel,PjUSvJ,84,-50,2024-09-03 17-38-13,40756635101,-16561,40760589604
alcatel,KdwNF,-16,-113,2024-09-03 17-37-17,40783289926,-24848,40727273228
alcatel,umrYQ,91,-55,2024-09-03 17-38-43,40700350186,-3034,40702509700
alcatel,xPafl,-76,-113,2024-09-03 17-37-24,40737080817,-32415,40748391132
alcatel,dVFL,41,-12,2024-09-03 17-35-46,40793976378,11054,40763091519
alcatel,WxmbDh,11,37,2024-09-03 17-39-25,40756926154,-203,40776168963
alcatel,iBfWPr,-86,-81,2024-09-03 17-39-46,40794440166,26198,40726753370
alcatel,sUlRZ,7,88,2024-09-03 17-35-51,40756968112,26026,40760357013
alcatel,fkX,104,12,2024-09-03 17-35-04,40730955728,8539,40799660166
alcatel,EWttc,-19,45,2024-09-03 17-36-46,40737549413,-16731,40711962970
alcatel,lnS,72,-43,2024-09-03 17-36-53,40767772835,7402,40705070166
alcatel,NjyuCW,-12,122,2024-09-03 17-38-07,40735788482,14577,40789364031
alcatel,kmAvGf,0,-48,2024-09-03 17-37-07,40724389530,23777,40727121599
alcatel,cZnEKh,36,127,2024-09-03 17-36-06,40776254639,26846,40707416757
alcatel,xpUuKx,-63,43,2024-09-03 17-39-05,40727820078,19743,40776170618
alcatel,UdlT,-115,-23,2024-09-03 17-36-15,40714174921,27747,40728264806
alcatel,cYu,-90,-41,2024-09-03 17-36-16,40770943115,28765,40725109050
alcatel,jRfYk,-43,7,2024-09-03 17-39-06,40727571290,-24728,40787567810
alcatel,DiCX,-93,-42,2024-09-03 17-38-23,40796045233,-1738,40764540985
alcatel,pdIotS,46,31,2024-09-03 17-38-40,40745275899,-15214,40731476346
alcatel,oIZZzn,111,-3,2024-09-03 17-39-28,40711271871,26615,40732100789
alcatel,ZHkWJ,-27,21,2024-09-03 17-35-22,40739074337,-31,40722964654
alcatel,tBFeJh,31,-109,2024-09-03 17-35-11,40716302269,-4687,40721131596
alcatel,mZcKik,19,126,2024-09-03 17-37-21,40725761774,-10804,40703795659
alcatel,ijWI,-40,-127,2024-09-03 17-35-49,40760275356,-25712,40756823368
alcatel,uAO,126,56,2024-09-03 17-36-44,40761063430,-27934,40727218205
alcatel,BkHAhQ,-91,-28,2024-09-03 17-39-44,40715764262,2486,40728963047
alcatel,THY,68,116,2024-09-03 17-36-27,40710584921,13668,40723060342
alcatel,ayw,-33,62,2024-09-03 17-39-37,40795227231,-3106,40742724704
alcatel,DYHF,41,38,2024-09-03 17-37-39,40750811703,-15904,40788791312
alcatel,GGlozZ,126,85,2024-09-03 17-39-59,40703588482,-10012,40796690878
alcatel,xpzAt,-100,-103,2024-09-03 17-38-39,40725932282,-24836,40795155621
alcatel,MmcH,86,1,2024-09-03 17-37-23,40752912656,25996,40710071447
alcatel,rqslz,-62,52,2024-09-03 17-37-26,40703628524,-29324,40798529185
alcatel,TIUMrQ,71,67,2024-09-03 17-35-09,40786713624,21005,40760609374
alcatel,NYHtE,20,-71,2024-09-03 17-38-36,40737802732,-2551,40768081709
alcatel,sQVs,-67,84,2024-09-03 17-37-55,40727494133,-28976,40707973334
alcatel,OQOQ,118,16,2024-09-03 17-35-22,40779447167,5399,40753572313
alcatel,CqnERy,-84,-31,2024-09-03 17-37-44,40711743148,27666,40770820873
alcatel,whSt,-5,-71,2024-09-03 17-35-51,40784002587,28538,40762306808
alcatel,zQlj,13,-117,2024-09-03 17-36-55,40735283346,8242,40780935890
alcatel,EyKKDg,-3,-78,2024-09-03 17-37-04,40779901879,14579,40720063232
alcatel,qkPf,107,-119,2024-09-03 17-37-05,40787481972,17398,40740548761
alcatel,suum,14,9,2024-09-03 17-38-26,40773582999,2605,40748193909
alcatel,DXfQZ,52,8,2024-09-03 17-39-43,40769601636,26071,40786544398
alcatel,THwE,114,70,2024-09-03 17-37-21,40748251036,-15864,40764202101
alcatel,xiDEr,-72,38,2024-09-03 17-38-40,40775093635,19061,40763174200
alcatel,wXvj,-47,-58,2024-09-03 17-36-11,40781264760,-1368,40719192097
alcatel,HrCd,65,100,2024-09-03 17-37-21,40730706200,-25339,40742864303
alcatel,LMjhj,70,119,2024-09-03 17-37-03,40750289244,-29093,40790116655
alcatel,injmjy,36,102,2024-09-03 17-38-52,40767265765,-13930,40700566720
alcatel,YNmjxV,108,-11,2024-09-03 17-35-23,40700346329,17185,40789611615
alcatel,mPmoWd,21,-82,2024-09-03 17-37-29,40768766863,15110,40793955356
alcatel,WutUHG,77,-91,2024-09-03 17-40-01,40721342997,-22648,40737684806
alcatel,dyifBi,-2,-123,2024-09-03 17-39-43,40787913503,13529,40791225969
alcatel,MIRN,53,26,2024-09-03 17-38-37,40717301021,6929,40787929284
alcatel,byQM,72,65,2024-09-03 17-37-50,40712506138,-23105,40707353445
alcatel,nyTSA,-113,-104,2024-09-03 17-39-17,40763723004,26408,40718603323
alcatel,OiJpv,98,-82,2024-09-03 17-36-47,40788107591,-29811,40786349152
alcatel,nfp,94,-14,2024-09-03 17-38-56,40708236692,9006,40764654521
alcatel,fLRaKo,33,-97,2024-09-03 17-38-44,40765355527,-16018,40738429765
alcatel,xgd,-79,18,2024-09-03 17-36-21,40776823864,13384,40775561617
alcatel,oSa,13,-38,2024-09-03 17-35-30,40757591387,11813,40711131089
alcatel,EDcezq,-12,-48,2024-09-03 17-39-39,40728471738,15368,40789702627
alcatel,resY,-105,-16,2024-09-03 17-39-00,40742847424,-137,40789641055
alcatel,WpNt,59,-16,2024-09-03 17-38-14,40750491568,-13181,40765728979
alcatel,cpYybz,94,-82,2024-09-03 17-36-50,40730032977,19188,40754521677
alcatel,puM,101,-1,2024-09-03 17-37-31,40740012974,-7662,40773060802
alcatel,rfa,-61,-105,2024-09-03 17-38-34,40708331508,-6710,40737110070
alcatel,gGorb,53,7,2024-09-03 17-38-00,40791781490,29159,40784388383
alcatel,JzkGx,23,-110,2024-09-03 17-38-17,40766642845,33,40713760116
alcatel,dMdeSs,-43,2,2024-09-03 17-38-16,40764118727,-5168,40757023899
alcatel,SnBOKA,-82,59,2024-09-03 17-37-51,40710558249,-16733,40759687046
alcatel,cWlG,15,-55,2024-09-03 17-39-38,40735616832,1727,40708933262
alcatel,SGyMg,-67,-107,2024-09-03 17-38-42,40757790459,-16647,40792411352
alcatel,AMYiI,55,109,2024-09-03 17-38-57,40704175060,-19561,40784275871
alcatel,sHLE,84,47,2024-09-03 17-37-18,40721460655,22536,40736530347
alcatel,msM,-114,-39,2024-09-03 17-39-24,40744425164,8076,40768421545
alcatel,XKquo,35,-72,2024-09-03 17-39-47,40784833998,17837,40776121438
alcatel,qemFOY,68,-30,2024-09-03 17-36-25,40766925677,23709,40720753986
alcatel,DPVUjJ,33,118,2024-09-03 17-36-24,40754684476,15462,40733381539
alcatel,oFag,-89,37,2024-09-03 17-35-18,40714976271,-1365,40744540334
alcatel,fkOdi,29,-60,2024-09-03 17-35-15,40716338542,-15597,40705563692
alcatel,fMbaa,-5,52,2024-09-03 17-38-43,40780262759,-7084,40752001014
alcatel,hGZV,-123,-2,2024-09-03 17-37-47,40756714457,28650,40734401812
alcatel,cZsGzQ,-118,-48,2024-09-03 17-35-01,40781863426,-12814,40743287231
alcatel,rZvPfa,-105,-83,2024-09-03 17-38-53,40754717068,13314,40730324529
alcatel,BbGQNt,122,-50,2024-09-03 17-35-15,40761272200,-2177,40712196910
alcatel,TGRdO,-47,-19,2024-09-03 17-36-48,40726784986,24648,40710408276
alcatel,kqu,-89,-61,2024-09-03 17-38-16,40781695836,-1262,40710525169
alcatel,NnNil,54,69,2024-09-03 17-36-07,40757263010,-27832,40742914748
alcatel,UXg,-103,-26,2024-09-03 17-36-46,40739434840,-16549,40795348840
alcatel,BXQJ,-71,73,2024-09-03 17-36-57,40752441589,4640,40748082075
alcatel,AfbNg,24,-77,2024-09-03 17-39-21,40718195271,21320,40720632961
alcatel,idY,11,49,2024-09-03 17-39-59,40725182514,-11611,40760665648
alcatel,Dcqw,-63,102,2024-09-03 17-37-33,40728853876,11298,40745071913
alcatel,vci,-107,123,2024-09-03 17-37-02,40724880244,31519,40763462030
alcatel,KtQ,-113,-124,2024-09-03 17-35-10,40715285210,-11569,40735248825
alcatel,kkxF,57,58,2024-09-03 17-39-38,40748216919,21751,40730725355
alcatel,AWW,98,111,2024-09-03 17-36-00,40764129747,6938,40726380233
alcatel,TwDLDY,-32,-75,2024-09-03 17-35-55,40731792764,-10764,40764371789
alcatel,kUp,21,48,2024-09-03 17-37-13,40738239352,20543,40773912654
alcatel,XQvFNe,-13,-122,2024-09-03 17-36-49,40752926878,32738,40714684327
alcatel,RZf,46,-46,2024-09-03 17-36-27,40777328911,-30707,40704745539
alcatel,hqw,-34,-78,2024-09-03 17-35-27,40783102961,9281,40706193951
alcatel,bRm,61,-52,2024-09-03 17-39-54,40734256201,-19556,40711456534
alcatel,ZNKJk,88,-68,2024-09-03 17-36-22,40736643861,-816,40789386599
alcatel,LAuFmi,-56,119,2024-09-03 17-35-35,40707584574,-1328,40781282853
alcatel,VkbJ,65,100,2024-09-03 17-39-48,40791166611,-424,40709647927
alcatel,joifw,200,124,2024-09-03 17-37-38,40710421181,13974,40756453264
alcatel,rgUiPk,112,81,2024-09-03 17-39-41,40710622527,-4953,40799226174
alcatel,XHR,0,125,2024-09-03 17-39-08,40786329892,-6445,40745936365
alcatel,CcNLP,27,-57,2024-09-03 17-36-47,40708715262,-2662,40743474025
alcatel,wKdE,115,77,2024-09-03 17-36-03,40777818695,-30483,40727404251
alcatel,jExJn,-62,79,2024-09-03 17-36-36,40772291593,-22393,40754595778
alcatel,dXMI,-5,50,2024-09-03 17-37-01,40741252404,-29922,40794156291
alcatel,OBTsU,-115,66,2024-09-03 17-38-40,40764319912,6237,40700274413
alcatel,IEwKI,12,-107,2024-09-03 17-37-00,40708217171,4002,40765469027
alcatel,ihS,53,30,2024-09-03 17-36-03,40766866921,-12192,40790002763
alcatel,vAdFI,-127,-58,2024-09-03 17-37-51,40764726676,-9585,40718343040
alcatel,IFq,-64,91,2024-09-03 17-38-32,40749456859,-22584,40774795439
alcatel,kOnQM,-120,-94,2024-09-03 17-36-35,40796833647,19807,40790006928
alcatel,zTBM,-125,-86,2024-09-03 17-39-42,40707638936,23287,40781974020
alcatel,diGl,-66,-18,2024-09-03 17-35-09,40778567088,4056,40759509323
alcatel,zUhj,95,-92,2024-09-03 17-36-53,40791574615,3863,40721369843
alcatel,AHviv,108,113,2024-09-03 17-38-00,40745816070,9630,40714418518
alcatel,biVwlI,45,47,2024-09-03 17-36-02,40711259009,-10537,40715875628
alcatel,kGJ,-46,118,2024-09-03 17-37-24,40765777299,19468,40798355121
alcatel,LXCaOl,84,59,2024-09-03 17-38-26,40736274394,2401,40780472567
alcatel,VFShgB,125,45,2024-09-03 17-36-10,40793330743,-15816,40724115536
alcatel,ARD,-9,-14,2024-09-03 17-38-13,40748565349,-28257,40766048462
alcatel,WsmAS,-40,33,2024-09-03 17-37-29,40718648819,25366,40728049150
alcatel,Poui,95,78,2024-09-03 17-40-00,40772161406,-25326,40746859575
alcatel,kfh,-100,72,2024-09-03 17-35-53,40774306457,32201,40706143038
alcatel,huoWo,42,76,2024-09-03 17-38-57,40748066555,-4697,40700693583
alcatel,WjLZ,58,-37,2024-09-03 17-35-20,40738750217,-25161,40748629027
alcatel,WVI,-7,-6,2024-09-03 17-36-30,40779604786,-16983,40783386572
alcatel,AXnDM,101,-1,2024-09-03 17-38-21,40733750201,10132,40773948330
alcatel,fnW,51,124,2024-09-03 17-36-02,40702641449,-20557,40734201007
alcatel,PUphK,32,-94,2024-09-03 17-38-11,40754929268,25969,40772413600
alcatel,SWuBpH,38,-63,2024-09-03 17-39-01,40751582915,-9045,40739776464
alcatel,zkIUW,61,126,2024-09-03 17-37-30,40762065489,30216,40703034666
alcatel,ADCHD,-118,-32,2024-09-03 17-36-55,40710135130,10928,40718713458
alcatel,cyzrq,-103,-81,2024-09-03 17-35-24,40723497872,-23417,40765612352
alcatel,XeaNB,-81,-62,2024-09-03 17-35-46,40705650660,24502,40757402552
alcatel,HEM,-21,-9,2024-09-03 17-37-46,40723638593,9148,40762647336
alcatel,IEx,74,-67,2024-09-03 17-36-59,40702022655,17563,40776130406
alcatel,adw,15,-96,2024-09-03 17-38-36,40729572702,-3298,40762036000
alcatel,JIVpj,48,11,2024-09-03 17-39-36,40726198548,-10116,40774103523
alcatel,faD,47,23,2024-09-03 17-35-07,40724020055,17938,40746950857
alcatel,KvUya,104,99,2024-09-03 17-37-58,40702711000,-11073,40736153242
alcatel,dqmBo,49,-72,2024-09-03 17-38-41,40704801410,-16487,40784308602
alcatel,aKV,91,-42,2024-09-03 17-35-05,40739333870,987,40721731171
alcatel,iTwkQO,-40,5,2024-09-03 17-39-43,40708666759,15195,40747494828
alcatel,rfxyQz,111,119,2024-09-03 17-37-35,40794495510,-31972,40732733638
alcatel,NDTV,-19,-41,2024-09-03 17-36-10,40753691644,22134,40738053410
alcatel,dFHLCb,-11,111,2024-09-03 17-38-41,40781681808,-20819,40759284583
alcatel,pZpj,58,48,2024-09-03 17-35-41,40754088351,-6423,40717283464
alcatel,TKSZN,66,-92,2024-09-03 17-35-09,40773673718,16019,40771855271
alcatel,YXcu,4,-15,2024-09-03 17-37-48,40700318018,-21692,40701042967
alcatel,lKGj,-121,36,2024-09-03 17-39-55,40715413243,-31990,40704220053
alcatel,pIPVMz,-38,-5,2024-09-03 17-38-16,40770813290,-3285,40756612287
alcatel,NEwk,76,-90,2024-09-03 17-36-06,40714497974,8733,40793854890
alcatel,inVsp,124,-35,2024-09-03 17-39-58,40722706054,1609,40789544748
alcatel,MdhlI,112,73,2024-09-03 17-39-35,40760507395,27927,40758930319
alcatel,zTOc,-120,-35,2024-09-03 17-35-47,40719454391,6302,40791124043
alcatel,AuUC,-54,26,2024-09-03 17-39-39,40709473542,-25344,40705323458
alcatel,xNRl,32,-83,2024-09-03 17-35-37,40757514861,12160,40772298927
alcatel,MorB,-41,113,2024-09-03 17-38-28,40748291236,-23179,40709882120
alcatel,LWiU,-23,-40,2024-09-03 17-35-40,40719351601,22591,40780636369
alcatel,BpuxT,-34,-2,2024-09-03 17-36-12,40707514548,3921,40708109130
alcatel,wSH,-128,-60,2024-09-03 17-35-19,40723407965,26943,40778517936
alcatel,lbE,111,-42,2024-09-03 17-35-43,40737492955,-19196,40722365814
alcatel,XjlME,50,-56,2024-09-03 17-37-30,40778569901,2406,40746259222
alcatel,mfTgH,-120,-20,2024-09-03 17-37-39,40750511919,-15135,40756283553
alcatel,lQfYuj,13,-13,2024-09-03 17-35-06,40736253741,-23181,40769659307
alcatel,wVwz,67,81,2024-09-03 17-39-07,40704285624,-5011,40710520739
alcatel,NCC,46,-126,2024-09-03 17-37-24,40771813075,-9670,40796016137
alcatel,HgW,106,-58,2024-09-03 17-36-55,40771406751,17370,40778764821
alcatel,KBxvYr,50,31,2024-09-03 17-39-14,40717008696,10696,40759423198
alcatel,HdLxMq,111,-22,2024-09-03 17-39-28,40746550327,8596,40729256897
alcatel,vPlJhT,-115,-113,2024-09-03 17-37-31,40733260074,-12751,40728941598
alcatel,Bwfj,96,95,2024-09-03 17-35-47,40791949821,-16389,40746224912
alcatel,ztM,39,5,2024-09-03 17-38-27,40714780041,13611,40783621489
alcatel,CNuILV,-81,-88,2024-09-03 17-36-37,40778491567,27966,40755195100
alcatel,LgImwh,124,-12,2024-09-03 17-35-56,40774073460,-11049,40706023760
alcatel,oKkc,-124,-43,2024-09-03 17-35-21,40725018961,6448,40704257574
alcatel,RorQcY,12,-86,2024-09-03 17-36-03,40704789427,-18675,40798530673
alcatel,nXP,25,-108,2024-09-03 17-37-07,40784784042,-19949,40761914056
alcatel,YQDNyH,53,33,2024-09-03 17-37-49,40740945351,-19496,40788931085
alcatel,bHtZ,47,6,2024-09-03 17-35-17,40772914053,-10531,40759600527
alcatel,mSE,1,24,2024-09-03 17-37-41,40752839697,-18571,40712079924
alcatel,VvgZJ,72,-11,2024-09-03 17-36-03,40785689239,-22975,40701194227
alcatel,sxvZ,44,16,2024-09-03 17-36-42,40710611085,-17133,40731054745
alcatel,mKkSKg,-123,19,2024-09-03 17-36-13,40722972734,4866,40720699614
alcatel,nijW,-97,-106,2024-09-03 17-39-19,40737696794,18216,40760770567
alcatel,FrRQ,-44,-80,2024-09-03 17-39-32,40751459945,583,40705783622
alcatel,VRkAv,-54,-79,2024-09-03 17-37-42,40796142436,-3960,40727290986
alcatel,TQug,-75,-100,2024-09-03 17-38-36,40741892695,-29656,40798692796
alcatel,cqd,-60,31,2024-09-03 17-39-00,40704939772,27098,40783047984
alcatel,PQiRg,-40,38,2024-09-03 17-36-15,40791868279,5990,40751741245
alcatel,tzRR,59,-37,2024-09-03 17-38-05,40756882716,14877,40710379882
alcatel,Fji,24,98,2024-09-03 17-35-02,40705745923,-6109,40761506254
alcatel,SxGJSF,-81,125,2024-09-03 17-38-15,40730051931,-24086,40714544029
alcatel,Cuo,98,25,2024-09-03 17-36-32,40775337514,28841,40790265111
alcatel,ZfqFJ,14,33,2024-09-03 17-39-33,40713097661,-21527,40705023554
alcatel,GrvT,118,-30,2024-09-03 17-37-41,40768017121,27272,40730951792
alcatel,fuDolN,40,45,2024-09-03 17-36-07,40709789162,23514,40726964999
alcatel,IiK,-25,2,2024-09-03 17-39-15,40759810894,14684,40727902840
alcatel,PyBg,33,8,2024-09-03 17-38-53,40721286399,-7166,40786991942
alcatel,uLd,60,-121,2024-09-03 17-38-49,40773995689,-25552,40720008122
alcatel,Wln,-83,43,2024-09-03 17-37-24,40782569303,-32132,40713598101
alcatel,kxJgAl,-128,-18,2024-09-03 17-38-34,40704588511,-28850,40751444402
alcatel,OSFKSo,-23,54,2024-09-03 17-36-42,40744118955,-4534,40742118426
alcatel,LoTSLn,0,-115,2024-09-03 17-36-15,40758709942,11157,40782663859
alcatel,hBcrAo,11,-7,2024-09-03 17-36-54,40760764406,12581,40750780101
alcatel,dSGhUL,-98,35,2024-09-03 17-37-41,40762867896,14664,40771347211
alcatel,CZkR,99,72,2024-09-03 17-40-00,40770895668,5055,40705227844
alcatel,tQckod,23,62,2024-09-03 17-38-42,40775162514,9092,40772790178
alcatel,kkbMRj,118,15,2024-09-03 17-37-27,40714635648,25386,40772668518
alcatel,BJK,-126,-42,2024-09-03 17-39-29,40743498047,-31549,40741877549
alcatel,vVB,121,119,2024-09-03 17-35-05,40700860856,12520,40785113774
alcatel,RBSn,-59,-91,2024-09-03 17-38-25,40778886512,-26237,40746534264
alcatel,zqh,27,98,2024-09-03 17-39-40,40713152628,3276,40776176504
alcatel,OmCEaJ,4,86,2024-09-03 17-37-26,40788196442,-19930,40727734585
alcatel,wbs,18,-103,2024-09-03 17-40-00,40774522245,-7266,40712206172
alcatel,gOd,-13,67,2024-09-03 17-35-50,40769747498,20588,40739404529
alcatel,bgeW,62,-78,2024-09-03 17-38-57,40781078995,-3052,40717705041
alcatel,UZZ,-20,-83,2024-09-03 17-38-47,40778333637,-6616,40722351210
alcatel,MgDmeT,-98,71,2024-09-03 17-39-38,40780110542,-24152,40772542976
alcatel,Injsae,-82,-63,2024-09-03 17-35-34,40758270433,-31826,40723747784
alcatel,rPOpl,43,27,2024-09-03 17-37-19,40776660186,19081,40744092989
alcatel,ydXW,53,94,2024-09-03 17-37-44,40798858430,5664,40773853620
alcatel,fXVSo,1,-116,2024-09-03 17-38-32,40744494521,21718,40799501132
alcatel,ajx,33,-34,2024-09-03 17-39-10,40790180910,-30665,40738788483
alcatel,DICt,93,-95,2024-09-03 17-37-29,40763673220,32155,40752726060
alcatel,kljOf,73,-85,2024-09-03 17-38-18,40744168639,-31865,40786681334
alcatel,EBtsm,-1,124,2024-09-03 17-39-24,40784936645,13308,40780855467
alcatel,PHc,-72,-55,2024-09-03 17-38-19,40766256387,-17384,40736484178
alcatel,oudE,10,53,2024-09-03 17-36-45,40740604003,31357,40723768391
alcatel,ITyzU,96,-36,2024-09-03 17-38-56,40708834942,-489,40727575376
alcatel,pmtnvs,69,89,2024-09-03 17-39-37,40750458053,-25952,40752542218
