src,record_type,start_date,duration,record_length,ano,record_number,call_reference,bno
nokia,-106,2024-09-04 08-42-49,32226,-7,40735150788,-422522034,TTvNhqNn,40740646379
nokia,31,2024-09-04 08-40-42,-13158,-48,40798092408,-154185718,ngDeiFbx,40752761514
nokia,-68,2024-09-04 08-41-30,6503,91,40768641820,1384637454,HLTECfzk,40749240262
nokia,-10,2024-09-04 08-44-10,16171,-63,40707111813,-1547943575,aBdynbWo,40704271418
nokia,-115,2024-09-04 08-43-45,27062,66,40774040118,36359834,RrpGSoVL,40793336495
nokia,-113,2024-09-04 08-41-53,15847,41,40721831529,1917993225,iVoGmvRK,40705861178
nokia,44,2024-09-04 08-41-15,1950,-115,40752249532,1209169776,KXnENoBc,40704849134
nokia,5,2024-09-04 08-43-38,-11683,31,40733105803,1063150508,YfQAZWXW,40775167454
nokia,112,2024-09-04 08-41-17,2387,-109,40735023232,1704166969,MrEDdRzh,40792933422
nokia,-15,2024-09-04 08-42-01,21350,99,40707344994,-1341406135,WfAGVVMn,40731005443
nokia,-27,2024-09-04 08-41-35,26054,-111,40759066685,310174908,ieeWvtQd,40791227301
nokia,31,2024-09-04 08-42-46,-32462,-5,40756453828,-92077507,sZsitStt,40706539413
nokia,39,2024-09-04 08-41-04,-1651,-107,40748830284,136093662,PitlHmbh,40716455119
nokia,-65,2024-09-04 08-40-32,-26922,57,40745220628,647490124,VINvJKwb,40774579879
nokia,-61,2024-09-04 08-43-52,22577,-2,40782858893,1827266031,AEKWndPy,40718506060
nokia,-119,2024-09-04 08-42-51,14734,36,40742994536,-1651302542,ufKUVjAX,40796039074
nokia,123,2024-09-04 08-41-58,-28440,-106,40779554931,-281724845,LPWsJTxM,40777371294
nokia,-125,2024-09-04 08-42-10,-14364,-35,40787440099,1432846714,iwpyFecs,40773509185
nokia,-20,2024-09-04 08-41-27,6062,23,40714773611,536530555,JqVISwLJ,40738677247
nokia,-10,2024-09-04 08-42-12,-1895,-62,40791398941,270064055,trrVBldC,40762870358
nokia,119,2024-09-04 08-43-49,21283,-69,40795581790,1130278356,idWBseUY,40712926629
nokia,119,2024-09-04 08-44-57,-25136,-59,40743379861,399898670,jimAqaMs,40799960386
nokia,83,2024-09-04 08-40-48,-14315,-7,40749589998,-281472301,UxGFReqQ,40708794631
nokia,-62,2024-09-04 08-44-47,5855,40,40780270608,399727061,CpuLxKun,40734979297
nokia,-57,2024-09-04 08-40-28,31561,-3,40777768382,242542543,COXJElgo,40796960283
nokia,121,2024-09-04 08-43-43,18088,53,40780617067,1073155760,ArumUKsr,40720877026
nokia,77,2024-09-04 08-41-05,-25456,-48,40767612346,674135938,ocgIoBhC,40740235436
nokia,71,2024-09-04 08-41-12,27811,60,40797681304,-1138961339,OxukHwNi,40711470440
nokia,-75,2024-09-04 08-44-39,9560,-60,40729009488,1646432700,nKyjtdkv,40753799908
nokia,-5,2024-09-04 08-41-04,-18855,-53,40759820418,-1208002649,CGjfaxNf,40775096560
nokia,3,2024-09-04 08-40-42,14611,-101,40707465726,-2109024877,kWzoyHBt,40763520443
nokia,21,2024-09-04 08-43-10,22345,76,40773514364,2085887781,Ynlzgkey,40757459091
nokia,-108,2024-09-04 08-40-43,-9785,106,40796774819,-46590910,ugvSEtDn,40718864327
nokia,69,2024-09-04 08-43-08,-29579,57,40754103486,2141570526,uexLshkO,40754739401
nokia,88,2024-09-04 08-41-32,31502,28,40779997521,738459714,KpZGAQyL,40795880884
nokia,-108,2024-09-04 08-43-22,28475,-95,40731660061,-1814247459,hoAhJWlp,40748181194
nokia,-32,2024-09-04 08-43-10,-29737,-25,40744908214,1943306459,dykRKCGw,40746627780
nokia,-126,2024-09-04 08-42-18,-30101,-40,40746647025,1985574428,NXyugdtI,40721933992
nokia,111,2024-09-04 08-40-55,-19964,-2,40729986607,1525917698,glmoaydo,40706530057
nokia,-1,2024-09-04 08-44-43,20796,98,40746578057,2072856102,ATioymUj,40701932252
nokia,126,2024-09-04 08-40-52,-22353,4,40714373980,1999419988,jjKOxjpl,40763865377
nokia,98,2024-09-04 08-44-49,24594,-22,40756886361,-352054283,ADjDVwsJ,40720068253
nokia,-50,2024-09-04 08-40-15,26157,109,40727844777,-832627732,woNinIpP,40771260794
nokia,35,2024-09-04 08-43-43,-39,-26,40797019782,2129539039,dcDGpGDG,40784792939
nokia,-121,2024-09-04 08-41-13,-15379,33,40715514478,-1576185499,ZJEYAlBl,40700300470
nokia,-50,2024-09-04 08-44-46,-11176,-29,40773380283,-1356123860,HtsFQFRK,40765803074
nokia,38,2024-09-04 08-43-05,-14371,12,40741994532,1687442090,TqJwAqyY,40781324878
nokia,108,2024-09-04 08-40-59,-18916,100,40750094327,-2092370598,JLnYQMAo,40745666164
nokia,-114,2024-09-04 08-44-50,-13519,-27,40726608297,-757953267,ujJDrwav,40733117833
nokia,-85,2024-09-04 08-41-21,2147,117,40713436910,-2088607034,aHKaGdcE,40740910477
nokia,-37,2024-09-04 08-43-57,7494,93,40720647877,440377752,hIjsmYWW,40756819323
nokia,-58,2024-09-04 08-43-24,-1762,117,40737951378,-1116640607,YvZJOSiF,40724562674
nokia,68,2024-09-04 08-43-16,12281,-103,40787091072,-1981527315,BGIijBvO,40741399206
nokia,59,2024-09-04 08-40-13,17420,125,40771749937,-1406574584,ZiDuUHwN,40778117294
nokia,125,2024-09-04 08-43-48,9984,55,40781877099,669868460,WdMNSLtr,40706107104
nokia,74,2024-09-04 08-44-28,138,-22,40780501582,1374643650,dTHIrrKM,40799964980
nokia,-95,2024-09-04 08-42-22,-14253,40,40797138230,-1087607768,VWzqqVqp,40762170942
nokia,50,2024-09-04 08-44-52,-21024,-70,40787129391,-1876696626,Ivjkivex,40797438636
nokia,38,2024-09-04 08-42-41,-7192,-99,40769101615,-757586494,YZuVTqNY,40726059991
nokia,99,2024-09-04 08-40-40,-13259,8,40752865497,1549906704,JaoMmePN,40724746768
nokia,-84,2024-09-04 08-40-50,-28611,19,40760885566,878701765,uHgOLtyk,40790880864
nokia,0,2024-09-04 08-43-51,-9004,-43,40755097113,356077439,yaLIpBKq,40755018835
nokia,-123,2024-09-04 08-43-38,-13703,-41,40714491068,-1990665885,RDZsfSZp,40783604911
nokia,-112,2024-09-04 08-42-44,-19773,-124,40707268651,1964591962,iaegqyhH,40726654697
nokia,36,2024-09-04 08-42-29,28378,30,40733748762,1409908097,lpfvOkym,40752508700
nokia,-49,2024-09-04 08-42-48,21442,58,40730214778,-1994275989,SlavedAY,40774399974
nokia,6,2024-09-04 08-40-04,-3241,74,40792435315,-1543894993,vruRxNEE,40796871892
nokia,-45,2024-09-04 08-42-22,9099,-29,40715945242,-782560829,psNgODaz,40783801045
nokia,31,2024-09-04 08-43-40,-32651,-45,40717793427,421779810,cdAXJZMe,40744337094
nokia,71,2024-09-04 08-43-26,-23171,-21,40799853469,-1689019167,WitCTwVO,40714355026
nokia,48,2024-09-04 08-43-29,27724,76,40712018890,-219646886,YFlWDMds,40725268630
nokia,-109,2024-09-04 08-42-03,-13943,65,40728277058,656466136,NBoPuvui,40753479947
nokia,99,2024-09-04 08-41-35,-13084,65,40791230217,-1190879137,iDYZkyQG,40742937046
nokia,26,2024-09-04 08-43-31,16684,-102,40762386493,-1130975404,mHBYTWJq,40765899217
nokia,-19,2024-09-04 08-43-09,26249,85,40710939395,-195474030,XbJJhfVY,40737292059
nokia,63,2024-09-04 08-44-45,-9032,95,40762558182,-1591225970,galqchEh,40754255299
nokia,-99,2024-09-04 08-43-05,-16781,-35,40770024541,-68650172,uyItQjDy,40725038621
nokia,1,2024-09-04 08-41-06,-28330,96,40702416561,-360150571,GnBhgHZI,40724008726
nokia,-30,2024-09-04 08-42-05,16178,-127,40718382918,1064984968,OJcwmEyS,40749012897
nokia,-16,2024-09-04 08-42-49,15303,-122,40747163332,-522712857,VFtMPekp,40769692655
nokia,117,2024-09-04 08-42-11,-13127,75,40751930117,-1333217285,ZlwZDQMY,40779662563
nokia,68,2024-09-04 08-40-02,-24591,-27,40775820960,-926135302,HTSyKcoI,40705988183
nokia,110,2024-09-04 08-43-54,-10425,62,40722748693,592366525,yPpXIQqe,40786417179
nokia,-109,2024-09-04 08-44-37,18039,118,40700662658,208562894,OWutaVcm,40739704884
nokia,-127,2024-09-04 08-41-20,23530,-7,40755028081,861362887,tQPRjjGg,40787497274
nokia,-48,2024-09-04 08-43-53,1362,-21,40759937293,533812586,DJWDzuXO,40760513665
nokia,-33,2024-09-04 08-44-50,28300,84,40778405313,801210503,Sqmfagjg,40726703246
nokia,-77,2024-09-04 08-41-09,-13647,25,40776194708,-939283420,aEeIIQpM,40730194909
nokia,58,2024-09-04 08-40-21,9791,123,40780693310,-1257597944,ssnGlmJa,40795405513
nokia,-100,2024-09-04 08-44-21,-17597,-12,40719304947,-1426951296,anZexnxo,40779713099
nokia,73,2024-09-04 08-43-24,-18414,112,40758115429,-946729327,ZZRRKjHF,40711654118
nokia,-91,2024-09-04 08-40-04,-5821,-111,40759657349,555986232,TYISdzdL,40739524285
nokia,67,2024-09-04 08-41-25,20500,25,40771693698,452264164,yVqsHCLN,40783648784
nokia,-116,2024-09-04 08-42-09,29667,-116,40761296486,811159859,NsRIoXps,40766360635
nokia,-24,2024-09-04 08-41-01,6896,16,40713860368,-365684289,zQjqzDtc,40720668378
nokia,-13,2024-09-04 08-40-48,20752,123,40774098592,1009418561,GzWZCgft,40739546766
nokia,108,2024-09-04 08-44-04,18133,32,40754829986,1137263721,RYsvLTYF,40725479505
nokia,5,2024-09-04 08-41-01,-4888,88,40702490076,-1090528381,oXaKfjUq,40710168930
nokia,-30,2024-09-04 08-41-06,18476,84,40721803713,2107557984,xiEsjGxi,40798877027
nokia,-25,2024-09-04 08-43-37,1486,8,40724964075,-1254607886,NfwjBYue,40706257917
nokia,11,2024-09-04 08-40-50,8687,61,40763222911,1490156332,ZTgUdvQL,40736592032
nokia,-57,2024-09-04 08-44-29,13284,74,40797928593,-993607468,Htussilk,40721029028
nokia,16,2024-09-04 08-44-27,-2646,54,40733436676,-1842865192,FaMnNBKR,40785038711
nokia,-81,2024-09-04 08-41-30,-16141,62,40718284502,1316759523,ZyAiIWls,40775067807
nokia,61,2024-09-04 08-40-21,-30903,-45,40722174338,-1571033910,bNQzWlVb,40746729568
nokia,-16,2024-09-04 08-42-16,-22378,94,40721182197,611622955,Tirdwnxa,40700200387
nokia,92,2024-09-04 08-41-31,9490,-28,40750013569,-1692102075,muSsZVNZ,40786737849
nokia,95,2024-09-04 08-40-58,-812,17,40729701784,1809593919,lGJxYYtJ,40772508374
nokia,-22,2024-09-04 08-44-46,28510,105,40728743747,-784023633,pzANyHSD,40778870459
nokia,43,2024-09-04 08-43-31,-6020,46,40750677874,-1998786148,KWRlFBXU,40790668219
nokia,45,2024-09-04 08-42-41,-8190,-114,40727499104,-1716624099,qUGhPzue,40717525212
nokia,74,2024-09-04 08-43-17,29555,-11,40703590350,591313687,OafcExcs,40751347825
nokia,-15,2024-09-04 08-44-01,20256,87,40711690750,1260338555,qXFcPBLv,40750201104
nokia,36,2024-09-04 08-43-10,1668,12,40751229528,1733575062,jsFkznUU,40788227270
nokia,-47,2024-09-04 08-44-14,-3246,26,40733691995,-1381637187,yJFwXkvI,40771009776
nokia,52,2024-09-04 08-44-44,3833,-90,40739910595,-439240411,FDltSsIC,40710295677
nokia,-70,2024-09-04 08-41-55,28992,115,40740437723,1958679214,HvbBlbYG,40763442716
nokia,-52,2024-09-04 08-43-04,-8093,-52,40767730738,634632781,WjxbFjjY,40717888534
nokia,-6,2024-09-04 08-43-47,11124,110,40703829410,1533473205,QtDyeVKQ,40797628523
nokia,85,2024-09-04 08-43-55,-17677,84,40744601879,1152339318,IgvtmtZT,40791636091
nokia,-2,2024-09-04 08-40-53,6360,-99,40764782928,1596885131,OPzPUYLE,40716021695
nokia,-62,2024-09-04 08-43-38,32238,95,40706752060,-1842571774,SbeQqvMs,40706513548
nokia,-24,2024-09-04 08-40-33,-10054,101,40719441124,-1721814346,wixHOjrw,40780834300
nokia,-60,2024-09-04 08-43-18,16805,40,40748714446,1216831847,kCWoiNQy,40740979137
nokia,-102,2024-09-04 08-41-59,18803,-50,40719467797,212372718,ZKuHuObG,40770814512
nokia,64,2024-09-04 08-40-39,22151,-8,40785161265,-884246714,PZhJYpQg,40779898571
nokia,104,2024-09-04 08-41-51,-26052,107,40711546207,-507062583,rLJrkAvI,40710211460
nokia,-58,2024-09-04 08-42-55,16752,-15,40769079806,-1769401231,GLxfctNN,40751911708
nokia,15,2024-09-04 08-42-54,2277,-8,40773585520,1304394078,tKMzfZRG,40740041985
nokia,52,2024-09-04 08-44-22,11723,59,40764470677,-181929779,VNlowyUA,40752747606
nokia,36,2024-09-04 08-41-26,22739,58,40717816811,2087521577,XvsNVJNQ,40774826178
nokia,-52,2024-09-04 08-40-48,14636,29,40709716421,-743302507,RNtnuhaq,40786781851
nokia,-19,2024-09-04 08-41-33,-20475,-72,40717603931,1128273378,pBcombXq,40750840638
nokia,100,2024-09-04 08-44-54,6595,121,40783456435,-627034352,VoIkHUEU,40746319543
nokia,-52,2024-09-04 08-43-25,-4461,-27,40706848881,-1460220330,iQrXxmHU,40739363828
nokia,-96,2024-09-04 08-43-25,-25194,25,40739733881,507147308,bNTPnwiz,40752917880
nokia,-59,2024-09-04 08-42-42,11723,75,40751274960,379916510,msnYBRVu,40749826930
nokia,92,2024-09-04 08-40-09,-21456,-27,40735817537,-1419507453,dXgpBbqi,40719115754
nokia,-112,2024-09-04 08-42-56,-11037,-34,40752535886,-1846747454,UFQZzcqy,40770936965
nokia,-41,2024-09-04 08-40-36,22491,-50,40766041178,1244868469,QLicQcWA,40721289025
nokia,87,2024-09-04 08-44-01,-11400,-33,40781221346,-1620929920,NIXSpxVu,40790475598
nokia,10,2024-09-04 08-40-27,-5089,89,40799992116,1865819160,SzgGwmbK,40794299247
nokia,-119,2024-09-04 08-44-01,-18527,-124,40771013214,-162081917,iPqVniYr,40711096065
nokia,-101,2024-09-04 08-40-26,7248,4,40726163869,-36666831,aFIHOkQX,40705988703
nokia,-33,2024-09-04 08-42-33,-3637,11,40740160394,607066887,WWKmafIq,40705394832
nokia,120,2024-09-04 08-40-41,11435,12,40720948040,-1537732629,QFeuipYw,40756944311
nokia,-91,2024-09-04 08-41-30,28339,28,40765850534,665509401,PPFGShhE,40783924277
nokia,61,2024-09-04 08-41-50,-21131,20,40719108788,-643950344,LwqCGuEg,40734417908
nokia,-84,2024-09-04 08-42-10,3537,-8,40781137067,-768881974,ZfYaweyu,40746392484
nokia,-14,2024-09-04 08-41-11,-7514,101,40750295462,1713977186,GlmPsmtJ,40733832341
nokia,-102,2024-09-04 08-43-27,-10602,89,40737999206,-214660014,UzAZWBHK,40738219686
nokia,116,2024-09-04 08-41-43,-7250,-13,40766613131,-32306669,UMmBpjIl,40721426000
nokia,9,2024-09-04 08-42-56,-7419,27,40796083258,512534097,KYzbfILY,40757457222
nokia,36,2024-09-04 08-40-47,9906,121,40730389254,1532616630,kqPlRaPP,40782398154
nokia,-92,2024-09-04 08-41-44,-7401,-42,40742420603,-1276153233,IIDGIbFq,40748259604
nokia,-68,2024-09-04 08-44-20,-1420,39,40753621160,1219333948,PodnzPpY,40738810980
nokia,41,2024-09-04 08-44-02,17630,23,40704842798,1490635053,bNTQDsda,40761553985
nokia,-103,2024-09-04 08-42-36,22973,-114,40781619380,1256264600,TaWBBFjK,40719929589
nokia,100,2024-09-04 08-43-41,-26504,-7,40779559101,-1797126735,oKwlanvX,40771088254
nokia,57,2024-09-04 08-41-51,31984,-122,40744183790,-1863812250,LkxCDVaV,40729714856
nokia,11,2024-09-04 08-44-44,-12428,28,40795819928,-2102531941,ffLQNdMw,40748708664
nokia,53,2024-09-04 08-40-09,9498,-61,40792108357,689106344,xfNNHlBI,40731474191
nokia,-104,2024-09-04 08-43-00,-373,-109,40793557037,-799727904,wEaHZXkb,40756462757
nokia,-86,2024-09-04 08-42-52,4294,52,40777324727,135932921,LbvaOKRf,40798419090
nokia,-66,2024-09-04 08-41-29,-27740,110,40761409355,405154129,vxKPHUgl,40738605027
nokia,-103,2024-09-04 08-41-03,30717,-64,40794950995,220734560,WfJWrVxg,40795831000
nokia,113,2024-09-04 08-44-27,19277,111,40772017532,1505710972,LAbLFkii,40793896850
nokia,58,2024-09-04 08-43-35,-26983,70,40770838742,492895632,VasFobJH,40772460280
nokia,68,2024-09-04 08-40-33,31405,-43,40797984887,-517027510,RlJlpFLQ,40702046518
nokia,-117,2024-09-04 08-41-27,-13901,-54,40709068888,1118885280,eZkNbNGz,40748319974
nokia,87,2024-09-04 08-41-08,-9075,92,40786962131,-319725321,UifLrBkb,40796916586
nokia,78,2024-09-04 08-43-13,24658,47,40798056320,-82609955,mSgcDHYs,40740278628
nokia,19,2024-09-04 08-44-53,-8617,-38,40751168347,181775303,gDyjgMPP,40727606694
nokia,-25,2024-09-04 08-44-51,-30408,-18,40799810630,886501370,uOydKfou,40765298530
nokia,56,2024-09-04 08-44-11,235,124,40719820977,322458858,XtRQhKAH,40760180554
nokia,-82,2024-09-04 08-44-34,28392,94,40788764930,1114622204,nQwMLFVN,40749651623
nokia,-61,2024-09-04 08-43-34,-6488,53,40727034177,855730690,pINTkmnF,40798261877
nokia,27,2024-09-04 08-40-01,23031,-96,40743182815,-541001419,pxXcxmXM,40786387896
nokia,-34,2024-09-04 08-40-38,471,116,40760370780,165369032,iwmhuJpn,40776635890
nokia,40,2024-09-04 08-43-23,23578,93,40778890253,-1470902730,IhNKrkCH,40754347430
nokia,200,2024-09-04 08-42-05,29902,-40,40751329607,-1894002660,aRHlOqrI,40715533827
nokia,18,2024-09-04 08-42-04,8530,110,40781522571,810186981,SXMNGbIE,40783035579
nokia,108,2024-09-04 08-41-42,25830,106,40709233899,1389913477,vgmHLRSM,40781525711
nokia,105,2024-09-04 08-41-06,838,16,40726531438,2027437752,jOrQmQPi,40705461212
nokia,-20,2024-09-04 08-43-09,-15031,65,40780668997,-1533923006,LSGlJEDv,40728994341
nokia,-7,2024-09-04 08-40-42,-16058,27,40738157390,-2042635197,xHZylsaU,40779732085
nokia,-116,2024-09-04 08-43-27,20178,104,40707374044,1009432521,wPRfyImR,40756779574
nokia,-78,2024-09-04 08-44-59,-8672,120,40776460234,1281114557,LyrBEhpl,40703713447
nokia,22,2024-09-04 08-41-28,-7499,18,40798369965,350217881,XfJPLyGl,40739976437
nokia,6,2024-09-04 08-41-10,17707,61,40791362353,-1661183575,BiRDCrNv,40707464754
nokia,123,2024-09-04 08-43-55,-31305,71,40760808483,1403959039,RrWjkwRG,40749146180
nokia,54,2024-09-04 08-44-17,-14512,103,40718557000,1284010646,iWDdXfxH,40752759151
nokia,-29,2024-09-04 08-43-29,-31648,6,40739115482,1257543595,AIoVWMSC,40710547564
nokia,-103,2024-09-04 08-40-27,-5771,119,40750503511,1138736436,GiKRJpwH,40761831610
nokia,84,2024-09-04 08-45-01,32367,-46,40749375954,-2120660914,GOKsHuEb,40721694681
nokia,-67,2024-09-04 08-40-38,-19322,-64,40737695534,-498004979,zpfILFwE,40771237440
nokia,-47,2024-09-04 08-40-28,-10744,105,40737827511,2018394379,TQsmjmPy,40770548567
nokia,4,2024-09-04 08-43-49,-3595,41,40706183258,-1524311366,YkMyAVmA,40753460861
nokia,-41,2024-09-04 08-44-40,8495,-3,40780561258,1424830513,jlcWKpwY,40735165775
nokia,-7,2024-09-04 08-42-26,-10201,93,40707806323,2139448820,EBVoqNEM,40773782590
nokia,-34,2024-09-04 08-43-19,26386,-52,40756188981,855280069,iLihwieW,40730476944
nokia,-2,2024-09-04 08-41-48,14822,-18,40736550813,-1038980540,MyrVmZxL,40783334267
nokia,83,2024-09-04 08-44-35,-7838,67,40770713803,965312489,PWjWDquS,40783037765
nokia,-95,2024-09-04 08-40-45,-29949,18,40751287676,-1908816320,hnHSvIyE,40784781793
nokia,37,2024-09-04 08-42-24,-24300,-25,40790633771,-983603753,MJJQgXHz,40783907618
nokia,62,2024-09-04 08-44-51,-19222,-14,40782400126,1607955634,nmWYqGjL,40760966253
nokia,-79,2024-09-04 08-40-37,-4067,126,40705984775,622533952,ziQuxgKq,40750882806
nokia,-75,2024-09-04 08-41-02,2370,-76,40794460329,-2047468917,cjLfXzKl,40760883642
nokia,-31,2024-09-04 08-41-59,-21283,113,40701146871,650362126,JUlgdldw,40795081073
nokia,11,2024-09-04 08-42-37,17128,-59,40719899271,1038057543,hEWCuVTe,40716918622
nokia,-77,2024-09-04 08-42-54,-9783,-11,40795789064,94502440,mjbzSXPD,40775774619
nokia,-22,2024-09-04 08-43-42,-30234,46,40774907612,1112673780,FSIeLxju,40763576491
nokia,10,2024-09-04 08-44-46,-7426,64,40729020316,1481093354,InZqYZwN,40710494046
nokia,-87,2024-09-04 08-43-12,-28066,-50,40707117746,-80754270,PRGaOoSN,40788152367
nokia,-52,2024-09-04 08-41-33,2656,-113,40735330877,1727952443,IbciViqF,40739204953
nokia,-103,2024-09-04 08-41-23,12129,65,40732371592,-321882817,EJcsWwyL,40715571382
nokia,-80,2024-09-04 08-44-04,28694,-45,40751804992,128169021,nLaGSIsH,40795861335
nokia,31,2024-09-04 08-43-03,1434,104,40732342728,-1449110339,pKVwFLWd,40775278957
nokia,-96,2024-09-04 08-41-39,-919,-125,40792342689,-972289173,lhxXEuZW,40765739949
nokia,-99,2024-09-04 08-42-07,24521,-92,40753801973,1431654089,WnthpCCJ,40709102991
nokia,-100,2024-09-04 08-41-33,32105,16,40782311907,317582826,PwpbAWOR,40743751749
nokia,-69,2024-09-04 08-41-24,-19410,-61,40727188576,1990989009,BeRxYmKP,40774582483
nokia,75,2024-09-04 08-41-28,20435,-58,40708450844,1622901833,MWTVnJzp,40747689693
nokia,123,2024-09-04 08-40-49,-31885,-87,40781596683,499613521,hVJHoGvY,40728403502
nokia,-29,2024-09-04 08-40-02,-11875,-105,40718775596,1728576398,tVVZKMFN,40709212338
nokia,14,2024-09-04 08-42-30,-6628,-72,40768060163,929478614,cBoDuKbP,40701076511
nokia,-126,2024-09-04 08-44-45,6105,-121,40724177114,486586921,jXwbyKpZ,40701223441
nokia,37,2024-09-04 08-41-45,26561,57,40785046913,-1106194551,OvPssJog,40728065647
nokia,118,2024-09-04 08-41-53,-4436,-107,40782136965,650322265,RVttoiMD,40793699252
nokia,-27,2024-09-04 08-40-02,-28653,-5,40775365364,1736364475,UyiUQgqK,40706712255
nokia,77,2024-09-04 08-41-14,13547,27,40709334099,-219140094,thVmUkCO,40785569455
nokia,-12,2024-09-04 08-41-37,-10181,-116,40746309530,2050807420,zkSnzjFi,40725773052
nokia,-88,2024-09-04 08-40-05,-20392,-2,40753712578,-440713297,jWAuCcaV,40781056333
nokia,82,2024-09-04 08-44-23,-11278,-121,40788580173,-830678180,BzJkUoJE,40743871021
nokia,-122,2024-09-04 08-41-25,12989,28,40762834492,-1933477747,OGxThoZH,40745492629
nokia,-70,2024-09-04 08-41-26,-20775,-65,40790029641,429075208,PoUmbQdc,40782899800
nokia,72,2024-09-04 08-43-59,4410,110,40776794608,-2107454104,pUCzIqZB,40760469597
nokia,-33,2024-09-04 08-41-28,-24116,-38,40723623290,-650035201,tMcpfuZM,40730046605
nokia,-36,2024-09-04 08-42-54,19078,-11,40712378249,-438957480,npdtIsaT,40728134598
nokia,-25,2024-09-04 08-42-51,17241,50,40776999122,525672206,QPWKbwCr,40781591795
nokia,-98,2024-09-04 08-43-48,-8128,-104,40765464860,-1886720706,hOBUWZmG,40724410956
nokia,127,2024-09-04 08-41-55,-12991,120,40705265907,-370137115,gGUBnkfc,40771593117
nokia,87,2024-09-04 08-40-50,-27058,77,40739962398,1518401807,sMCqimJB,40776152355
nokia,107,2024-09-04 08-41-47,-1939,-55,40723304247,1228769984,ZzBShzZb,40763762199
nokia,48,2024-09-04 08-43-45,19777,94,40783413203,2110738813,PHXnAmYt,40714794350
nokia,-113,2024-09-04 08-40-43,-27566,26,40724143658,1431187549,SuukRxbK,40760304324
nokia,124,2024-09-04 08-44-57,-7233,31,40751922674,1283331061,lPuZMofb,40702311756
nokia,119,2024-09-04 08-43-04,-10260,10,40752663302,-1656524712,wuwZLnGp,40724070284
nokia,-126,2024-09-04 08-43-52,19144,112,40796430890,-72933850,KKExIuDT,40731519387
nokia,53,2024-09-04 08-40-46,-259,-8,40738708217,-2036517691,GRwCEIuh,40787293154
nokia,126,2024-09-04 08-40-42,-19042,-92,40791293432,-1021199268,ymeVkiKf,40788375094
nokia,-64,2024-09-04 08-41-55,20664,-102,40700257213,2014258135,HQUOeTCe,40773035154
nokia,-20,2024-09-04 08-42-28,-26586,-24,40743698892,-1478351892,SBpIFqYm,40705955845
nokia,35,2024-09-04 08-41-31,-14322,55,40769912294,-1409901764,XmtIvHTY,40757446859
nokia,-6,2024-09-04 08-40-14,23449,26,40738305301,705854134,uOwBclaH,40797367980
nokia,-48,2024-09-04 08-40-50,2425,104,40790617662,775960860,PXVFASUe,40782037478
nokia,64,2024-09-04 08-42-05,2,-62,40743699912,-219286554,iEIbTacH,40737993191
nokia,70,2024-09-04 08-42-24,-28214,44,40708577132,-425971151,gIFmLAOX,40707092361
nokia,-13,2024-09-04 08-44-44,-14295,-117,40790175498,-1181060855,xRmsitTD,40757700327
nokia,75,2024-09-04 08-41-53,-23971,-116,40771735540,1282921865,RhEPXJwI,40741484985
nokia,-30,2024-09-04 08-42-33,3728,60,40714069824,-1544773387,VXBOtMtZ,40725547795
nokia,-80,2024-09-04 08-40-07,-32744,91,40777810819,-813782353,ZaaKbAhZ,40718343872
nokia,-97,2024-09-04 08-41-17,-26505,-51,40715885311,714172466,LbfmQoiM,40797949684
